time/fps,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/clip_range,train/std,train/learning_rate,train/approx_kl,train/loss,train/n_updates,train/entropy_loss,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
,,,,1280,,-0.004852318763733265,153.28656768798828,-0.015322208404541016,0.2,0.9712406992912292,0.0003,6.843209e-05,68.95561981201172,127,-4.168296813964844,0.0,4.0,21.818124055862427
0,7.9892705899999985,128,2.77,1280,2956,,,,,,,,,,,,,
0,8.01984571,129,2.78,1290,2959,-0.001289987540803672,214.75147247314453,0.005940675735473633,0.2,0.9712144732475281,0.0003,1.679063e-05,138.84677124023438,128,-4.168120384216309,0.0,,
0,7.705440859999999,130,2.77,1300,2964,-0.003569853305816828,179.29088973999023,0.02266460657119751,0.2,0.9711885452270508,0.0003,2.7304888e-05,43.35395431518555,129,-4.168023586273193,0.0,,
0,8.11645545,131,2.79,1310,3003,0.0005019754404216314,69.74858283996582,-0.014005661010742188,0.2,0.9711565971374512,0.0003,7.2723626e-05,41.48576736450195,130,-4.16792631149292,0.0,,
,,,,1320,,-0.002367115160450517,372.06346130371094,0.01690584421157837,0.2,0.9711307287216187,0.0003,2.5486946e-05,69.07740020751953,131,-4.167823553085327,0.0,1.0,-5.0
0,8.80840541,132,2.84,1320,3249,,,,,,,,,,,,,
0,9.44530669,133,2.89,1330,3253,-1.5780329340131516e-05,424.8362045288086,0.0021314620971679688,0.2,0.9711248874664307,0.0003,5.6093933e-05,127.4887924194336,132,-4.167755603790283,0.0,,
0,10.773005580000001,134,2.92,1340,3256,0.0010179400444032538,855.7044067382812,0.018634021282196045,0.2,0.9711291790008545,0.0003,1.2481213e-05,578.9781494140625,133,-4.167733907699585,0.0,,
0,10.428955740000001,135,2.86,1350,3468,0.001696521113629501,844.5754089355469,-0.02769458293914795,0.2,0.971123218536377,0.0003,1.5920401e-05,398.1555480957031,134,-4.167735815048218,0.0,,
,,,,1360,,0.0011631697416305542,89.89180374145508,-0.012626290321350098,0.2,0.9710181951522827,0.0003,1.1336803e-05,57.522518157958984,135,-4.1676836013793945,0.0,4.0,32.27171516418457
0,10.303456109999999,136,2.89,1360,3478,,,,,,,,,,,,,
0,10.14603425,137,2.9,1370,3531,0.002964806556701838,122.7772331237793,0.04117327928543091,0.2,0.970902681350708,0.0003,3.9708615e-05,46.52199935913086,136,-4.167281866073608,0.0,,
0,10.864082759999999,138,2.94,1380,3535,0.0017744124634191394,74.73565101623535,-0.001688241958618164,0.2,0.9707009196281433,0.0003,3.2800435e-05,44.67932891845703,137,-4.166859149932861,0.0,,
0,11.121412499999998,139,2.95,1390,3538,0.001141697214916526,235.82176971435547,0.002380549907684326,0.2,0.9704927206039429,0.0003,8.183718e-06,83.23390197753906,138,-4.166226148605347,0.0,,
,,,,1400,,0.0006233573309160079,624.0990142822266,0.009383797645568848,0.2,0.9702916145324707,0.0003,2.6345253e-06,200.0990753173828,139,-4.165550708770752,0.0,2.0,-10.0
0,10.585151569999999,140,2.91,1400,3548,,,,,,,,,,,,,
0,9.36033543,141,2.86,1410,3553,0.0004412829817739272,63.385738372802734,-0.0394669771194458,0.2,0.9700725078582764,0.0003,2.6762486e-06,35.72332000732422,140,-4.164899110794067,0.0,,
0,9.677962979999998,142,2.89,1420,3557,-0.0004861414432526523,88.82831573486328,-0.020055651664733887,0.2,0.9698941111564636,0.0003,9.638071e-06,37.151981353759766,141,-4.164247035980225,0.0,,
0,9.74198725,143,2.84,1430,3660,0.0007193327182903886,80.0487117767334,0.010115087032318115,0.2,0.9697662591934204,0.0003,1.9043684e-05,25.79636573791504,142,-4.163713455200195,0.0,,
,,,,1440,,-0.0024714111816139805,100.37047958374023,0.045750558376312256,0.2,0.9696547985076904,0.0003,5.8758258e-05,39.092681884765625,143,-4.163351058959961,0.0,5.0,-14.286663055419922
0,9.33756195,144,2.82,1440,3673,,,,,,,,,,,,,
0,8.196486810000001,145,2.72,1450,3859,0.00030348300933802363,182.02591705322266,-0.023711442947387695,0.2,0.9695394039154053,0.0003,3.7008525e-05,60.756160736083984,144,-4.163008213043213,0.0,,
0,7.85480002,146,2.7,1460,4046,-0.0037043691147120583,85.99027824401855,-0.018219828605651855,0.2,0.9694783091545105,0.0003,9.836555e-05,24.01143455505371,145,-4.162672281265259,0.0,,
0,7.6163279,147,2.69,1470,4457,0.00025744439917607664,175.87554550170898,0.005887925624847412,0.2,0.9694218039512634,0.0003,5.273223e-05,32.29955291748047,146,-4.162507772445679,0.0,,
,,,,1480,,0.0020571172237398017,91.44264030456543,-0.002874135971069336,0.2,0.9692867994308472,0.0003,2.2071601e-05,28.009174346923828,147,-4.162284851074219,0.0,5.0,19.663504362106323
0,6.092518760000001,148,2.71,1480,4469,,,,,,,,,,,,,
0,6.2519456400000015,149,2.75,1490,4472,-0.0013683795696124434,41.36316680908203,-0.04889333248138428,0.2,0.9691163897514343,0.0003,1.0889768e-05,22.912736892700195,148,-4.161804437637329,0.0,,
0,7.38528384,150,2.83,1500,4476,-0.0009741186979228544,228.66278839111328,-0.0030595064163208008,0.2,0.9689809083938599,0.0003,2.0062924e-05,147.6881561279297,149,-4.1613171100616455,0.0,,
0,6.205575819999999,151,2.7,1510,4578,-0.002226543379947543,209.00789260864258,-0.022481918334960938,0.2,0.9688754081726074,0.0003,2.5111438e-05,26.18837547302246,150,-4.160909414291382,0.0,,
,,,,1520,,-0.0007824361207893205,53.081268310546875,-0.00030803680419921875,0.2,0.9687741994857788,0.0003,6.485581e-05,23.862913131713867,151,-4.160604238510132,0.0,2.0,-1.4978315830230713
0,5.72954225,152,2.68,1520,4587,,,,,,,,,,,,,
0,6.132011219999999,153,2.66,1530,4590,-0.0014776110649137308,58.55908393859863,0.11450004577636719,0.2,0.9686968326568604,0.0003,4.1782855e-06,34.95994186401367,152,-4.160315275192261,0.0,,
0,5.3898769600000005,154,2.61,1540,4644,0.0009580165031366494,318.9394760131836,0.003894031047821045,0.2,0.9686059951782227,0.0003,7.4267386e-06,88.05325317382812,153,-4.160085916519165,0.0,,
0,4.45557787,155,2.52,1550,4648,0.0004558772023308677,57.2121696472168,-0.03908240795135498,0.2,0.9684839248657227,0.0003,6.80089e-06,26.673952102661133,154,-4.159761667251587,0.0,,
,,,,1560,,-1.4747679234261568e-05,61.43541145324707,0.06918078660964966,0.2,0.9683448076248169,0.0003,2.592802e-06,28.849449157714844,155,-4.159376859664917,0.0,2.0,11.229318618774414
0,4.602755210000001,156,2.59,1560,4657,,,,,,,,,,,,,
0,3.9519700799999997,157,2.54,1570,4662,0.00041325391503055364,55.69814491271973,0.02197742462158203,0.2,0.9683102369308472,0.0003,5.4717066e-06,21.960765838623047,156,-4.158935070037842,0.0,,
0,3.4343613399999997,158,2.6,1580,4665,0.0006104082101945352,117.1312255859375,-0.06831252574920654,0.2,0.968363881111145,0.0003,3.1590462e-06,54.32512283325195,157,-4.158979177474976,0.0,,
0,2.7017217,159,2.57,1590,4668,0.0009435057756492782,74.83156204223633,0.060141682624816895,0.2,0.9683898687362671,0.0003,1.0806322e-05,47.38848876953125,158,-4.159115791320801,0.0,,
,,,,1600,,0.00013928413391095518,339.1226501464844,0.01116323471069336,0.2,0.9683810472488403,0.0003,6.6637995e-06,180.15711975097656,159,-4.15916109085083,0.0,5.0,50.31227946281433
0,2.902721,160,2.58,1600,4677,,,,,,,,,,,,,
0,3.29797033,161,2.65,1610,4682,-0.0005620241281576455,796.3270797729492,-0.005741000175476074,0.2,0.9684196710586548,0.0003,3.504753e-06,82.90463256835938,160,-4.159113883972168,0.0,,
0,3.8863406599999997,162,2.66,1620,4685,0.002101421495899203,60.34593200683594,0.0031312108039855957,0.2,0.9684768915176392,0.0003,1.3160706e-05,37.292179107666016,161,-4.1592857837677,0.0,,
0,4.033418300000001,163,2.64,1630,4691,0.0033495783340189433,794.2633056640625,0.004752039909362793,0.2,0.9685131311416626,0.0003,6.129742e-05,387.81781005859375,162,-4.159429550170898,0.0,,
,,,,1640,,0.0015808135969563875,400.4856414794922,-0.0031408071517944336,0.2,0.9685001373291016,0.0003,7.778406e-06,238.71160888671875,163,-4.159486293792725,0.0,5.0,50.54029703140259
0,4.7047457,164,2.68,1640,4700,,,,,,,,,,,,,
0,3.74557259,165,2.61,1650,4705,-6.0772895085214884e-05,1026.3880310058594,0.0005258917808532715,0.2,0.9684944152832031,0.0003,9.012222e-06,478.4358825683594,164,-4.15944504737854,0.0,,
0,4.36662588,166,2.63,1660,4708,-0.002318018674850375,49.875627517700195,0.05465155839920044,0.2,0.9686126112937927,0.0003,7.301569e-06,31.527645111083984,165,-4.159486770629883,0.0,,
0,4.524587909999999,167,2.64,1670,4995,-0.0014731168514119375,168.80730438232422,0.012027382850646973,0.2,0.9687110781669617,0.0003,2.7531385e-05,67.20201110839844,166,-4.159873008728027,0.0,,
,,,,1680,,-0.0005107164499351668,61.59162902832031,0.0036377310752868652,0.2,0.968758225440979,0.0003,1.3411045e-05,20.668846130371094,167,-4.160098075866699,0.0,5.0,-9.767101049423218
0,4.1432351899999995,168,2.64,1680,5008,,,,,,,,,,,,,
0,4.13685659,169,2.66,1690,5013,-0.00029759706230869654,152.98968887329102,0.0226670503616333,0.2,0.9687854647636414,0.0003,4.8041343e-06,50.795772552490234,168,-4.16022253036499,0.0,,
0,4.16886883,170,2.69,1700,5201,-0.003804528806358398,88.7923812866211,0.019569814205169678,0.2,0.9686899185180664,0.0003,8.465648e-05,44.71311950683594,169,-4.1602067947387695,0.0,,
0,4.706270579999998,171,2.65,1710,5255,0.005032235477120395,51.45456314086914,0.026177525520324707,0.2,0.9686052799224854,0.0003,5.3346157e-05,27.717426300048828,170,-4.159898042678833,0.0,,
,,,,1720,,5.030036118114367e-05,46.95626449584961,0.014375090599060059,0.2,0.9685450792312622,0.0003,1.8304587e-05,22.965158462524414,171,-4.159667730331421,0.0,3.0,14.436487555503845
0,4.3073134600000005,172,2.62,1720,5324,,,,,,,,,,,,,
0,4.70113438,173,2.64,1730,5375,-0.0025102318730212403,67.10209465026855,0.030480802059173584,0.2,0.9685083627700806,0.0003,3.9100647e-05,41.24551773071289,172,-4.159510135650635,0.0,,
0,4.942693129999999,174,2.58,1740,5378,-0.009388918057084084,149.42989349365234,-0.013070344924926758,0.2,0.9684398174285889,0.0003,0.00025398136,110.3078384399414,173,-4.159367561340332,0.0,,
0,4.4011118399999996,175,2.5,1750,5382,-0.0015909791225565684,250.87374114990234,0.021838128566741943,0.2,0.9683758020401001,0.0003,3.2103064e-05,76.05906677246094,174,-4.159144401550293,0.0,,
,,,,1760,,0.000865554844494909,338.54029083251953,0.009145617485046387,0.2,0.968324601650238,0.0003,1.3959408e-05,121.53755187988281,175,-4.158944845199585,0.0,4.0,13.210509300231934
0,4.847925399999999,176,2.57,1760,5391,,,,,,,,,,,,,
0,5.80218952,177,2.63,1770,5394,0.00015377402305638554,306.84288787841797,0.00014013051986694336,0.2,0.968219518661499,0.0003,2.4998188e-05,97.9321517944336,176,-4.158789157867432,0.0,,
0,6.86363065,178,2.66,1780,5398,-0.00038083196850458023,741.1398468017578,-0.01815176010131836,0.2,0.9680883884429932,0.0003,1.181364e-05,597.8997192382812,177,-4.158395528793335,0.0,,
0,6.869825319999999,179,2.68,1790,5456,-0.002020794106647017,954.9764099121094,0.012316882610321045,0.2,0.968000054359436,0.0003,4.3684246e-05,654.6079711914062,178,-4.158021688461304,0.0,,
,,,,1800,,0.0008280753972940147,174.11035537719727,-0.05612468719482422,0.2,0.9679304957389832,0.0003,2.987981e-05,113.69158935546875,179,-4.157756090164185,0.0,1.0,-5.0
0,7.0720941900000005,180,2.71,1800,5465,,,,,,,,,,,,,
0,6.902386579999999,181,2.75,1810,5525,0.00023608207993675023,946.7578735351562,0.0007008910179138184,0.2,0.9678799510002136,0.0003,6.270409e-06,684.72314453125,180,-4.157553672790527,0.0,,
0,7.7786389,182,2.77,1820,5529,-0.0013131022220491673,179.77612113952637,-0.024450302124023438,0.2,0.9678207635879517,0.0003,2.5862455e-05,28.382762908935547,181,-4.157392740249634,0.0,,
0,7.8910105999999995,183,2.78,1830,5584,0.0007277250406332314,1646.5995330810547,-0.006836295127868652,0.2,0.9677696228027344,0.0003,4.6610835e-06,244.19192504882812,182,-4.157209634780884,0.0,,
,,,,1840,,0.0018778800731524825,205.56387329101562,-0.0685950517654419,0.2,0.9677254557609558,0.0003,1.36554245e-05,69.71444702148438,183,-4.157069206237793,0.0,5.0,41.93244647979736
0,7.78982363,184,2.77,1840,5594,,,,,,,,,,,,,
0,8.593981139999999,185,2.83,1850,5597,-2.5415421623709022e-05,269.05474853515625,0.030701160430908203,0.2,0.9675945043563843,0.0003,8.744001e-06,176.48641967773438,184,-4.156857252120972,0.0,,
0,8.385293299999999,186,2.8,1860,5601,-0.00049680473748559,143.41139602661133,-0.018523812294006348,0.2,0.9674906730651855,0.0003,2.3424625e-06,104.79669189453125,185,-4.156482696533203,0.0,,
0,8.64000593,187,2.8,1870,5605,-0.0020202667918063355,180.0462188720703,-0.024029254913330078,0.2,0.9673682451248169,0.0003,1.656413e-05,103.90727233886719,186,-4.156103849411011,0.0,,
,,,,1880,,-8.85516419657506e-05,1372.6646728515625,-0.007748842239379883,0.2,0.9672638177871704,0.0003,4.2557717e-06,543.03369140625,187,-4.155735731124878,0.0,5.0,16.825629234313965
0,8.19793703,188,2.82,1880,5617,,,,,,,,,,,,,
0,8.4277111,189,2.86,1890,5622,0.00014145374007057399,66.16424179077148,-0.013790488243103027,0.2,0.96710604429245,0.0003,1.9311906e-06,36.07205581665039,188,-4.155354022979736,0.0,,
0,7.717151170000001,190,2.81,1900,5628,0.0003251254674978554,103.57147026062012,0.052366435527801514,0.2,0.9669632315635681,0.0003,3.516674e-07,71.93875122070312,189,-4.15487265586853,0.0,,
0,7.681153939999999,191,2.79,1910,5632,0.0003389537509064233,55.66265678405762,-0.018426179885864258,0.2,0.9667099714279175,0.0003,6.29127e-05,25.02682876586914,190,-4.154336214065552,0.0,,
,,,,1920,,-0.001298308442346574,134.59629440307617,0.01894056797027588,0.2,0.9664075374603271,0.0003,5.4627657e-05,98.65634155273438,191,-4.1535234451293945,0.0,5.0,45.93849849700928
0,6.617609069999999,192,2.74,1920,5645,,,,,,,,,,,,,
0,7.74121711,193,2.79,1930,5649,-0.0018197000492357063,534.712028503418,0.003580749034881592,0.2,0.9661417007446289,0.0003,7.712245e-05,125.86592102050781,192,-4.15258002281189,0.0,,
0,7.83873374,194,2.76,1940,5655,0.0008217632886955428,251.33335876464844,0.0004730820655822754,0.2,0.9658717513084412,0.0003,1.7619133e-05,170.2157440185547,193,-4.151734352111816,0.0,,
0,7.90035905,195,2.8,1950,5703,-0.0007257223478518426,840.7947692871094,-0.0024635791778564453,0.2,0.9656347632408142,0.0003,9.167195e-06,659.0313110351562,194,-4.150906562805176,0.0,,
,,,,1960,,-0.00350265512242931,629.5144958496094,-0.0011019706726074219,0.2,0.9654518365859985,0.0003,2.3049117e-05,284.8482971191406,195,-4.150203227996826,0.0,3.0,5.162953294813633
0,8.556618089999999,196,2.8,1960,5833,,,,,,,,,,,,,
0,9.571522879999998,197,2.8,1970,5883,0.0006544828298498118,77.52581024169922,-0.012223482131958008,0.2,0.9653109312057495,0.0003,8.326769e-06,32.87267303466797,196,-4.149660587310791,0.0,,
0,9.516901990000001,198,2.82,1980,5886,-0.004526102822273614,2941.6819915771484,-0.015993475914001465,0.2,0.9651782512664795,0.0003,3.706813e-05,2690.86962890625,197,-4.149231433868408,0.0,,
0,10.480148600000001,199,2.88,1990,5889,0.0008072137832639825,745.4152984619141,-0.0025614500045776367,0.2,0.9650706052780151,0.0003,2.2810698e-05,137.53684997558594,198,-4.148833513259888,0.0,,
,,,,2000,,0.0008650839678012723,410.7508544921875,-0.0264357328414917,0.2,0.9650602340698242,0.0003,4.118681e-06,293.5394592285156,199,-4.14857292175293,0.0,5.0,29.16723108291626
0,11.258872100000001,200,2.95,2000,5898,,,,,,,,,,,,,
0,10.830420830000001,201,2.99,2010,5902,-0.0006337166181751286,846.9730224609375,-0.005282402038574219,0.2,0.9650535583496094,0.0003,7.3313714e-07,256.81591796875,200,-4.148536682128906,0.0,,
0,11.497116230000001,202,2.98,2020,5906,0.0002324044704438144,174.81028366088867,0.05631899833679199,0.2,0.9650346040725708,0.0003,1.4603138e-06,50.69680404663086,201,-4.148504734039307,0.0,,
0,11.96281979,203,3.0,2030,5957,-0.0007686853292394602,1025.6076049804688,-0.009397149085998535,0.2,0.965007483959198,0.0003,1.4781953e-06,527.1187133789062,202,-4.148426532745361,0.0,,
,,,,2040,,0.0002565145667183799,624.7745361328125,-0.02281630039215088,0.2,0.9649960994720459,0.0003,1.5854836e-06,472.4820556640625,203,-4.1483423709869385,0.0,5.0,29.246158123016357
0,12.153828540000001,204,3.04,2040,5970,,,,,,,,,,,,,
0,12.10841702,205,3.05,2050,6000,-0.0011059195036065006,208.7750186920166,0.01010066270828247,0.2,0.9649969339370728,0.0003,1.026392e-05,181.35830688476562,204,-4.148328065872192,0.0,,
0,12.624744170000001,206,3.07,2060,6003,0.0013680577976629138,56.043556213378906,0.0229722261428833,0.2,0.9649146795272827,0.0003,3.2913686e-05,33.386863708496094,205,-4.148228645324707,0.0,,
0,11.440330920000001,207,3.02,2070,6007,0.0008213222259652042,685.1913299560547,-0.026624202728271484,0.2,0.9648422598838806,0.0003,1.4036894e-05,222.34901428222656,206,-4.147963047027588,0.0,,
,,,,2080,,0.0006320178508758545,386.94310760498047,-0.0125349760055542,0.2,0.9647828936576843,0.0003,3.8141014e-05,108.21317291259766,207,-4.147723913192749,0.0,4.0,15.124726101756096
0,10.4917863,208,3.01,2080,6018,,,,,,,,,,,,,
0,11.59032881,209,3.02,2090,6022,-0.002079653693362715,110.87836837768555,-0.029415130615234375,0.2,0.9647499322891235,0.0003,9.196997e-06,64.70056915283203,208,-4.147542476654053,0.0,,
0,11.532313650000003,210,3.05,2100,6025,-0.001740467548370539,477.8546371459961,-0.039471983909606934,0.2,0.9647272825241089,0.0003,1.29520895e-05,385.736328125,209,-4.147424936294556,0.0,,
0,11.87814307,211,3.09,2110,6071,0.0009605914354331446,144.9630241394043,-0.03181147575378418,0.2,0.964760959148407,0.0003,1.0395051e-05,56.04819869995117,210,-4.147380590438843,0.0,,
,,,,2120,,0.0019220679765568072,400.43873596191406,0.015927493572235107,0.2,0.9647990465164185,0.0003,8.302927e-06,204.0687713623047,211,-4.147474765777588,0.0,3.0,-15.0
0,12.564566489999997,212,3.08,2120,6082,,,,,,,,,,,,,
0,11.3782826,213,3.09,2130,6085,-0.0010745286708697677,102.156494140625,0.009127378463745117,0.2,0.9647554159164429,0.0003,8.33869e-06,74.75553894042969,212,-4.147552013397217,0.0,,
0,12.005298349999999,214,3.12,2140,6088,-0.0004489824234044093,137.59598922729492,0.03815740346908569,0.2,0.9646958112716675,0.0003,5.2821637e-05,76.88101196289062,213,-4.147339820861816,0.0,,
0,12.18635129,215,3.18,2150,6092,0.001083779335021795,122.7519645690918,0.0007201433181762695,0.2,0.9646466970443726,0.0003,0.00011968613,90.64645385742188,214,-4.1471452713012695,0.0,,
,,,,2160,,-0.002291047712787986,125.3196029663086,-0.0012879371643066406,0.2,0.9646197557449341,0.0003,1.1450053e-05,60.810848236083984,215,-4.146982431411743,0.0,5.0,15.414757788181305
0,11.782650270000001,216,3.14,2160,6103,,,,,,,,,,,,,
0,12.409423219999999,217,3.08,2170,6107,0.00020901561074415653,145.43323516845703,0.04832053184509277,0.2,0.9646358489990234,0.0003,0.00013391375,68.86988067626953,216,-4.1469197273254395,0.0,,
0,11.152114590000002,218,2.97,2180,6113,0.00044658183469437063,522.1665802001953,0.003922522068023682,0.2,0.9646199941635132,0.0003,1.69158e-05,375.3502197265625,217,-4.146941900253296,0.0,,
0,10.599408609999998,219,2.94,2190,6118,-0.0019620061852023696,58.75665283203125,0.062361717224121094,0.2,0.9646145701408386,0.0003,6.7532064e-06,27.25904655456543,218,-4.146892070770264,0.0,,
,,,,2200,,-0.0015420139068709204,126.90331268310547,0.03504413366317749,0.2,0.9646022319793701,0.0003,9.554625e-06,72.76036071777344,219,-4.14686131477356,0.0,1.0,-5.0
0,10.487283770000001,220,2.94,2200,6125,,,,,,,,,,,,,
0,11.059371380000002,221,2.98,2210,6129,0.00033039451227523386,353.98756408691406,-0.0070629119873046875,0.2,0.9645874500274658,0.0003,4.798174e-06,206.3855743408203,220,-4.146811246871948,0.0,,
0,11.074240200000004,222,3.02,2220,6133,0.001426875567995367,402.711950302124,0.011365354061126709,0.2,0.9645514488220215,0.0003,3.6597253e-06,377.8860168457031,221,-4.146746635437012,0.0,,
0,9.629996339999998,223,2.96,2230,6138,0.00042951107025146484,109.71922302246094,0.0639391541481018,0.2,0.9645389318466187,0.0003,1.1563301e-06,66.71031951904297,222,-4.146645784378052,0.0,,
,,,,2240,,0.0001881718635559082,137.55485153198242,0.003207981586456299,0.2,0.9644590616226196,0.0003,2.1988153e-05,51.442848205566406,223,-4.146585702896118,0.0,5.0,34.67115370184183
0,9.580151729999999,224,2.99,2240,6150,,,,,,,,,,,,,
0,9.49571311,225,2.98,2250,6154,0.00012987256923224777,77.6285171508789,0.02399587631225586,0.2,0.9643133878707886,0.0003,9.608269e-06,33.54117965698242,224,-4.146261692047119,0.0,,
0,8.300150279999999,226,2.95,2260,6159,-0.0005301535129547119,204.1534194946289,0.028797924518585205,0.2,0.9643248915672302,0.0003,1.346469e-05,162.77694702148438,225,-4.145928859710693,0.0,,
0,7.50612464,227,2.82,2270,6222,0.0016703963745383632,94.94248390197754,6.669759750366211e-05,0.2,0.9643254280090332,0.0003,6.290674e-05,25.123140335083008,226,-4.145941257476807,0.0,,
,,,,2280,,-0.002323436830192982,192.73737335205078,-0.011430740356445312,0.2,0.9642974734306335,0.0003,4.181862e-05,65.3862075805664,227,-4.1459033489227295,0.0,3.0,4.9819841384887695
0,6.324151,228,2.77,2280,6233,,,,,,,,,,,,,
0,6.785055749999999,229,2.75,2290,6238,0.00288220657967031,96.74858856201172,0.04774367809295654,0.2,0.9642637968063354,0.0003,3.286004e-05,52.65825653076172,228,-4.145797491073608,0.0,,
0,7.186552429999999,230,2.79,2300,6280,-0.00311356782913208,603.8094024658203,0.008554697036743164,0.2,0.9642387628555298,0.0003,2.5963784e-05,446.5964660644531,229,-4.145684719085693,0.0,,
0,6.43124957,231,2.76,2310,6318,0.000380224006948815,238.39181518554688,0.00787121057510376,0.2,0.9642291069030762,0.0003,6.28829e-06,124.6644515991211,230,-4.145607233047485,0.0,,
,,,,2320,,-0.0013934970367692756,287.98258209228516,0.02123093605041504,0.2,0.9641991853713989,0.0003,2.4998188e-05,85.21981811523438,231,-4.145585536956787,0.0,2.0,13.491559982299805
0,7.519934490000002,232,2.79,2320,6327,,,,,,,,,,,,,
0,6.75274262,233,2.76,2330,6333,-0.00010141283564735204,389.9560089111328,0.019279003143310547,0.2,0.9641496539115906,0.0003,3.708601e-05,176.3346710205078,232,-4.1454291343688965,0.0,,
0,6.866583400000001,234,2.76,2340,6337,-0.0011342167854309082,158.60815048217773,-0.016389131546020508,0.2,0.9640712738037109,0.0003,3.5899877e-05,122.51873016357422,233,-4.14527153968811,0.0,,
0,8.428775480000002,235,2.76,2350,6340,0.0018927932251244783,140.23805618286133,-0.0029228925704956055,0.2,0.964024543762207,0.0003,8.4519386e-05,51.35316848754883,234,-4.145025730133057,0.0,,
,,,,2360,,0.001421047723852098,4163.0947265625,-0.0022145509719848633,0.2,0.9639870524406433,0.0003,3.0970576e-05,2710.97216796875,235,-4.144883155822754,0.0,5.0,73.143150806427
0,8.40860346,236,2.74,2360,6349,,,,,,,,,,,,,
0,7.7995621900000005,237,2.72,2370,6354,-0.0016843021614469933,1716.6000671386719,-0.010383009910583496,0.2,0.9639529585838318,0.0003,7.1346763e-06,1272.2589111328125,236,-4.144767999649048,0.0,,
0,7.68289184,238,2.67,2380,6358,-0.002921605203300537,1586.4551391601562,0.0047425031661987305,0.2,0.9639281630516052,0.0003,3.258586e-05,923.3175659179688,237,-4.144655466079712,0.0,,
0,8.752874810000002,239,2.69,2390,6362,-0.0003789782524110663,214.08513641357422,-0.011702775955200195,0.2,0.963850200176239,0.0003,1.1920929e-06,80.71583557128906,238,-4.144549608230591,0.0,,
,,,,2400,,-0.002779686590656638,451.09852600097656,-0.03881335258483887,0.2,0.9637552499771118,0.0003,1.4448166e-05,167.69639587402344,239,-4.14427638053894,0.0,2.0,-10.0
0,8.838968099999999,240,2.67,2400,6372,,,,,,,,,,,,,
0,8.383198069999999,241,2.57,2410,6377,0.015989017859101118,41.59605026245117,0.06732654571533203,0.2,0.963783860206604,0.0003,0.00048146248,20.997997283935547,240,-4.14408016204834,0.0,,
0,9.033893,242,2.59,2420,6382,0.0038162411190567624,80.18153953552246,0.014808893203735352,0.2,0.9637680053710938,0.0003,0.00032098294,49.62727737426758,241,-4.144165992736816,0.0,,
0,9.300234920000001,243,2.61,2430,6386,-0.001079344772733748,534.6227111816406,0.005190491676330566,0.2,0.9637090563774109,0.0003,2.065897e-05,256.4952392578125,242,-4.14402961730957,0.0,,
,,,,2440,,-0.0001543581573058006,129.04156494140625,0.020360231399536133,0.2,0.9635871648788452,0.0003,1.0818243e-05,87.25519561767578,243,-4.143789768218994,0.0,3.0,2.7212318181991577
0,9.89363561,244,2.65,2440,6395,,,,,,,,,,,,,
0,10.279476789999999,245,2.62,2450,6400,0.000849372171797036,491.1225128173828,0.00821620225906372,0.2,0.963463306427002,0.0003,9.781123e-06,114.50885772705078,244,-4.143408298492432,0.0,,
0,9.98482786,246,2.6,2460,6421,-0.0019106924533840441,72.3954963684082,-0.0088043212890625,0.2,0.9633594751358032,0.0003,1.6736985e-05,37.67819595336914,245,-4.143006324768066,0.0,,
0,10.47605941,247,2.61,2470,6426,0.0029364407062537623,752.7908630371094,0.006365537643432617,0.2,0.9632827639579773,0.0003,4.3231248e-05,490.5448303222656,246,-4.142702341079712,0.0,,
,,,,2480,,-0.0016367912990968847,624.8003540039062,-0.019917845726013184,0.2,0.9632158279418945,0.0003,2.4288893e-05,311.1538391113281,247,-4.142456531524658,0.0,4.0,24.03535234928131
0,10.699570860000001,248,2.58,2480,6437,,,,,,,,,,,,,
0,11.261779660000002,249,2.6,2490,6440,-0.001264876173808993,120.01429748535156,-0.004559874534606934,0.2,0.9631878733634949,0.0003,2.2691489e-05,70.67160034179688,248,-4.142237663269043,0.0,,
0,11.869361720000002,250,2.6,2500,6444,-0.00281842653639508,722.8964691162109,0.016362130641937256,0.2,0.9631893634796143,0.0003,5.4705142e-05,566.9115600585938,249,-4.142180681228638,0.0,,
0,11.30715456,251,2.59,2510,6448,0.0011016011238096368,234.50362014770508,0.016177773475646973,0.2,0.9631770849227905,0.0003,3.5881997e-06,171.38699340820312,250,-4.1421661376953125,0.0,,
,,,,2520,,0.0004456073045731035,108.83455657958984,0.026600778102874756,0.2,0.9631625413894653,0.0003,3.427267e-06,68.51693725585938,251,-4.142096042633057,0.0,4.0,29.090673446655273
0,11.116637840000001,252,2.61,2520,6461,,,,,,,,,,,,,
0,12.218118839999999,253,2.64,2530,6465,0.0034241320099681616,197.91448974609375,0.017335832118988037,0.2,0.9631527662277222,0.0003,2.5618077e-05,125.7321548461914,252,-4.142054319381714,0.0,,
0,13.016981990000001,254,2.68,2540,6469,0.000177514553070246,369.7923126220703,0.0027057528495788574,0.2,0.9631301760673523,0.0003,1.335144e-06,148.67459106445312,253,-4.141990900039673,0.0,,
