rollout/ep_rew_mean,time/time_elapsed,time/iterations,rollout/ep_len_mean,time/fps,time/total_timesteps,train/std,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/clip_fraction,train/clip_range,train/learning_rate,train/approx_kl,train/loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
69.61856896,1799,44,3.08,0,1760,0.957155704498291,-4.1228231549263,-0.020366547065241318,2337.4617240905764,0.08588814735412598,0.10750000216066838,0.2,0.0003,0.02380645,1016.8212890625,430,,
,,,,,1800,0.9586299657821655,-4.124776542186737,-0.011356323308996252,2410.755532073975,0.06330341100692749,0.35000000782310964,0.2,0.0003,0.05114455,745.1096801757812,440,1.0,-5.0
66.75638033999999,1823,45,2.88,0,1800,,,,,,,,,,,,,
72.43131011,1841,46,2.97,0,1840,0.9561325311660767,-4.122967171669006,-0.003285024199067266,3082.919490814209,-0.0020977258682250977,0.0900000013411045,0.2,0.0003,0.019617379,1752.361328125,450,,
73.98667157000001,1859,47,2.93,1,1880,0.9562563300132751,-4.11853649020195,-0.01694432186995982,4776.475819396973,0.03990662097930908,0.10500000193715095,0.2,0.0003,0.013705974,1127.100341796875,460,,
,,,,,1900,0.9552125334739685,-4.116797363758087,-0.01870996368809754,9124.395713806152,-0.02436697483062744,0.12750000227242708,0.2,0.0003,0.012937003,3761.28564453125,470,5.0,139.45891761779785
65.33268680999998,1905,48,2.74,1,1920,,,,,,,,,,,,,
63.80710434,1931,49,2.67,1,1960,0.9545115828514099,-4.113678234815597,-0.03028150244543213,2893.1795036315916,0.04451781511306763,0.22500000484287738,0.2,0.0003,0.029551283,2318.327392578125,480,,
,,,,,2000,0.9552323222160339,-4.113178533315659,-0.014727192416467005,5277.437927246094,0.07388430833816528,0.12750000227242708,0.2,0.0003,0.020753901,3660.429443359375,490,5.0,105.02685356140137
56.38785809,2142,50,2.44,0,2000,,,,,,,,,,,,,
57.94477140000001,2160,51,2.48,0,2040,0.9555869102478027,-4.1152992963790895,-0.003623310511393285,2226.880199813843,-0.04755282402038574,0.05500000081956387,0.2,0.0003,0.00782476,592.4671020507812,500,,
58.49352718,2179,52,2.46,0,2080,0.9533671140670776,-4.113020592927933,-0.02094252052279444,3123.280911254883,0.09194642305374146,0.28000000566244126,0.2,0.0003,0.013668366,1042.008056640625,510,,
,,,,,2100,0.9523830413818359,-4.106304699182511,-0.01699217603047145,6462.818717956543,0.016350984573364258,0.2900000063702464,0.2,0.0003,0.027413754,2064.583740234375,520,4.0,208.46789932250977
61.99186571,2321,53,2.56,0,2120,,,,,,,,,,,,,
65.55554154000001,2343,54,2.58,0,2160,0.9490083456039429,-4.098718798160553,0.00844119140369003,6980.447983169555,0.008679628372192383,0.5350000109523535,0.2,0.0003,0.040951245,173.42050170898438,530,,
,,,,,2200,0.9482008814811707,-4.092359620332718,9.40265519966399e-05,8051.226404571533,0.018870413303375244,0.2075000051409006,0.2,0.0003,0.00705197,2952.06982421875,540,3.0,93.6097526550293
68.86279385,2369,55,2.57,0,2200,,,,,,,,,,,,,
72.99311322,2460,56,2.61,0,2240,0.9477999210357666,-4.089384263753891,0.007122054609571937,4955.781353759766,0.09255951642990112,0.16000000331550837,0.2,0.0003,0.0068981904,1118.607177734375,550,,
74.03860689999999,2564,57,2.61,0,2280,0.9457955360412598,-4.087383645772934,-0.024359860215627104,2930.0088745117187,0.18208599090576172,0.18000000361353158,0.2,0.0003,0.010431131,478.37164306640625,560,,
,,,,,2300,0.9462130069732666,-4.0841903507709505,-0.011165483530794518,2094.747370147705,0.1304979920387268,0.2300000052899122,0.2,0.0003,0.02083302,1026.4210205078125,570,2.0,65.5574722290039
74.17326592,2585,58,2.57,0,2320,,,,,,,,,,,,,
81.31388216,2701,59,2.63,0,2360,0.9457583427429199,-4.083540832996368,0.002237130160974632,2566.7685729980467,0.12254774570465088,0.1625000039115548,0.2,0.0003,0.003204891,392.0522155761719,580,,
,,,,,2400,0.9462577700614929,-4.082908189296722,-0.03648624910536455,4349.7748924255375,0.09021085500717163,0.31000000704079866,0.2,0.0003,0.014875287,1526.9500732421875,590,2.0,15.05067253112793
78.16669103000001,2724,60,2.61,0,2400,,,,,,,,,,,,,
77.61867925,2743,61,2.63,0,2440,0.9461116790771484,-4.084498023986816,-0.005760379130606452,4868.122338104248,0.07256048917770386,0.1375000024214387,0.2,0.0003,0.012998648,1938.16455078125,600,,
78.08260393,2760,62,2.72,0,2480,0.9459580183029175,-4.08417118191719,-0.0006778795593163523,3568.786533355713,0.004693448543548584,0.16500000264495612,0.2,0.0003,0.021121603,1250.51708984375,610,,
,,,,,2500,0.9425587058067322,-4.076332312822342,0.008088782689592334,4387.993439865112,0.10654908418655396,0.4350000092759728,0.2,0.0003,0.013468698,527.3139038085938,620,2.0,80.3170166015625
75.30886939,2789,63,2.72,0,2520,,,,,,,,,,,,,
80.42381866,2840,64,2.86,0,2560,0.941461443901062,-4.070141762495041,-0.024694244899587825,4310.259354400635,0.01372230052947998,0.21500000394880772,0.2,0.0003,0.014728366,3126.31103515625,630,,
,,,,,2600,0.938576877117157,-4.064168626070023,-0.01445457976005855,3713.096295928955,0.14326125383377075,0.04500000067055225,0.2,0.0003,0.0068705967,2386.327880859375,640,5.0,128.1266050338745
80.98916652999999,2871,65,2.96,0,2600,,,,,,,,,,,,,
78.20257016999999,2893,66,2.94,0,2640,0.9377081394195557,-4.057963305711747,-0.030506225207354864,3024.536694717407,0.08724111318588257,0.3875000083819032,0.2,0.0003,0.023407942,1316.169189453125,650,,
78.56836334,2911,67,3.1,0,2680,0.9358968734741211,-4.0523712038993835,-0.02830836998611632,3749.7808502197267,-0.0270998477935791,0.2350000051781535,0.2,0.0003,0.034622498,1701.966796875,660,,
,,,,,2700,0.935703456401825,-4.0469817280769345,-0.02516012533851608,1504.9832454681396,0.2924049496650696,0.38000000901520253,0.2,0.0003,0.02370962,1034.7279052734375,670,5.0,168.28047466278076
75.30629713,2943,68,3.1,0,2720,,,,,,,,,,,,,
81.89718085,3032,69,3.12,0,2760,0.9305738210678101,-4.040451765060425,-0.00301048037275905,3681.585905456543,0.04195672273635864,0.24750000536441802,0.2,0.0003,0.015497239,2613.16162109375,680,,
,,,,,2800,0.9294747114181519,-4.029362493753434,-0.012767580341678686,10494.201596069335,0.03526514768600464,0.032500000484287736,0.2,0.0003,0.0066667814,6188.1787109375,690,4.0,15.053999662399292
79.478555,3061,70,3.09,0,2800,,,,,,,,,,,,,
76.76556404,3085,71,3.17,0,2840,0.9285368919372559,-4.026304513216019,-0.05914331383130049,2765.407350540161,0.09942770004272461,0.32000000718981025,0.2,0.0003,0.040667422,1173.0997314453125,700,,
74.44472001999999,3142,72,3.04,0,2880,0.927392840385437,-4.022137928009033,-0.0330607196764322,1435.5513012886047,0.16629958152770996,0.3000000068917871,0.2,0.0003,0.024671737,452.4272766113281,710,,
,,,,,2900,0.9245783686637878,-4.013281840085983,-0.01647516518802149,6295.029168701172,0.038519978523254395,0.23750000465661286,0.2,0.0003,0.024237156,2387.417236328125,720,4.0,65.20464611053467
77.84611914,3169,73,3.04,0,2920,,,,,,,,,,,,,
77.87477492999999,3195,74,2.96,0,2960,0.9211127161979675,-4.003360256552696,0.000346860412828387,6377.086884689331,0.0422283411026001,0.06250000130385161,0.2,0.0003,0.010180315,7428.48583984375,730,,
,,,,,3000,0.9216479063034058,-3.998716080188751,-0.008596456557788734,3625.5879043579102,0.13101714849472046,0.07000000104308128,0.2,0.0003,0.0131646115,2133.95849609375,740,5.0,137.81929922103882
83.01928646,3290,75,2.99,0,3000,,,,,,,,,,,,,
80.15019467,3311,76,2.96,0,3040,0.9221199750900269,-3.998920387029648,-0.030214746296405793,4052.2824867248537,0.06766599416732788,0.22000000439584255,0.2,0.0003,0.022799723,2161.761474609375,750,,
80.02188937000001,3349,77,2.94,0,3080,0.9210759997367859,-3.9980233281850817,-0.027426286495956447,5978.962902832031,0.06312108039855957,0.15750000327825547,0.2,0.0003,0.019157495,7102.2392578125,760,,
,,,,,3100,0.9197713136672974,-3.9933303892612457,-0.030374372231308365,5237.342541503906,0.12232869863510132,0.21500000469386576,0.2,0.0003,0.021629713,4969.4912109375,770,5.0,220.0044403076172
91.07079597999999,3376,78,3.03,0,3120,,,,,,,,,,,,,
92.91407323000001,3453,79,3.07,0,3160,0.9188370108604431,-3.989566919207573,-0.014695031459013986,6496.938375854492,0.11788332462310791,0.10750000234693288,0.2,0.0003,0.014235168,4991.64794921875,780,,
,,,,,3200,0.9145888090133667,-3.9819892078638075,-0.009759150970276131,2972.9929626464846,0.09793710708618164,0.2125000048428774,0.2,0.0003,0.012169989,460.80133056640625,790,5.0,144.87676948308945
94.23556877000001,3476,80,3.09,0,3200,,,,,,,,,,,,,
94.41081021000002,3494,81,3.12,0,3240,0.9124158620834351,-3.9701567202806474,-0.011631738439318728,3155.193571472168,0.13801056146621704,0.17000000309199095,0.2,0.0003,0.0064019253,1689.7000732421875,800,,
90.02392929,3533,82,3.02,0,3280,0.9131538271903992,-3.9694719880819322,-0.02645323637407273,6890.492404937744,0.04129701852798462,0.3675000086426735,0.2,0.0003,0.039112926,2551.16650390625,810,,
,,,,,3300,0.915113627910614,-3.971062716841698,-0.025367693484895426,2663.275151824951,0.16149699687957764,0.20500000417232514,0.2,0.0003,0.018565163,940.8147583007812,820,5.0,81.06647491455078
94.61871803999999,3578,83,3.1,0,3320,,,,,,,,,,,,,
85.84715594,3601,84,2.95,0,3360,0.9132900238037109,-3.9710693836212156,-0.03019145426922478,3079.0817115783693,0.2444726824760437,0.26000000536441803,0.2,0.0003,0.019719971,1148.2529296875,830,,
,,,,,3400,0.910443902015686,-3.961646702885628,-0.018276965787154077,5446.223287963867,-0.13834238052368164,0.21750000398606062,0.2,0.0003,0.042323258,611.8375854492188,840,4.0,43.37278652191162
82.92521968000001,3725,85,2.87,0,3400,,,,,,,,,,,,,
90.88077047,3787,86,2.86,0,3440,0.9075655937194824,-3.95092536509037,0.003937105022305332,5900.846145629883,0.005795180797576904,0.11750000175088644,0.2,0.0003,0.011310274,3892.58935546875,850,,
88.57190847,3805,87,2.83,0,3480,0.9082140922546387,-3.9462935477495193,-0.009151289468209135,8983.254392242432,0.09552788734436035,0.2600000061094761,0.2,0.0003,0.03097937,567.5046997070312,860,,
,,,,,3500,0.90749591588974,-3.946839991211891,-0.005745496651798021,8746.30443572998,-0.04715406894683838,0.3225000070407987,0.2,0.0003,0.04339709,6940.193359375,870,1.0,-5.0
96.24380337000001,3870,88,2.96,0,3520,,,,,,,,,,,,,
94.31849901999998,3923,89,2.96,0,3560,0.9060163497924805,-3.9434285700321197,-0.013054426930448226,6542.0523132324215,0.1657004952430725,0.07000000104308128,0.2,0.0003,0.005834131,2097.5947265625,880,,
,,,,,3600,0.9035913348197937,-3.9366961777210236,-0.028270519872676238,3275.6706932067873,0.18097639083862305,0.13750000298023224,0.2,0.0003,0.0102246385,1810.989013671875,890,5.0,163.77062892913818
94.64695221,3946,90,3.0,0,3600,,,,,,,,,,,,,
95.70888310000001,3962,91,3.08,0,3640,0.9024459719657898,-3.9297521620988847,-0.00732439314408122,2437.896520996094,0.04873734712600708,0.19500000402331352,0.2,0.0003,0.018191451,1280.58642578125,900,,
101.25822554,4022,92,3.16,0,3680,0.901559054851532,-3.924955901503563,-0.022326314491074296,3312.1675788879393,0.1378602385520935,0.3425000080838799,0.2,0.0003,0.02560089,1943.5150146484375,910,,
,,,,,3700,0.9034260511398315,-3.9290371209383013,-0.04123632076712965,3389.2548347473144,0.07325500249862671,0.45750001091510056,0.2,0.0003,0.028624771,1846.33740234375,920,4.0,101.88959801197052
98.88451584999999,4043,93,3.2,0,3720,,,,,,,,,,,,,
91.85034281,4058,94,3.23,0,3760,0.903937578201294,-3.9311494439840318,-0.034592719620741265,3693.3242279052733,-0.10169804096221924,0.3800000099465251,0.2,0.0003,0.01942527,2412.596435546875,930,,
,,,,,3800,0.9032937288284302,-3.93191579580307,0.0167901309687295,1799.7785655975342,0.27302324771881104,0.41500000804662707,0.2,0.0003,0.1686347,401.1908264160156,940,3.0,160.81092071533203
92.35539842999998,4124,95,3.33,0,3800,,,,,,,,,,,,,
97.21048323999999,4138,96,3.43,0,3840,0.9017372131347656,-3.9274386346340178,-0.013491561632035886,3103.002409362793,0.1985161304473877,0.16750000305473806,0.2,0.0003,0.01656323,1045.4248046875,950,,
99.40015098000002,4174,97,3.41,0,3880,0.9011155366897583,-3.9235533475875854,-0.02372369144744879,8718.206048583985,0.14190763235092163,0.03500000052154064,0.2,0.0003,0.006285822,610.110107421875,960,,
,,,,,3900,0.8990716338157654,-3.918144351243973,-0.02304655889474816,9203.231735992431,0.0034534335136413574,0.1400000026449561,0.2,0.0003,0.009312492,7355.5244140625,970,4.0,140.5791130065918
102.16724209,4195,98,3.37,0,3920,,,,,,,,,,,,,
108.33320060999996,4211,99,3.33,0,3960,0.8953100442886353,-3.9074732095003126,-0.03301862583493857,4977.57984008789,0.04571348428726196,0.2725000074133277,0.2,0.0003,0.0518085,2103.586181640625,980,,
,,,,,4000,0.8925063014030457,-3.8944558441638946,-0.02633232009538915,6428.254360961914,0.00945669412612915,0.26750000547617675,0.2,0.0003,0.037279926,2234.42529296875,990,5.0,120.80274796485901
107.26498348000001,4262,100,3.34,0,4000,,,,,,,,,,,,,
105.23643393999998,4278,101,3.39,0,4040,0.8864403963088989,-3.881204017996788,-0.015129907789741992,4038.416144943237,0.18611574172973633,0.2325000049546361,0.2,0.0003,0.008720119,2649.732177734375,1000,,
109.94473695,4292,102,3.42,0,4080,0.881985068321228,-3.860621476173401,-0.009035503854684056,4934.301991271973,0.02951115369796753,0.037500000558793545,0.2,0.0003,0.004073064,2804.421875,1010,,
,,,,,4100,0.882394552230835,-3.8516097992658613,-0.012097180810160358,6073.011120605469,0.08526009321212769,0.3000000076368451,0.2,0.0003,0.03426272,8661.9189453125,1020,4.0,60.614765882492065
111.00096604999999,4317,103,3.4,0,4120,,,,,,,,,,,,,
108.25341195000001,4371,104,3.36,0,4160,0.8841046094894409,-3.8548905193805694,-0.010814338537147705,1914.0613986968995,0.3301249146461487,0.26750000584870576,0.2,0.0003,0.023116825,1250.647705078125,1030,,
,,,,,4200,0.8780657649040222,-3.849099037051201,-0.021432065318585956,4547.045587921142,0.12501925230026245,0.23000000473111867,0.2,0.0003,0.041596632,1334.98095703125,1040,5.0,39.910433292388916
102.59493026,4393,105,3.39,0,4200,,,,,,,,,,,,,
97.49402636999999,4410,106,3.38,0,4240,0.8783605098724365,-3.8372969388961793,-0.0260994633246446,4827.286978149414,0.14227032661437988,0.38750000689178704,0.2,0.0003,0.04526204,2787.645751953125,1050,,
95.87613567999999,4425,107,3.39,0,4280,0.8730787038803101,-3.8299002051353455,-0.03232050139042257,2278.1791973114014,0.29080331325531006,0.13000000286847352,0.2,0.0003,0.028671838,720.7711791992188,1060,,
,,,,,4300,0.8698489665985107,-3.8120214253664018,-0.011957310194848114,6284.667900848389,0.03603088855743408,0.1525000026449561,0.2,0.0003,0.012349297,1676.3187255859375,1070,2.0,61.73223114013672
94.33199341,4445,108,3.41,0,4320,,,,,,,,,,,,,
91.64278551000001,4464,109,3.28,0,4360,0.8663479089736938,-3.8003517031669616,-0.020546958854065454,2725.316052246094,0.07871192693710327,0.16500000339001417,0.2,0.0003,0.008012436,1937.4998779296875,1080,,
,,,,,4400,0.8637317419052124,-3.788305839896202,-0.04738989703706466,3398.944013977051,-0.13883483409881592,0.4250000104308128,0.2,0.0003,0.058869973,1457.9949951171875,1090,2.0,20.966527938842773
96.46006849000001,4506,110,3.23,0,4400,,,,,,,,,,,,,
98.63577169000001,4565,111,3.25,0,4440,0.8623135089874268,-3.7802861243486405,-0.031488447422016175,9319.040695953368,0.06590491533279419,0.29000000674277543,0.2,0.0003,0.025106598,1009.1920776367188,1100,,
98.12792647,4602,112,3.29,0,4480,0.8597489595413208,-3.772891768813133,-0.0006616700726954194,6397.015174102783,0.052199602127075195,0.14250000305473803,0.2,0.0003,0.026086047,601.2172241210938,1110,,
,,,,,4500,0.8574250936508179,-3.7624883323907854,-0.025714498587040002,4292.181716918945,-0.009317159652709961,0.2100000038743019,0.2,0.0003,0.018851958,1738.23095703125,1120,5.0,203.38215732574463
93.4130731,4621,113,3.26,0,4520,,,,,,,,,,,,,
107.09228974,4660,114,3.35,0,4560,0.8558701872825623,-3.7539873987436296,-0.016099362354361803,3196.0185009002685,-0.033888816833496094,0.07000000104308128,0.2,0.0003,0.011738904,701.3956909179688,1130,,
,,,,,4600,0.8539661169052124,-3.749375569820404,-0.0048235588931129225,12208.404493713379,0.10777449607849121,0.09000000171363354,0.2,0.0003,0.011193782,3689.237548828125,1140,2.0,27.38216781616211
107.35645391999998,4712,115,3.29,0,4600,,,,,,,,,,,,,
105.61907588000003,4725,116,3.31,0,4640,0.8543248176574707,-3.744801414012909,-0.016881944707711226,5112.479635620117,0.11349600553512573,0.33750000689178705,0.2,0.0003,0.018655274,3604.330322265625,1150,,
108.69149768,4789,117,3.42,0,4680,0.8524785041809082,-3.745061329007149,-0.011903774295496983,3143.250098800659,0.19292980432510376,0.18000000417232515,0.2,0.0003,0.026235444,685.2444458007812,1160,,
,,,,,4700,0.8523821234703064,-3.740831673145294,-0.03498226321084076,7054.617315673828,-0.003711700439453125,0.23750000540167093,0.2,0.0003,0.043401837,3082.988037109375,1170,5.0,73.73202991485596
108.71290314,4842,118,3.48,0,4720,,,,,,,,,,,,,
99.81683069,4858,119,3.47,0,4760,0.8513740301132202,-3.73984993994236,-0.01364489058785694,3120.647575378418,0.0568242073059082,0.19750000350177288,0.2,0.0003,0.022784293,1519.1507568359375,1180,,
