time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/clip_fraction,train/explained_variance,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/std,train/learning_rate,train/clip_range,train/n_updates,train/loss,eval/mean_ep_length,eval/mean_reward
,,4800,,,,0.4300000097602606,0.018835008144378662,2018.5577677726747,-3.601683941483498,-0.0035084791629924617,0.07164164,0.8156298398971558,0.0003,0.2,1190,1269.0438232421875,5.0,273.99124908447266
120,7747,4800,2.57,0,58.075244080000004,,,,,,,,,,,,,
121,7767,4840,2.61,0,61.89489199,0.2800000062212348,0.0443117618560791,6539.141530609131,-3.599830222129822,-0.004406493455535387,0.028717263,0.8146214485168457,0.0003,0.2,1200,1466.4007568359375,,
122,7783,4880,2.65,0,61.45412848,0.26750000659376383,0.060081541538238525,3222.589138031006,-3.5886479020118713,-0.014769971985442675,0.017673388,0.8110584020614624,0.0003,0.2,1210,790.0856323242188,,
,,4900,,,,0.25000000521540644,0.054785847663879395,3234.6758136749268,-3.5826752871274947,-0.020488722823210993,0.013216707,0.810738742351532,0.0003,0.2,1220,3077.11279296875,5.0,170.26025199890137
123,7807,4920,2.68,0,64.69394195000001,,,,,,,,,,,,,
124,7824,4960,2.69,0,60.59995313999999,0.18250000458210708,-0.06785809993743896,5230.245350646973,-3.57828708589077,-0.01910661316160258,0.01977892,0.8083189725875854,0.0003,0.2,1230,2336.3818359375,,
,,5000,,,,0.16500000320374966,0.05670726299285889,2771.857769012451,-3.567524364590645,-0.01229629212684813,0.012453787,0.804509162902832,0.0003,0.2,1240,1166.9134521484375,1.0,-5.0
125,7889,5000,2.57,0,56.70968937,,,,,,,,,,,,,
126,7908,5040,2.62,0,57.06070868,0.17750000339001418,-0.014649391174316406,2622.2955406188967,-3.5547685861587524,-0.004372398528153099,0.010370124,0.8029078841209412,0.0003,0.2,1250,1002.0676879882812,,
127,7927,5080,2.5,0,47.405038520000005,0.26750000584870576,0.06930845975875854,2019.165895843506,-3.5496747523546217,-0.006757232515956274,0.030777913,0.8019258975982666,0.0003,0.2,1260,430.90350341796875,,
,,5100,,,,0.2825000058859587,0.04366755485534668,2276.972541427612,-3.541981616616249,-0.02370894009880429,0.05111856,0.7987675666809082,0.0003,0.2,1270,404.5960693359375,2.0,19.09470558166504
128,7947,5120,2.49,0,52.07302546000001,,,,,,,,,,,,,
129,7964,5160,2.51,0,52.591455530000005,0.30250000711530445,0.019788086414337158,10318.582218933105,-3.529020255804062,-0.018385095030535002,0.024606964,0.7955939173698425,0.0003,0.2,1280,5758.52099609375,,
,,5200,,,,0.10250000171363353,0.006792426109313965,5240.058976364136,-3.521404394507408,-0.00974154408198955,0.016758204,0.7943735122680664,0.0003,0.2,1290,3371.239501953125,5.0,313.4161262512207
130,8001,5200,2.39,0,53.834390490000004,,,,,,,,,,,,,
131,8085,5240,2.44,0,54.911433710000004,0.28000000640749934,-0.046549201011657715,8965.691662597656,-3.5142450094223023,-0.027216894963966065,0.029278835,0.792197585105896,0.0003,0.2,1300,4292.77197265625,,
132,8103,5280,2.49,0,61.97951456999999,0.33250000718981026,0.004616081714630127,4101.990538024902,-3.5074345588684084,-0.019940906236006417,0.031659365,0.7909054160118103,0.0003,0.2,1310,2507.859619140625,,
,,5300,,,,0.21750000398606062,-0.007408857345581055,7797.931002807617,-3.50251262485981,-0.03444759500707732,0.038303964,0.7903743982315063,0.0003,0.2,1320,1028.6339111328125,2.0,8.622970581054688
133,8123,5320,2.6,0,72.19309870000001,,,,,,,,,,,,,
134,8140,5360,2.69,0,81.41417179,0.2550000062212348,0.02092456817626953,5976.757389831543,-3.4995472848415377,-0.035826103385479646,0.055645745,0.788993775844574,0.0003,0.2,1330,3659.25341796875,,
,,5400,,,,0.09250000193715095,0.0062773823738098145,9254.147887420655,-3.493694308400154,-0.0021215548098552973,0.026344279,0.7880300879478455,0.0003,0.2,1340,9459.5673828125,2.0,6.281648635864258
135,8159,5400,2.69,0,82.35607090000002,,,,,,,,,,,,,
136,8174,5440,2.72,0,81.24379839000002,0.1575000027194619,0.012662053108215332,7081.403388977051,-3.488964095711708,-0.000671065173373786,0.011903052,0.7864741683006287,0.0003,0.2,1350,3747.271484375,,
137,8233,5480,2.81,0,78.41611994000002,0.275000006146729,-0.03772139549255371,4211.748229217529,-3.4853381872177125,-0.010683115274150622,0.011255868,0.7865015864372253,0.0003,0.2,1360,2396.1416015625,,
,,5500,,,,0.22750000525265932,0.05682450532913208,3463.587849807739,-3.485750085115433,-0.025976851667946898,0.02891915,0.7864877581596375,0.0003,0.2,1370,3857.279052734375,1.0,-5.0
138,8253,5520,2.89,0,83.21705577,,,,,,,,,,,,,
139,8269,5560,3.01,0,91.03308141,0.29750000685453415,0.051756322383880615,4465.859659957886,-3.484433463215828,-0.0020448918190959396,0.02660888,0.7863909602165222,0.0003,0.2,1380,4116.66015625,,
,,5600,,,,0.22250000461935998,-0.012373805046081543,6093.7640579223635,-3.4839627861976625,-0.0079536217397981,0.026490066,0.7865837812423706,0.0003,0.2,1390,6140.1494140625,5.0,182.65281200408936
140,8290,5600,3.08,0,88.0411391,,,,,,,,,,,,,
141,8306,5640,3.04,0,81.62418764999998,0.42000000905245544,0.08597820997238159,2972.002480125427,-3.4849540054798127,0.038351904664232286,0.021925593,0.787356972694397,0.0003,0.2,1400,996.3121948242188,,
142,8322,5680,3.11,0,80.79522399999998,0.10250000189989805,0.003922879695892334,4573.594815826416,-3.482539874315262,-0.0025159225639072246,0.007073567,0.7857069373130798,0.0003,0.2,1410,2247.077880859375,,
,,5700,,,,0.41750000789761543,0.08761590719223022,5210.972523498535,-3.4719397008419035,0.018738666327699317,0.011802823,0.7822960615158081,0.0003,0.2,1420,1286.2569580078125,5.0,239.55517387390137
143,8345,5720,3.2,0,86.86182719000003,,,,,,,,,,,,,
144,8359,5760,3.34,0,95.49712028999998,0.23000000398606063,0.030940353870391846,7050.097189331054,-3.4626993983983994,-0.028331357509814546,0.02433047,0.7815178632736206,0.0003,0.2,1430,1856.8492431640625,,
,,5800,,,,0.17250000331550835,0.10342609882354736,5614.482125854493,-3.457470452785492,-0.002096779458970577,0.010761552,0.7786312103271484,0.0003,0.2,1440,1631.51416015625,5.0,168.8019561767578
145,8377,5800,3.34,0,96.29592754000001,,,,,,,,,,,,,
146,8395,5840,3.33,0,97.23515848,0.40750000923871993,0.0025143027305603027,4487.817963409424,-3.448428201675415,-0.028560791211129977,0.025166314,0.7769461870193481,0.0003,0.2,1450,970.8544311523438,,
147,8410,5880,3.3,0,96.34486578,0.16000000312924384,0.018537580966949463,4579.966489410401,-3.442232829332352,-0.002744763922528359,0.005437294,0.7751084566116333,0.0003,0.2,1460,2545.631591796875,,
,,5900,,,,0.22500000409781934,-0.14030301570892334,3955.9550842285157,-3.428978183865547,-0.010271772456908402,0.026797049,0.7711286544799805,0.0003,0.2,1470,2681.1904296875,5.0,207.2036895751953
148,8434,5920,3.18,0,88.07514175,,,,,,,,,,,,,
149,8448,5960,3.07,0,83.13591795,0.560000011511147,-0.1349930763244629,3766.6958190917967,-3.4139905333518983,-0.040015930542722344,0.057204366,0.7685463428497314,0.0003,0.2,1480,1872.5616455078125,,
,,6000,,,,0.2800000052899122,-0.02822244167327881,4398.544827270508,-3.402616101503372,-0.012132471284712665,0.010325709,0.7659691572189331,0.0003,0.2,1490,1944.544921875,5.0,269.03393936157227
150,8467,6000,3.16,0,87.44689313999999,,,,,,,,,,,,,
151,8482,6040,3.11,0,82.62361408000001,0.1850000038743019,0.05779474973678589,5549.510203933716,-3.394627884030342,-0.008920162902686568,0.010001063,0.7651650309562683,0.0003,0.2,1500,3946.665283203125,,
152,8498,6080,2.99,0,74.97824971,0.4075000111013651,0.0188409686088562,6132.221462249756,-3.3899029821157454,-0.03772292673682387,0.03472248,0.7638399600982666,0.0003,0.2,1510,5357.35546875,,
,,6100,,,,0.24000000543892383,0.05931967496871948,5151.406498718262,-3.38601154088974,-0.005837233169295364,0.020396052,0.7627124786376953,0.0003,0.2,1520,2850.73779296875,5.0,272.2509346008301
153,8522,6120,2.94,0,72.87378857,,,,,,,,,,,,,
154,8536,6160,2.99,0,75.26671148,0.33500000797212126,-0.024869680404663086,5290.580549621582,-3.3806793093681335,-0.026859713311223454,0.037001878,0.7619823813438416,0.0003,0.2,1530,4561.078125,,
,,6200,,,,0.48000001031905415,0.10857635736465454,3252.4870460510256,-3.380985829234123,-0.04825431513309013,0.042676117,0.7618923187255859,0.0003,0.2,1540,2066.012939453125,3.0,86.92045974731445
155,8557,6200,3.09,0,82.65961214999999,,,,,,,,,,,,,
156,8637,6240,3.16,0,86.33972929999999,0.29000000581145285,0.0982552170753479,4682.083009338379,-3.376492032408714,-0.03268482721439794,0.024981175,0.7599780559539795,0.0003,0.2,1550,2605.57470703125,,
157,8695,6280,3.24,0,90.23357486,0.4200000097975135,-0.0010565519332885742,4858.612817382813,-3.3701366275548934,-0.04351136365221464,0.044254046,0.7585866451263428,0.0003,0.2,1560,4085.4140625,,
,,6300,,,,0.19000000394880773,0.014490842819213867,5481.240878295898,-3.3646640568971633,-0.024171387174719717,0.019660797,0.7569958567619324,0.0003,0.2,1570,2790.381591796875,3.0,42.119662284851074
158,8714,6320,3.16,0,86.59781994000001,,,,,,,,,,,,,
159,8730,6360,3.22,0,87.3549814,0.19750000387430192,0.007576346397399902,5883.01717376709,-3.35058588385582,-0.0028690532778273383,0.042055897,0.752332329750061,0.0003,0.2,1580,1241.03662109375,,
,,6400,,,,0.23000000473111867,-0.024264097213745117,2461.4500637054443,-3.3383798718452455,-0.007915704018523683,0.01793309,0.7521668672561646,0.0003,0.2,1590,1354.0167236328125,5.0,163.4254035949707
160,8750,6400,3.29,0,94.61471909999999,,,,,,,,,,,,,
161,8764,6440,3.34,0,98.15179305,0.3225000064820051,0.070698082447052,7912.041605377197,-3.33743679523468,-0.0030985783622600183,0.013282783,0.7513551115989685,0.0003,0.2,1600,4192.5478515625,,
162,8784,6480,3.21,0,94.25381631000002,0.38000000882893803,0.05016458034515381,4827.168578338623,-3.3367159724235536,0.014921000794129214,0.020373907,0.7532562613487244,0.0003,0.2,1610,434.3895568847656,,
,,6500,,,,0.3725000087171793,-0.09487295150756836,4514.544749450683,-3.3386917054653167,0.0026443223445721696,0.021350117,0.7543107271194458,0.0003,0.2,1620,1548.1048583984375,5.0,156.30032348632812
163,8806,6520,3.08,0,86.90509385000001,,,,,,,,,,,,,
164,8821,6560,3.18,0,92.76952875,0.7400000087916851,-0.04235684871673584,3444.497512054443,-3.343999260663986,0.0917069521281519,0.1828737,0.7561599612236023,0.0003,0.2,1630,126.82012176513672,,
,,6600,,,,0.235000004991889,0.11389124393463135,5309.816314315796,-3.342965987324715,-0.006323805707179409,0.011314731,0.7546640634536743,0.0003,0.2,1640,747.4586181640625,4.0,161.07587432861328
165,8844,6600,3.22,0,95.93828665999999,,,,,,,,,,,,,
166,8862,6640,3.18,0,94.95990843999999,0.24250000547617673,0.04908663034439087,4558.084158325195,-3.3355907648801804,-0.014932526802294888,0.00553073,0.7524794340133667,0.0003,0.2,1650,1614.52099609375,,
167,8917,6680,3.24,0,98.88872130999998,0.1625000037252903,0.02805495262145996,5733.32251586914,-3.3285883486270906,0.0015794115477183346,0.03002087,0.7508965730667114,0.0003,0.2,1660,3495.888671875,,
,,6700,,,,0.28500000610947607,0.07422780990600586,6178.847932434082,-3.32021487057209,-0.010342790022477866,0.014265962,0.7491934299468994,0.0003,0.2,1670,3232.82958984375,5.0,151.711443901062
168,8935,6720,3.28,0,98.84824495,,,,,,,,,,,,,
169,8949,6760,3.28,0,96.13595763000001,0.47250001020729543,0.15479880571365356,3394.013591003418,-3.313347190618515,-0.004849656533042435,0.056671098,0.7474669814109802,0.0003,0.2,1680,1045.7874755859375,,
,,6800,,,,0.35000000726431607,0.10472226142883301,2366.3767372131347,-3.3090763330459594,-0.02486694294580958,0.064178765,0.7470523715019226,0.0003,0.2,1690,803.493408203125,5.0,311.4998359680176
170,8969,6800,3.4,0,102.81473010000002,,,,,,,,,,,,,
171,8984,6840,3.43,0,102.52896723999999,0.49000001065433024,-0.02708733081817627,7211.880003356933,-3.3038676738739015,-0.005141233743779594,0.10067434,0.7463814616203308,0.0003,0.2,1700,1959.42578125,,
172,8999,6880,3.61,0,109.43876159999999,0.4550000101327896,-0.02988600730895996,4105.23484954834,-3.297754058241844,0.013874982655834178,0.10229886,0.745252251625061,0.0003,0.2,1710,1942.8330078125,,
,,6900,,,,0.4850000098347664,0.12946224212646484,3066.804194641113,-3.3025063186883927,0.03693629487508589,0.0461848,0.7485411167144775,0.0003,0.2,1720,1829.39208984375,5.0,87.57428646087646
173,9019,6920,3.55,0,102.57268334999999,,,,,,,,,,,,,
174,9033,6960,3.54,0,100.59882099000002,0.3000000070780516,0.15102553367614746,3168.9467288970945,-3.3066871017217636,-0.00402902964851819,0.040811397,0.7477886080741882,0.0003,0.2,1730,187.60301208496094,,
,,7000,,,,0.36750000827014445,-0.07604324817657471,2892.7808157920836,-3.302516919374466,-0.02717662290189764,0.06065328,0.7467722296714783,0.0003,0.2,1740,1294.56201171875,5.0,228.5005283355713
175,9056,7000,3.5,0,98.39564491000002,,,,,,,,,,,,,
176,9084,7040,3.52,0,99.30035950000001,0.2775000061839819,0.02052903175354004,4306.147950744629,-3.2946949690580367,-0.01859258785596467,0.0119630825,0.7456405162811279,0.0003,0.2,1750,3348.83349609375,,
177,9099,7080,3.44,0,96.17821650999998,0.457500009983778,0.12183600664138794,3728.4360439300535,-3.295144444704056,-0.0024062626964587277,0.06954187,0.7484423518180847,0.0003,0.2,1760,3680.84814453125,,
,,7100,,,,0.15750000290572644,-0.018021345138549805,5872.467309570313,-3.299555766582489,-0.02098119863469039,0.012673242,0.7478208541870117,0.0003,0.2,1770,4014.447998046875,5.0,75.33917903900146
178,9119,7120,3.44,0,95.95837683000002,,,,,,,,,,,,,
179,9136,7160,3.32,0,93.39271401,0.28750000782310964,0.0200345516204834,6439.478853607177,-3.2964897960424424,-0.008562322115903954,0.03289636,0.7469215393066406,0.0003,0.2,1780,1520.0572509765625,,
,,7200,,,,0.300000006519258,-0.01985156536102295,7877.111671447754,-3.296709069609642,-0.02032021037884988,0.022504661,0.7485527992248535,0.0003,0.2,1790,4591.93505859375,4.0,44.156970858573914
180,38105,7200,3.28,0,95.10840865999998,,,,,,,,,,,,,
181,38117,7240,3.31,0,102.28182632,0.23750000521540643,0.07669317722320557,5093.067744445801,-3.292808598279953,-0.018630339106202886,0.014905701,0.7442493438720703,0.0003,0.2,1800,1830.0267333984375,,
182,38128,7280,3.37,0,106.83487559999999,0.0700000012293458,0.006350159645080566,6145.479264068604,-3.27813136279583,-0.005398927900823769,0.012409192,0.7425768375396729,0.0003,0.2,1810,5456.85595703125,,
,,7300,,,,0.17250000312924385,0.07548218965530396,5964.709443664551,-3.2657702594995497,0.003831844747437563,0.036314152,0.738552451133728,0.0003,0.2,1820,937.66552734375,5.0,237.92883682250977
183,38190,7320,3.43,0,110.95402172,,,,,,,,,,,,,
184,38208,7360,3.24,0,102.81524039,0.29500000476837157,-0.02217423915863037,7927.268608093262,-3.2503421187400816,0.017460332771879618,0.6283837,0.735231339931488,0.0003,0.2,1830,3847.473876953125,,
,,7400,,,,0.20750000420957804,-0.013481736183166504,8816.300975036622,-3.237451082468033,-0.0042140719895542135,0.040601872,0.7340731024742126,0.0003,0.2,1840,1960.415771484375,1.0,-5.0
185,38230,7400,3.18,0,101.81327417,,,,,,,,,,,,,
186,38245,7440,3.15,0,98.84324798,0.2275000050663948,-0.12836241722106934,4573.758835983276,-3.2348945409059526,-0.022720671576680618,0.007565914,0.7342182397842407,0.0003,0.2,1850,2144.980224609375,,
187,38280,7480,3.21,0,94.38917299,0.29000000599771736,0.052776873111724854,4568.116009521485,-3.233532816171646,-0.013877444124227622,0.026981872,0.7341315150260925,0.0003,0.2,1860,1043.19091796875,,
,,7500,,,,0.36250000949949024,0.035607218742370605,3181.1382278442384,-3.2268923193216326,-0.022839834439582773,0.029572489,0.7312177419662476,0.0003,0.2,1870,1500.99169921875,5.0,134.73337364196777
188,38301,7520,3.17,0,92.48361930000002,,,,,,,,,,,,,
189,38316,7560,3.11,0,86.52961963,0.2750000063329935,-0.07620823383331299,5913.915313529968,-3.212573006749153,-0.013798360247164965,0.03936442,0.7286447882652283,0.0003,0.2,1880,3771.9150390625,,
,,7600,,,,0.29750000704079865,-0.0071582794189453125,6082.6769546508785,-3.2049390494823458,-0.045362560593348464,0.07565688,0.726911723613739,0.0003,0.2,1890,877.9989013671875,2.0,34.22396469116211
190,38333,7600,2.98,0,82.73897261999998,,,,,,,,,,,,,
191,38376,7640,3.08,0,88.49037663000001,0.3000000072643161,-0.015506982803344727,7113.6036926269535,-3.198997575044632,-0.01713210455025547,0.020889333,0.7265059351921082,0.0003,0.2,1900,1865.0650634765625,,
192,38388,7680,3.22,0,92.73163683000001,0.492500009201467,-0.017090678215026855,5457.777322387696,-3.197931632399559,-0.010597292840830042,0.051174484,0.7263666391372681,0.0003,0.2,1910,2230.268798828125,,
,,7700,,,,0.30250000711530445,0.08413839340209961,4293.760959625244,-3.198023185133934,0.00043893177280551754,0.02336492,0.7274576425552368,0.0003,0.2,1920,1305.811279296875,5.0,265.4905891418457
193,38457,7720,3.31,0,100.80383976000002,,,,,,,,,,,,,
194,38501,7760,3.4,0,107.75191779000001,0.16250000316649676,-0.013089179992675781,6044.979672241211,-3.200639107823372,0.0024788573857222216,0.0070546973,0.7279564738273621,0.0003,0.2,1930,1247.9329833984375,,
,,7800,,,,0.22500000521540642,0.00588458776473999,5898.817421722412,-3.1972698628902436,-0.00663150612585014,0.05741012,0.7276489734649658,0.0003,0.2,1940,1535.795166015625,5.0,162.56494808197021
195,38579,7800,3.47,0,112.00350345000001,,,,,,,,,,,,,
196,38630,7840,3.55,0,118.02581558,0.3750000074505806,0.08706134557723999,3732.5899452209474,-3.2003292977809905,-0.004244738869456343,0.037889708,0.730508029460907,0.0003,0.2,1950,1234.3135986328125,,
197,38739,7880,3.53,0,114.55345849000001,0.260000004991889,0.03893977403640747,5079.539785766601,-3.2074263960123064,-0.0050208129235852494,0.026707172,0.7312058210372925,0.0003,0.2,1960,3542.890380859375,,
,,7900,,,,0.4775000086054206,-0.00817573070526123,4361.354158782959,-3.2076277881860733,0.033802118347739454,0.14975375,0.7320260405540466,0.0003,0.2,1970,1651.3125,5.0,95.43925213813782
198,38817,7920,3.62,0,114.08033418000001,,,,,,,,,,,,,
199,38872,7960,3.67,0,111.80595265999999,0.30250000599771737,0.1410083770751953,3027.7239402770997,-3.2078283727169037,-0.016225475038154403,0.0892819,0.7306639552116394,0.0003,0.2,1980,840.37353515625,,
,,8000,,,,0.25750000551342966,0.1071237325668335,3674.267758178711,-3.2022163033485413,-0.007857439510553376,0.017934855,0.7291672229766846,0.0003,0.2,1990,2170.51806640625,5.0,146.17937850952148
200,38954,8000,3.67,0,109.36864234,,,,,,,,,,,,,
