eval/mean_reward,eval/mean_ep_length,time/total_timesteps,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/value_loss,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/approx_kl,train/std,train/clip_fraction,train/learning_rate,train/loss,train/entropy_loss,train/n_updates
30.618850708007812,2.0,600,,,,,,3895.9363693237306,-0.019220414283590802,0.2,0.00900810956954956,0.020135922,0.9632362127304077,0.21000000461935997,0.0003,1004.2373657226562,-4.143861776590347,140
,,600,0,767,15,2.44,35.4805519,,,,,,,,,,,
-5.0,1.0,640,,,,,,2810.5137592315673,-0.004915077275400126,0.2,0.0007918477058410645,0.020487327,0.9620971083641052,0.24000000562518836,0.0003,361.04681396484375,-4.142091304063797,150
,,640,0,971,16,2.32,36.18543194000001,,,,,,,,,,,
315.9341049194336,5.0,680,,,,,,4408.650209808349,-0.03444750649014168,0.2,-0.020069599151611328,0.026640253,0.9615097045898438,0.15000000279396772,0.0003,793.0159301757812,-4.139458662271499,160
,,680,0,1032,17,2.38,39.36693293,,,,,,,,,,,
82.72378349304199,3.0,720,,,,,,5377.1509765625,-0.04415182626635215,0.2,-0.012311339378356934,0.026645174,0.9605125188827515,0.1825000040233135,0.0003,3525.379638671875,-4.136988431215286,170
,,720,0,1070,18,2.42,42.18807827,,,,,,,,,,,
36.16855239868164,3.0,760,,,,,,1420.9828998565674,-0.021878282500583733,0.2,-0.0024923086166381836,0.0094328,0.9594542980194092,0.22000000458210706,0.0003,457.9861755371094,-4.133291953802109,180
,,760,0,1171,19,2.12,32.912617100000006,,,,,,,,,,,
37.49374008178711,2.0,800,,,,,,4484.085345458984,-0.0059026019129669646,0.2,0.017755985260009766,0.011960071,0.9593984484672546,0.08000000137835742,0.0003,334.5894470214844,-4.13187404870987,190
,,800,0,1220,20,2.12,32.81089182,,,,,,,,,,,
216.9548797607422,4.0,840,,,,,,2349.2231773376466,-0.014221160188390059,0.2,-0.02017509937286377,0.008401241,0.9588939547538757,0.1875000035390258,0.0003,271.5671691894531,-4.130413484573364,200
,,840,0,1252,21,2.17,35.35611762,,,,,,,,,,,
9.877791404724121,2.0,880,,,,,,4542.400595855713,-0.023932130691537167,0.2,-0.01851677894592285,0.02055223,0.9583566188812256,0.1625000037252903,0.0003,5160.55517578125,-4.128445380926133,210
,,880,0,1286,22,2.13,35.020717569999995,,,,,,,,,,,
334.83440017700195,5.0,920,,,,,,2453.2889518737793,-0.023993695089593526,0.2,-0.027291059494018555,0.022027265,0.9571529626846313,0.31500000692903996,0.0003,455.37432861328125,-4.126507866382599,220
,,920,0,1311,23,2.21,41.40959497000001,,,,,,,,,,,
9.753693580627441,2.0,960,,,,,,10744.043911361694,-0.0051207635327955355,0.2,-0.026773571968078613,0.014382163,0.9569634795188904,0.1350000027567148,0.0003,3357.602294921875,-4.123333919048309,230
,,960,0,1339,24,2.3,49.64175935,,,,,,,,,,,
111.693603515625,3.0,1000,,,,,,6053.839389801025,-0.023892642838313806,0.2,-0.014402031898498535,0.034683637,0.9555824995040894,0.27500000707805156,0.0003,2333.865478515625,-4.121486991643906,240
,,1000,0,1368,25,2.36,54.42405401,,,,,,,,,,,
-5.0,1.0,1040,,,,,,5643.536109924316,-0.02354745281642181,0.2,0.04882913827896118,0.019819297,0.9536566734313965,0.23750000465661286,0.0003,3698.28857421875,-4.116520357131958,250
,,1040,0,1391,26,2.51,61.87906408,,,,,,,,,,,
71.26257801055908,4.0,1080,,,,,,4112.179889678955,-0.012280148417339643,0.2,0.011952817440032959,0.012329652,0.9532077312469482,0.057500001043081284,0.0003,3141.431640625,-4.1124244093894955,260
,,1080,0,1418,27,2.55,67.23778098000001,,,,,,,,,,,
123.74416732788086,3.0,1120,,,,,,5104.8258407592775,-0.008011487075345936,0.2,0.006089746952056885,0.008961227,0.952458381652832,0.1300000024959445,0.0003,3547.213134765625,-4.11034494638443,270
,,1120,0,1444,28,2.62,67.55766471,,,,,,,,,,,
116.47410583496094,4.0,1160,,,,,,3609.79024810791,-0.025589905005399483,0.2,0.01281064748764038,0.010338806,0.9521124362945557,0.22250000480562449,0.0003,1731.2789306640625,-4.108648264408112,280
,,1160,0,2081,29,2.48,65.48656609000001,,,,,,,,,,,
105.84617233276367,3.0,1200,,,,,,10800.973681640626,-0.007387280316652323,0.2,0.013995230197906494,0.009447329,0.9507449865341187,0.030000000447034835,0.0003,886.9950561523438,-4.1060493886470795,290
,,1200,0,2166,30,2.41,59.0988367,,,,,,,,,,,
-9.142199218273163,3.0,1240,,,,,,4498.331607055664,-0.009980307512814757,0.2,-0.10966145992279053,0.009222687,0.9507077932357788,0.08250000160187483,0.0003,1731.040283203125,-4.103376030921936,300
,,1240,0,2195,31,2.45,58.34571183,,,,,,,,,,,
-5.0,1.0,1280,,,,,,4295.183614349366,-0.03884658420465712,0.2,0.006018519401550293,0.027827203,0.9508509635925293,0.3275000074878335,0.0003,4459.2294921875,-4.103225231170654,310
,,1280,0,2221,32,2.41,57.0214781,,,,,,,,,,,
127.53402709960938,3.0,1320,,,,,,11844.612118530273,-0.020842884487065016,0.2,0.0037758946418762207,0.023996592,0.9498113989830017,0.3025000074878335,0.0003,13438.3447265625,-4.102348011732102,320
,,1320,0,2253,33,2.26,53.34790110000001,,,,,,,,,,,
-5.0,1.0,1360,,,,,,6556.079133605957,-0.008034958795869861,0.2,0.015592217445373535,0.012147044,0.9497512578964233,0.28000000640749934,0.0003,1181.3619384765625,-4.1006255686283115,330
,,1360,0,2345,34,2.19,49.10332861,,,,,,,,,,,
413.1194248199463,5.0,1400,,,,,,2915.706640625,-0.005162497895289564,0.2,-0.029322147369384766,0.020907786,0.9504971504211426,0.17250000294297935,0.0003,1395.374755859375,-4.100799471139908,340
,,1400,0,2379,35,2.23,54.58921026,,,,,,,,,,,
-5.0,1.0,1440,,,,,,8396.712594604493,-0.0018620477272088376,0.2,-0.040451645851135254,0.027302362,0.9493080973625183,0.08500000182539225,0.0003,3585.947265625,-4.099799138307572,350
,,1440,0,2405,36,2.31,59.91013222999999,,,,,,,,,,,
219.35221481323242,4.0,1480,,,,,,8752.248052215577,-0.02014268272876507,0.2,-0.02422511577606201,0.020563914,0.9483355283737183,0.3075000064447522,0.0003,1131.97119140625,-4.096715044975281,360
,,1480,0,2434,37,2.44,67.64146181,,,,,,,,,,,
-1.8660202026367188,3.0,1520,,,,,,10647.868637084961,-0.017259678141999756,0.2,0.03848391771316528,0.0090887975,0.9467247724533081,0.09500000197440386,0.0003,7258.162109375,-4.092714655399322,370
,,1520,0,2463,38,2.4,72.12381895,,,,,,,,,,,
142.9968032836914,4.0,1560,,,,,,9222.051518249511,-0.0034354014726341144,0.2,-0.0072716474533081055,0.0076054586,0.9438728094100952,0.1425000024959445,0.0003,8937.9482421875,-4.085083210468293,380
,,1560,0,2491,39,2.53,80.70270893,,,,,,,,,,,
444.1659927368164,5.0,1600,,,,,,9369.414340209962,-0.016090192062547425,0.2,0.037088751792907715,0.020990402,0.943260669708252,0.2650000058114529,0.0003,3793.58154296875,-4.0794578194618225,390
,,1600,0,2524,40,2.53,81.84742605000001,,,,,,,,,,,
107.48427772521973,4.0,1640,,,,,,10835.457051086425,-0.02600022982705923,0.2,-0.010709524154663086,0.030407228,0.943361759185791,0.2925000064074993,0.0003,5718.994140625,-4.078333657979965,400
,,1640,0,2551,41,2.63,90.36765917000001,,,,,,,,,,,
-5.0,1.0,1680,,,,,,6158.038949584961,-0.005200922575022559,0.2,-0.006589412689208984,0.006338656,0.9433759450912476,0.07250000108033419,0.0003,3080.983642578125,-4.079138171672821,410
,,1680,0,2615,42,2.47,75.21429561,,,,,,,,,,,
-10.0,2.0,1720,,,,,,3403.604444885254,-0.005864861896952789,0.2,0.01866459846496582,0.0058590053,0.943642795085907,0.010000000149011612,0.0003,1086.6505126953125,-4.079122334718704,420
,,1720,0,2670,43,2.37,77.14095693,,,,,,,,,,,
-5.0,1.0,1760,,,,,,22848.86471862793,-0.0028817128195077757,0.2,0.006995677947998047,0.017918814,0.9432575702667236,0.15750000290572644,0.0003,7705.49560546875,-4.0789650738239285,430
,,1760,0,2706,44,2.22,63.90525034,,,,,,,,,,,
-5.0,1.0,1800,,,,,,4288.840550231934,-0.009110075350436087,0.2,-0.01478433609008789,0.042236783,0.9420185089111328,0.13000000324100255,0.0003,2039.4354248046875,-4.076961743831634,440
,,1800,0,2741,45,2.18,61.519585279999994,,,,,,,,,,,
55.918663024902344,2.0,1840,,,,,,4146.096133422851,-0.039079777565857524,0.2,-0.004526257514953613,0.04216077,0.9417785406112671,0.4550000110641122,0.0003,1282.9150390625,-4.074177145957947,450
,,1840,0,2769,46,2.1,52.08323643,,,,,,,,,,,
168.94297885894775,4.0,1880,,,,,,5575.016122436524,-0.015670443213566608,0.2,0.009227216243743896,0.03152609,0.9393279552459717,0.1950000036507845,0.0003,2563.48876953125,-4.070727336406708,460
,,1880,0,2796,47,2.2,60.645150820000005,,,,,,,,,,,
256.51805114746094,5.0,1920,,,,,,6351.216999816895,-0.021007352686938253,0.2,-0.003281831741333008,0.016391909,0.9397008419036865,0.2400000050663948,0.0003,3875.5703125,-4.0664974510669705,470
,,1920,0,2821,48,2.33,65.99299307,,,,,,,,,,,
29.419450759887695,3.0,1960,,,,,,5992.548421478272,-0.0223598965688143,0.2,0.02163010835647583,0.019040287,0.9392474889755249,0.26750000566244125,0.0003,1875.9417724609375,-4.0658675849437715,480
,,1960,0,2962,49,2.29,57.55539314999999,,,,,,,,,,,
-5.0,1.0,2000,,,,,,4223.9094184875485,-0.005873210956051478,0.2,-0.0536961555480957,0.017685475,0.9398965835571289,0.17750000320374965,0.0003,5242.517578125,-4.065568751096725,490
,,2000,0,3091,50,2.39,59.52893618000001,,,,,,,,,,,
223.1297836303711,5.0,2040,,,,,,4027.5741004943848,-0.0201883166533662,0.2,-0.014483928680419922,0.055183467,0.9386359453201294,0.2775000071153045,0.0003,1751.7872314453125,-4.0644096553325655,500
,,2040,0,3118,51,2.42,61.431783400000015,,,,,,,,,,,
-5.0,1.0,2080,,,,,,7033.668588256836,-0.011320573413759116,0.2,0.02248060703277588,0.03567808,0.9413309097290039,0.2800000062212348,0.0003,4069.035400390625,-4.066994559764862,510
,,2080,0,3147,52,2.48,62.04701736999999,,,,,,,,,,,
68.43756103515625,2.0,2120,,,,,,5864.391000366211,-0.01937098923089251,0.2,0.03220212459564209,0.04004404,0.9405140280723572,0.2575000053271651,0.0003,2322.64111328125,-4.071333241462708,520
,,2120,0,3177,53,2.47,62.005983109999995,,,,,,,,,,,
170.96844291687012,5.0,2160,,,,,,3456.096611785889,-0.026112472749700834,0.2,-0.0418705940246582,0.03662727,0.941827654838562,0.3625000074505806,0.0003,1016.7042846679688,-4.069406914710998,530
,,2160,0,3212,54,2.28,53.79969617,,,,,,,,,,,
30.019115447998047,4.0,2200,,,,,,5981.08833618164,-0.011367213433204593,0.2,-0.04743623733520508,0.014797565,0.9430126547813416,0.20250000357627868,0.0003,7178.09716796875,-4.0748913288116455,540
,,2200,0,3240,55,2.42,56.83942665000001,,,,,,,,,,,
100.21294403076172,2.0,2240,,,,,,4873.165804672241,-0.00725903436726183,0.2,0.017269551753997803,0.058807764,0.9388048648834229,0.1575000023469329,0.0003,1933.0882568359375,-4.070331501960754,550
,,2240,0,3270,56,2.47,69.93813239,,,,,,,,,,,
55.385841369628906,2.0,2280,,,,,,20650.069366455078,-0.008853613043538645,0.2,0.05280810594558716,0.02713811,0.9399442672729492,0.16750000305473806,0.0003,8001.43994140625,-4.063788890838623,560
,,2280,0,3453,57,2.48,73.70943469999999,,,,,,,,,,,
133.54662799835205,5.0,2320,,,,,,5768.523904418946,-0.013797043401282284,0.2,0.01677006483078003,0.018941976,0.9389294981956482,0.13500000294297934,0.0003,4693.70703125,-4.0653206527233126,570
,,2320,0,3503,58,2.54,77.79670494,,,,,,,,,,,
59.03871154785156,2.0,2360,,,,,,3911.7913307189942,-0.01072116079081753,0.2,-0.006978392601013184,0.019609574,0.9364392161369324,0.12750000208616258,0.0003,1751.187255859375,-4.058674073219299,580
,,2360,0,3540,59,2.51,73.30618514,,,,,,,,,,,
145.23339653015137,4.0,2400,,,,,,2550.162057495117,-0.019799933658650827,0.2,0.06937962770462036,0.017090738,0.9346823692321777,0.1875000035390258,0.0003,1070.8909912109375,-4.051445776224137,590
,,2400,0,3623,60,2.66,81.81490402,,,,,,,,,,,
65.58331251144409,4.0,2440,,,,,,7845.456365203858,-0.03784197030501672,0.2,0.07357102632522583,0.042431224,0.9339854121208191,0.31500000711530446,0.0003,8411.91796875,-4.046612006425858,600
,,2440,0,3644,61,2.84,86.93414555999998,,,,,,,,,,,
18.179380893707275,5.0,2480,,,,,,6325.2946723937985,-0.03201197671936824,0.2,0.0989236831665039,0.03841535,0.9343780875205994,0.43250001054257153,0.0003,871.2440795898438,-4.045538264513016,610
,,2480,0,3705,62,2.69,86.13949810999999,,,,,,,,,,,
398.6595993041992,5.0,2520,,,,,,4380.816840362549,-0.004824064204772183,0.2,0.020524799823760986,0.015482788,0.9349114894866943,0.2375000048428774,0.0003,1442.9625244140625,-4.047514277696609,620
,,2520,0,3729,63,2.74,87.40652295,,,,,,,,,,,
41.43471336364746,4.0,2560,,,,,,20508.747813415528,-0.004562728996188525,0.2,0.07241153717041016,0.007072412,0.934086799621582,0.015000000223517418,0.0003,7791.0556640625,-4.047688949108124,630
,,2560,0,3754,64,2.76,88.62012191999999,,,,,,,,,,,
20.674148559570312,2.0,2600,,,,,,6056.114998626709,-0.026680295467995163,0.2,0.11381572484970093,0.015938608,0.9334746599197388,0.29750000666826965,0.0003,6486.51123046875,-4.045432591438294,640
,,2600,0,3776,65,2.67,83.93483864,,,,,,,,,,,
63.6632661819458,3.0,2640,,,,,,2963.813642024994,-0.011425974607459467,0.2,0.12247031927108765,0.040652826,0.9329788684844971,0.22500000502914191,0.0003,1417.66357421875,-4.042547762393951,650
,,2640,0,3804,66,2.69,89.70383385000001,,,,,,,,,,,
80.3445053100586,3.0,2680,,,,,,7402.631559753418,-0.018404406656409255,0.2,-0.02220761775970459,0.012835918,0.9351348876953125,0.33750000800937413,0.0003,6699.87744140625,-4.046617239713669,660
,,2680,0,3826,67,2.51,76.66500246,,,,,,,,,,,
271.2403926849365,5.0,2720,,,,,,3837.515200805664,-0.037956543493635884,0.2,0.0987357497215271,0.035042543,0.9337198138237,0.3225000062957406,0.0003,1274.34130859375,-4.04556513428688,670
,,2720,0,3849,68,2.7,82.95344526,,,,,,,,,,,
-5.0,1.0,2760,,,,,,4025.915495300293,-0.012853777612749574,0.2,0.15128594636917114,0.022413896,0.934440016746521,0.2750000054016709,0.0003,1075.9671630859375,-4.043930941820145,680
,,2760,0,3869,69,2.75,84.12196886,,,,,,,,,,,
198.653959274292,5.0,2800,,,,,,5708.179749298096,-0.01955830641396461,0.2,0.09957873821258545,0.080816776,0.9328380823135376,0.37500000931322575,0.0003,1093.7935791015625,-4.042872732877731,690
,,2800,0,3897,70,2.63,72.58514452000001,,,,,,,,,,,
22.895484924316406,2.0,2840,,,,,,7724.497497558594,-0.009191280850027395,0.2,0.019506394863128662,0.0114284,0.9342324733734131,0.14750000257045032,0.0003,3583.59326171875,-4.041023129224778,700
,,2840,0,3922,71,2.5,71.43981382999999,,,,,,,,,,,
-5.0,1.0,2880,,,,,,4959.3976051330565,0.008412960316563845,0.2,0.006838679313659668,0.037567534,0.9304234385490417,0.14250000268220903,0.0003,4933.21728515625,-4.035575354099274,710
,,2880,0,4013,72,2.55,75.96509834,,,,,,,,,,,
474.7314262390137,5.0,2920,,,,,,7531.206181335449,-0.03318049402507313,0.2,-0.056119680404663086,0.027768288,0.9302194118499756,0.28000000696629285,0.0003,2626.281005859375,-4.03129791021347,720
,,2920,0,4036,73,2.5,80.71146659,,,,,,,,,,,
171.04419708251953,3.0,2960,,,,,,22499.661584472655,-0.00714388090804281,0.2,0.021371841430664062,0.027854104,0.9286974668502808,0.2400000050663948,0.0003,34920.3125,-4.027518969774246,730
,,2960,0,4066,74,2.35,81.20882179,,,,,,,,,,,
222.68017578125,4.0,3000,,,,,,8772.609100341797,-0.013124773648157773,0.2,-0.02767503261566162,0.011996914,0.9283018112182617,0.24000000525265933,0.0003,3440.444091796875,-4.0247537851333615,740
,,3000,0,4088,75,2.38,88.52031480999996,,,,,,,,,,,
173.34325408935547,4.0,3040,,,,,,11778.893457794189,-0.009702702228096305,0.2,0.09437179565429688,0.027380735,0.9295125007629395,0.2975000075995922,0.0003,8492.3525390625,-4.0264688491821286,750
,,3040,0,4113,76,2.49,90.93543158999996,,,,,,,,,,,
243.2709357738495,5.0,3080,,,,,,2924.321767807007,-0.024028480588458478,0.2,0.1875942349433899,0.009831465,0.9271942377090454,0.21750000361353158,0.0003,1987.918701171875,-4.024914574623108,760
