time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,train/std,train/n_updates,train/clip_range,train/value_loss,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/learning_rate,train/approx_kl,eval/mean_reward,eval/mean_ep_length
360,,,,,,0.9761720895767212,35,0.2,84.2900276184082,-4.184325456619263,-0.11233937740325928,-0.0006645918241687809,0.0,33.60035705566406,0.0003,4.2283536e-05,250.37028694152832,5.0
360,36,333,25.12133507,1.96,1,,,,,,,,,,,,,
370,37,337,25.5292643,1.99,1,0.9760684967041016,36,0.2,7396.22265625,-4.183955192565918,0.0032600760459899902,-0.0006269932026041758,0.0,3407.15966796875,0.0003,9.953976e-06,,
380,38,385,26.531303159999997,2.0,0,0.9760633707046509,37,0.2,4126.803955078125,-4.183716297149658,0.013983726501464844,0.001330155110917275,0.0,3946.83935546875,0.0003,0.00035747886,,
390,39,418,29.313536799999998,2.02,0,0.9760010242462158,38,0.2,1626.6047973632812,-4.183659791946411,0.004265010356903076,0.0014824391109868884,0.0,1025.1976318359375,0.0003,0.0003557265,,
400,,,,,,0.9759503602981567,39,0.2,15837.32763671875,-4.183476448059082,0.005321860313415527,-0.00022114515886606512,0.0,8778.7978515625,0.0003,0.00010279417,17.209911346435547,2.0
400,40,428,26.335050130000003,2.0,0,,,,,,,,,,,,,
410,41,436,25.42339734,1.94,0,0.9759020209312439,40,0.2,680.5941772460938,-4.183326482772827,0.013630926609039307,0.0006271243444642138,0.0,403.8370361328125,0.0003,5.7816505e-05,,
420,42,442,20.30665059,1.88,0,0.9757168292999268,41,0.2,366.7269630432129,-4.1830854415893555,-0.00840747356414795,0.0010548949940130115,0.0,36.606178283691406,0.0003,0.0001674235,,
430,43,449,17.70238208,1.84,0,0.9755352735519409,42,0.2,263.09436798095703,-4.1824915409088135,0.04491204023361206,0.009968299232423483,0.0,120.710693359375,0.0003,0.00033678414,,
440,,,,,,0.9754501581192017,43,0.2,95.68917465209961,-4.181936502456665,0.012863755226135254,-0.0010643482208259059,0.0,40.11777114868164,0.0003,1.6003847e-05,0.5406351089477539,2.0
440,44,459,19.468458629999997,1.85,0,,,,,,,,,,,,,
450,45,465,20.664551420000002,1.85,0,0.975456953048706,44,0.2,1356.7311401367188,-4.18183159828186,-0.012038946151733398,-0.0034872174728661776,0.0,549.6095581054688,0.0003,9.046793e-05,,
460,46,478,17.92040722,1.79,0,0.9754526615142822,45,0.2,20549.87890625,-4.181835651397705,-0.0045697689056396484,-0.0024114252533760094,0.0,11111.78125,0.0003,0.000119650365,,
470,47,482,19.614980720000002,1.83,0,0.9754402041435242,46,0.2,128.3488655090332,-4.181830406188965,-0.01743185520172119,0.002371657034380803,0.0,74.61011505126953,0.0003,0.00010220409,,
480,,,,,,0.9754030108451843,47,0.2,1820.5969848632812,-4.181753635406494,-0.011450052261352539,-0.0011960000498216772,0.0,1017.4341430664062,0.0003,1.7017126e-05,-5.0,1.0
480,48,494,22.351200319999997,1.83,0,,,,,,,,,,,,,
490,49,498,22.10841363,1.88,0,0.9753729104995728,48,0.2,8769.97900390625,-4.181649923324585,-0.009335517883300781,0.0024602294899525035,0.0,2253.591796875,0.0003,1.92523e-05,,
500,50,502,26.349807249999998,1.92,0,0.9753336310386658,49,0.2,816.4616470336914,-4.181560516357422,-0.008310437202453613,-0.00019070506386942299,0.0,87.28462982177734,0.0003,7.5519088e-06,,
510,51,506,27.446449580000003,1.89,1,0.9752857685089111,50,0.2,33695.1474609375,-4.181419134140015,-0.0009726285934448242,0.0016315817600114357,0.0,11813.748046875,0.0003,1.4871359e-05,,
520,,,,,,0.9752466082572937,51,0.2,20289.5458984375,-4.181276798248291,-0.0008897781372070312,-0.0012589037418369031,0.0,13840.0693359375,0.0003,6.449223e-06,203.70162200927734,3.0
520,52,518,30.315338870000005,1.94,1,,,,,,,,,,,,,
530,53,523,28.807673840000003,1.92,1,0.9751321077346802,52,0.2,7084.371917724609,-4.181092262268066,-0.008432984352111816,-0.00011214017722593894,0.0,6746.89990234375,0.0003,9.298325e-07,,
540,54,526,30.048358769999997,1.97,1,0.9749998450279236,53,0.2,2165.5331420898438,-4.180735349655151,0.002909243106842041,-0.0018085062969475096,0.0,1537.0189208984375,0.0003,0.00012189746,,
550,55,532,31.757085199999995,2.05,1,0.9748600721359253,54,0.2,1638.7999267578125,-4.180302858352661,-0.006539702415466309,0.006256723403930575,0.0,1011.255126953125,0.0003,0.00013955832,,
560,,,,,,0.9747487306594849,55,0.2,1368.1343994140625,-4.179890394210815,0.02230381965637207,0.0006087005371231413,0.0,684.926025390625,0.0003,2.7000904e-06,-10.0,2.0
560,56,544,34.755145070000005,2.06,1,,,,,,,,,,,,,
570,57,549,36.14395111,2.06,1,0.9746448397636414,56,0.2,2529.830219268799,-4.179535627365112,0.001247704029083252,0.0011075728107243776,0.0,56.510414123535156,0.0003,4.5716765e-06,,
580,58,553,33.839828080000004,2.01,1,0.974571168422699,57,0.2,14193.646484375,-4.179231882095337,-0.004199862480163574,0.00011636614653998123,0.0,11610.7958984375,0.0003,3.9339065e-07,,
590,59,558,30.8928538,1.99,1,0.9744318723678589,58,0.2,837.4086532592773,-4.1789631843566895,-0.013654112815856934,0.005824098270386102,0.0,725.6369018554688,0.0003,0.00041123628,,
600,,,,,,0.9743026494979858,59,0.2,3254.2003173828125,-4.178502798080444,-0.00981450080871582,-0.002048653503879727,0.0,1766.2158203125,0.0003,3.4689903e-05,-5.0,1.0
600,60,569,33.143277069999996,1.99,1,,,,,,,,,,,,,
610,61,573,34.13310558,2.01,1,0.9742355346679688,60,0.2,1111.1488037109375,-4.178138256072998,-0.009684085845947266,-0.003276211023329978,0.0,330.5722961425781,0.0003,2.8651953e-05,,
620,62,578,39.15639979,2.1,1,0.9742013216018677,61,0.2,18145.21875,-4.177963018417358,-0.002507328987121582,0.0030934691429136407,0.0,9785.5859375,0.0003,5.6916477e-05,,
630,63,585,40.663359140000004,2.1,1,0.9741613268852234,62,0.2,2186.88671875,-4.17784571647644,0.00343245267868042,-0.0034258007537575352,0.0,1535.4146728515625,0.0003,4.450083e-05,,
640,,,,,,0.9741239547729492,63,0.2,5365.4954833984375,-4.177713871002197,0.0002967715263366699,0.002673757076262717,0.0,794.3865966796875,0.0003,5.027056e-05,264.00365829467773,5.0
640,64,595,43.351794770000005,2.18,1,,,,,,,,,,,,,
650,65,598,51.82877149000001,2.25,1,0.974092423915863,64,0.2,10809.23583984375,-4.177597284317017,0.008035242557525635,-4.785060882284142e-05,0.0,4349.5009765625,0.0003,6.3300135e-06,,
660,66,605,51.67637554,2.23,1,0.9740641117095947,65,0.2,54566.783203125,-4.177495241165161,-0.004158735275268555,-0.000262039894005639,0.0,22611.154296875,0.0003,1.8894673e-06,,
670,67,612,54.691911250000004,2.25,1,0.9740352034568787,66,0.2,273.5268211364746,-4.177419185638428,0.005851387977600098,6.473064331657952e-06,0.0,211.61105346679688,0.0003,4.845858e-06,,
680,,,,,,0.9739868640899658,67,0.2,12494.517578125,-4.177295207977295,-0.008440375328063965,-0.0009848595131187743,0.0,7860.37646484375,0.0003,6.604195e-06,78.92276191711426,3.0
680,68,623,52.29725896,2.24,1,,,,,,,,,,,,,
690,69,631,53.5228449,2.21,1,0.9739364385604858,68,0.2,419.4999351501465,-4.177152395248413,0.0032950639724731445,0.00110034947283566,0.0,60.110626220703125,0.0003,3.731251e-06,,
700,70,637,50.872872910000005,2.21,1,0.9738750457763672,69,0.2,4321.791015625,-4.176974058151245,0.004261612892150879,0.00029199125128798187,0.0,1370.5592041015625,0.0003,9.059906e-07,,
710,71,645,55.84834172,2.23,1,0.9738244414329529,70,0.2,8977.85302734375,-4.176789283752441,-0.012206196784973145,-3.710389064526254e-05,0.0,4626.138671875,0.0003,1.770258e-06,,
720,,,,,,0.9738162755966187,71,0.2,14765.912948608398,-4.176641225814819,-0.00693356990814209,-0.0007412910810673523,0.0,203.14584350585938,0.0003,8.7022784e-07,68.066650390625,2.0
720,72,654,58.42079903,2.27,1,,,,,,,,,,,,,
730,73,666,55.068885179999995,2.23,1,0.9738233089447021,72,0.2,6248.983642578125,-4.176663398742676,-0.009415864944458008,0.0029599340166894805,0.0,1772.094970703125,0.0003,0.0001685977,,
740,74,673,53.60047059000001,2.23,1,0.9738247394561768,73,0.2,3965.8519287109375,-4.176671743392944,-0.0008727312088012695,-0.00427515516057575,0.0,1867.6343994140625,0.0003,2.5188923e-05,,
750,75,678,55.43858124000001,2.22,1,0.9738250970840454,74,0.2,3780.0843505859375,-4.176677227020264,0.01664602756500244,-0.0027840302325783384,0.0,2486.986572265625,0.0003,4.518032e-05,,
760,,,,,,0.9738256335258484,75,0.2,14876.73876953125,-4.176674127578735,-0.017355918884277344,-0.0018834293121470225,0.0,5594.44677734375,0.0003,2.1469594e-05,60.248992919921875,3.0
760,76,730,50.96962020000001,2.06,1,,,,,,,,,,,,,
770,77,734,56.092867999999996,2.12,1,0.9738068580627441,76,0.2,2310.6287536621094,-4.176660776138306,0.008259296417236328,-0.0019481659401208162,0.0,1915.7489013671875,0.0003,4.605651e-05,,
780,78,739,53.42601805,2.09,1,0.9737884998321533,77,0.2,37915.6083984375,-4.176596164703369,0.0006185770034790039,-0.0002770960272755474,0.0,15810.904296875,0.0003,1.538396e-05,,
790,79,744,64.71003676000001,2.16,1,0.973790168762207,78,0.2,5746.483352661133,-4.176549673080444,-0.008865714073181152,-0.007668888475746094,0.0,5531.0927734375,0.0003,9.832979e-05,,
800,,,,,,0.9737915396690369,79,0.2,90362.166015625,-4.176546573638916,0.002064049243927002,-4.3484570050988935e-05,0.0,29678.232421875,0.0003,7.921458e-06,259.30768728256226,5.0
800,80,754,63.95413120999999,2.12,1,,,,,,,,,,,,,
810,81,799,63.032543249999996,2.15,1,0.9737833738327026,80,0.2,85.2453384399414,-4.176551580429077,0.05308634042739868,-0.0019910931121565056,0.0,46.34361267089844,0.0003,2.6220083e-05,,
820,82,803,65.12795550999999,2.17,1,0.9737575054168701,81,0.2,1456.8174133300781,-4.176491975784302,-0.01627171039581299,-0.0005014061927788305,0.0,377.2783203125,0.0003,6.6876414e-06,,
830,83,812,61.212283649999996,2.11,1,0.9737340807914734,82,0.2,5608.2236328125,-4.176402568817139,-0.01593923568725586,0.00237406501546511,0.0,1900.1759033203125,0.0003,1.0842085e-05,,
840,,,,,,0.9737080335617065,83,0.2,2134.148193359375,-4.176328182220459,-0.011929631233215332,-0.0006256342167034745,0.0,636.0706176757812,0.0003,2.9027462e-06,314.0731029510498,5.0
840,84,821,65.6067133,2.14,1,,,,,,,,,,,,,
850,85,826,66.7437208,2.12,1,0.9736833572387695,84,0.2,52535.2138671875,-4.17624568939209,0.005645096302032471,-0.00041462184744744945,0.0,38575.48828125,0.0003,1.2755394e-06,,
860,86,842,65.26909905999999,2.09,1,0.9736635088920593,85,0.2,28854.267578125,-4.176170110702515,-0.00504612922668457,0.0003249406872782856,0.0,9473.1416015625,0.0003,2.8967859e-06,,
870,87,851,64.94247644,2.07,1,0.973646342754364,86,0.2,38571.87890625,-4.176109552383423,0.0024957656860351562,-0.0012255430221559394,0.0,27959.1640625,0.0003,1.2695789e-05,,
880,,,,,,0.9736340045928955,87,0.2,547.4779357910156,-4.176064968109131,-0.010066390037536621,0.0002517878951038277,0.0,448.94921875,0.0003,7.6293945e-06,97.23583221435547,2.0
880,88,859,64.48120836,2.08,1,,,,,,,,,,,,,
890,89,863,69.33478535,2.14,1,0.9736222624778748,88,0.2,12307.84814453125,-4.176021337509155,0.0030601024627685547,-0.00024504438624717295,0.0,9609.880859375,0.0003,1.2516975e-06,,
900,90,867,72.00332802000001,2.16,1,0.9736113548278809,89,0.2,13417.908203125,-4.1759867668151855,-0.005524277687072754,0.00010308325290608877,0.0,6448.8330078125,0.0003,8.4638594e-07,,
910,91,873,72.3715531,2.17,1,0.9735872745513916,90,0.2,10694.13314819336,-4.17595100402832,0.0016265511512756348,6.33478164679957e-05,0.0,157.32369995117188,0.0003,3.9339065e-07,,
920,,,,,,0.9735626578330994,91,0.2,5642.9605712890625,-4.175857782363892,-0.009345531463623047,0.0013168334960935724,0.0,638.8255004882812,0.0003,1.640916e-05,-5.0,1.0
920,92,886,66.05820343,2.03,1,,,,,,,,,,,,,
930,93,891,65.00966721,2.03,1,0.9735137820243835,92,0.2,166.27941131591797,-4.175779819488525,0.07469838857650757,0.001695144246326663,0.0,77.76558685302734,0.0003,9.906292e-06,,
940,94,896,64.41649291,2.02,1,0.9734333753585815,93,0.2,2007.9190063476562,-4.175591945648193,0.007517993450164795,0.0004265844938338148,0.0,1025.719970703125,0.0003,5.7399275e-06,,
950,95,903,63.118063320000005,2.0,1,0.973351001739502,94,0.2,530.5791015625,-4.175340414047241,0.008697867393493652,0.0009842157131059182,0.0,293.33251953125,0.0003,1.2230873e-05,,
960,,,,,,0.9732696413993835,95,0.2,10115.281616210938,-4.17507791519165,-0.0067844390869140625,0.0021453290712099005,0.0,1747.243896484375,0.0003,3.3265354e-05,-5.0,1.0
960,96,912,64.67073919,2.03,1,,,,,,,,,,,,,
970,97,915,65.53011728999999,2.04,1,0.9732069969177246,96,0.2,14157.091796875,-4.174838066101074,0.005226254463195801,-0.0007090866682126773,0.0,5097.47607421875,0.0003,1.4972687e-05,,
980,98,921,62.46113298,2.07,1,0.9732109308242798,97,0.2,2152.8319091796875,-4.174649715423584,-0.007263064384460449,-0.00011930465698384296,0.0,69.43152618408203,0.0003,7.6293945e-06,,
990,99,925,65.21192916,2.1,1,0.9732419848442078,98,0.2,1388.0694198608398,-4.174749135971069,0.005177438259124756,0.0013445019721984863,0.0,69.98067474365234,0.0003,2.6226044e-05,,
1000,,,,,,0.9732494354248047,99,0.2,14577.493896484375,-4.174813747406006,-0.0065000057220458984,-0.0013949990971013904,0.0,3680.3369140625,0.0003,1.0919571e-05,41.93009948730469,2.0
1000,100,932,58.86076312,2.1,1,,,,,,,,,,,,,
1010,101,939,59.43756899,2.08,1,0.9732551574707031,100,0.2,11594.117431640625,-4.174840211868286,0.0020772814750671387,0.002775707887485268,0.0,9132.8134765625,0.0003,3.066063e-05,,
1020,102,942,64.79696419,2.1,1,0.9733037948608398,101,0.2,270.33805084228516,-4.17486572265625,-0.011062979698181152,-0.0003598213370423764,0.0,199.0054931640625,0.0003,2.1219254e-05,,
1030,103,946,63.64482463,2.13,1,0.9733772277832031,102,0.2,63749.1171875,-4.175069570541382,0.0037831664085388184,0.0006145477644174946,0.0,20585.451171875,0.0003,4.0233135e-06,,
1040,,,,,,0.9734439253807068,103,0.2,4373.3817138671875,-4.175297260284424,0.01525425910949707,0.002720928238705511,0.0,2040.0732421875,0.0003,2.2792816e-05,-5.0,1.0
1040,104,955,64.02057115000001,2.12,1,,,,,,,,,,,,,
1050,105,960,61.63537873999999,2.14,1,0.9735037684440613,104,0.2,2544.7520751953125,-4.175498008728027,-0.011132597923278809,-0.0032935082446776676,0.0,1058.8544921875,0.0003,3.436804e-05,,
1060,106,966,60.308993150000006,2.1,1,0.9735597968101501,105,0.2,1449.2125244140625,-4.175686359405518,-0.011816263198852539,-0.0016744732856750488,0.0,672.8270263671875,0.0003,1.45792965e-05,,
1070,107,990,54.08009427,2.09,1,0.9736029505729675,106,0.2,45340.88427734375,-4.1758506298065186,-0.0046852827072143555,0.0006582379457542586,0.0,7695.9404296875,0.0003,1.679063e-05,,
1080,,,,,,0.9736288785934448,107,0.2,777.1996765136719,-4.175964832305908,-0.005779743194580078,-0.0007505595800467724,0.0,362.7471008300781,0.0003,1.9657613e-05,83.92106819152832,3.0
1080,108,999,59.37532381,2.14,1,,,,,,,,,,,,,
1090,109,1003,61.23212079000001,2.18,1,0.9736573100090027,108,0.2,46920.064453125,-4.176053047180176,0.0002358555793762207,-0.0020553111564360904,0.0,21355.751953125,0.0003,2.2459031e-05,,
1100,110,1005,68.56041371,2.25,1,0.9736713171005249,109,0.2,6609.329345703125,-4.176128625869751,0.001159965991973877,-0.001333695719949901,0.0,3810.79736328125,0.0003,1.9752979e-05,,
1110,111,1009,68.58949459,2.26,1,0.9736835956573486,110,0.2,46880.244140625,-4.176167964935303,-0.0037354230880737305,0.001936197280883789,0.0,16018.87890625,0.0003,1.1694431e-05,,
1120,,,,,,0.973690390586853,111,0.2,7178.402099609375,-4.176202774047852,-0.011083483695983887,-7.832348346692442e-05,0.0,3496.2255859375,0.0003,1.14560125e-05,281.33767890930176,5.0
1120,112,1018,65.06402076,2.24,1,,,,,,,,,,,,,
1130,113,1026,64.11439556,2.25,1,0.9736942648887634,112,0.2,8907.93603515625,-4.176218271255493,-0.00235593318939209,-0.0012094557285307062,0.0,4411.80322265625,0.0003,4.851818e-06,,
1140,114,1038,66.10945537,2.25,1,0.9737059473991394,113,0.2,1437.4243392944336,-4.176236867904663,-0.011469244956970215,0.0005984068266116083,0.0,1324.2882080078125,0.0003,5.5372716e-06,,
1150,115,1046,69.52251207,2.3,1,0.9737123250961304,114,0.2,48200.171875,-4.176269054412842,-0.005729317665100098,0.0003836929739904349,0.0,39084.80859375,0.0003,4.8041343e-06,,
1160,,,,,,0.973700761795044,115,0.2,2213.3293991088867,-4.17627739906311,-0.011528730392456055,-0.0006945013883523643,0.0,99.76721954345703,0.0003,1.8239022e-06,298.5428581237793,5.0
1160,116,1057,71.08476956,2.33,1,,,,,,,,,,,,,
1170,117,1060,72.78734036,2.36,1,0.9736871123313904,116,0.2,17551.8310546875,-4.176238536834717,-0.013633012771606445,-0.000333395594498187,0.0,11721.158203125,0.0003,1.0526181e-05,,
1180,118,1065,78.74120382,2.4,1,0.9736770987510681,117,0.2,22542.327880859375,-4.1762001514434814,0.003033280372619629,0.0006752491113743986,0.0,3327.987548828125,0.0003,2.783537e-06,,
1190,119,1078,79.08271685999999,2.34,1,0.973672091960907,118,0.2,24877.501953125,-4.176174640655518,-0.0016045570373535156,0.0005077719921260382,0.0,11842.3046875,0.0003,5.078316e-06,,
1200,,,,,,0.9736678600311279,119,0.2,13969.646728515625,-4.176162481307983,-0.005319356918334961,0.0002615451929157686,0.0,3354.011474609375,0.0003,1.4960766e-06,-5.0,1.0
1200,120,1090,78.55219009000001,2.35,1,,,,,,,,,,,,,
1210,121,1093,80.31653311,2.37,1,0.9736558198928833,120,0.2,540.189697265625,-4.176150798797607,0.03539896011352539,0.00016373396501734305,0.0,342.62237548828125,0.0003,2.4318695e-06,,
1220,122,1096,82.75830427,2.43,1,0.9736385345458984,121,0.2,7934.39404296875,-4.176097393035889,-0.004036903381347656,0.001068168855272944,0.0,3555.207763671875,0.0003,3.1590462e-06,,
1230,123,1104,75.78053319,2.31,1,0.9736232161521912,122,0.2,17100.94287109375,-4.176047086715698,-0.015550851821899414,-0.0010523677105083173,0.0,12325.0869140625,0.0003,2.1398068e-06,,
1240,,,,,,0.973636269569397,123,0.2,1348.2531433105469,-4.176025867462158,0.0037456154823303223,0.0005347490543501365,0.0,143.04351806640625,0.0003,1.2886524e-05,23.12532615661621,2.0
1240,124,1146,75.83713923,2.32,1,,,,,,,,,,,,,
1250,125,1151,69.44433237,2.24,1,0.9736602306365967,124,0.2,284.38353729248047,-4.176039457321167,0.03108745813369751,-0.0007262706989425993,0.0,96.79534149169922,0.0003,4.5239926e-06,,
1260,126,1157,71.84510669000001,2.29,1,0.9736999273300171,125,0.2,561.2621307373047,-4.176154851913452,-0.042113423347473145,-0.000927525770384463,0.0,184.0359344482422,0.0003,7.4744225e-06,,
1270,127,1163,70.76556326999999,2.29,1,0.9737226366996765,126,0.2,11148.1640625,-4.176260948181152,-0.010218977928161621,0.001083827065303744,0.0,2461.069580078125,0.0003,1.1485815e-05,,
1280,,,,,,0.973742663860321,127,0.2,613.6544799804688,-4.176330089569092,-0.004604816436767578,-0.0002562165260329152,0.0,484.36480712890625,0.0003,2.0295382e-05,-15.0,3.0
1280,128,1175,64.59167325,2.22,1,,,,,,,,,,,,,
1290,129,1184,65.75359949,2.2,1,0.9737554788589478,128,0.2,157.34132766723633,-4.176372289657593,0.10231280326843262,0.0010807872051366019,0.0,105.21944427490234,0.0003,4.8041343e-06,,
1300,130,1190,59.575265740000006,2.13,1,0.9737455248832703,129,0.2,5951.352523803711,-4.176393032073975,4.750490188598633e-05,0.0005596340051852167,0.0,5815.87158203125,0.0003,8.314848e-06,,
1310,131,1197,45.8781319,2.02,1,0.9737619161605835,130,0.2,789.3776779174805,-4.176389932632446,0.010666310787200928,0.00030275582685135305,0.0,68.41496276855469,0.0003,1.0699034e-05,,
1320,,,,,,0.9737915992736816,131,0.2,851.3629608154297,-4.1764185428619385,0.01254737377166748,0.0031072796322177965,0.0,719.6282958984375,0.0003,2.6208163e-05,300.0081481933594,5.0
1320,132,1208,49.71805679,2.06,1,,,,,,,,,,,,,
1330,133,1213,53.884580789999994,2.11,1,0.9738320708274841,132,0.2,36288.5810546875,-4.1765265464782715,-0.004361748695373535,-0.0011954068904742599,0.0,10835.6201171875,0.0003,8.314848e-06,,
1340,134,1218,54.76502331,2.12,1,0.9738692045211792,133,0.2,3978.6417236328125,-4.176645278930664,-0.01819157600402832,0.0001536816416773945,0.0,2719.630859375,0.0003,1.6093254e-06,,
1350,135,1224,47.300088849999995,2.06,1,0.9739019274711609,134,0.2,11105.87744140625,-4.1767473220825195,-0.00997936725616455,0.0006014853599483061,0.0,2454.927490234375,0.0003,2.7239323e-06,,
1360,,,,,,0.9739125967025757,135,0.2,237.7420425415039,-4.176833868026733,0.008650779724121094,-0.0006339550251155401,0.0,121.8127212524414,0.0003,2.6404857e-06,30.769725799560547,2.0
1360,136,1233,52.740615510000005,2.1,1,,,,,,,,,,,,,
1370,137,1238,50.96343621,2.08,1,0.9739274978637695,136,0.2,25923.117279052734,-4.1768481731414795,0.0011568069458007812,0.0004738926945719868,0.0,409.98736572265625,0.0003,1.11043455e-05,,
1380,138,1244,38.66727522,1.96,1,0.9739510416984558,137,0.2,1574.2244873046875,-4.176916122436523,-0.018137812614440918,0.0026088655926286286,0.0,179.02963256835938,0.0003,2.6243926e-05,,
1390,139,1247,42.193534719999995,2.02,1,0.9739608764648438,138,0.2,979.8877563476562,-4.1769819259643555,-0.011786818504333496,0.00012060403969371691,0.0,381.9061279296875,0.0003,1.1742115e-06,,
1400,,,,,,0.9739529490470886,139,0.2,14892.58935546875,-4.176985502243042,-0.009521842002868652,0.000544783473014121,0.0,5193.41748046875,0.0003,7.5101855e-07,-5.0,1.0
1400,140,1253,45.999016499999996,2.08,1,,,,,,,,,,,,,
1410,141,1258,50.86667285000001,2.1,1,0.9739432334899902,140,0.2,17682.08837890625,-4.176961660385132,-0.014276981353759766,0.0005765080335553563,0.0,11772.4658203125,0.0003,2.4318695e-06,,
1420,142,1262,50.76628296,2.03,1,0.9739319682121277,141,0.2,26779.8671875,-4.17693018913269,0.005663454532623291,-0.00015265345282422516,0.0,10587.9716796875,0.0003,2.3841858e-07,,
1430,143,1266,50.71074158,2.04,1,0.9739198684692383,142,0.2,60007.888671875,-4.176891565322876,-0.007782578468322754,0.00041504801483860376,0.0,22310.443359375,0.0003,3.6954881e-07,,
1440,,,,,,0.9738631248474121,143,0.2,156.8287811279297,-4.176818609237671,0.017646372318267822,0.000276416540145874,0.0,90.91683197021484,0.0003,4.917383e-06,37.09649658203125,3.0
1440,144,1279,50.92776355000001,2.1,1,,,,,,,,,,,,,
1450,145,1287,50.703356889999995,2.07,1,0.9738401770591736,144,0.2,1045.8753814697266,-4.176668405532837,-0.01566898822784424,0.002734410809352994,0.0,886.1058959960938,0.0003,4.566908e-05,,
1460,146,1291,58.76116519999999,2.15,1,0.9737601280212402,145,0.2,1025.4788055419922,-4.176584243774414,-0.010998845100402832,-0.0008312880992882299,0.0,233.72183227539062,0.0003,2.9736757e-05,,
1470,147,1325,55.120493239999995,2.04,1,0.9736534357070923,146,0.2,47761.517578125,-4.176279783248901,-0.004695773124694824,-0.00026429296703867067,0.0,23043.064453125,0.0003,2.5516749e-05,,
1480,,,,,,0.9735714197158813,147,0.2,5502.529830932617,-4.175967693328857,-0.02605879306793213,-0.0022448302246687035,0.0,5371.55126953125,0.0003,9.268522e-06,-5.0,1.0
1480,148,1336,54.74653491,2.02,1,,,,,,,,,,,,,
1490,149,1341,53.23120992,2.02,1,0.9735150337219238,148,0.2,348.12635803222656,-4.17572021484375,-0.007818818092346191,0.002838337467949259,0.0,211.5897674560547,0.0003,2.2119284e-05,,
1500,150,1344,55.602098139999995,2.1,1,0.9734642505645752,149,0.2,324.06507873535156,-4.175535202026367,-0.04089915752410889,-0.000390523672103793,0.0,195.8723907470703,0.0003,1.0192394e-06,,
1510,151,1348,57.265046100000006,2.15,1,0.9734392166137695,150,0.2,3541.6888427734375,-4.175421953201294,-0.0003082752227783203,0.004655325692148438,0.0,2136.79638671875,0.0003,0.00010022521,,
1520,,,,,,0.9733951091766357,151,0.2,2549.8178100585938,-4.1753129959106445,-0.002671360969543457,0.0006066381931306708,0.0,513.4381713867188,0.0003,1.4781953e-06,80.94225740432739,5.0
1520,152,1360,57.29949761999999,2.14,1,,,,,,,,,,,,,
1530,153,1367,49.67425218,2.08,1,0.9733487963676453,152,0.2,719.314208984375,-4.175175428390503,-0.02077341079711914,0.0006101787090302402,0.0,342.1629943847656,0.0003,8.571148e-06,,
1540,154,1372,48.62578788,2.1,1,0.97325599193573,153,0.2,1347.6320190429688,-4.174985647201538,0.01006472110748291,0.0018199503887448287,0.0,942.8566284179688,0.0003,3.6132336e-05,,
1550,155,1376,47.57557786000001,2.08,1,0.9731351137161255,154,0.2,89.60170364379883,-4.174691677093506,0.03323233127593994,0.0007025838131085038,0.0,73.36973571777344,0.0003,4.3249132e-05,,
1560,,,,,,0.973000705242157,155,0.2,3920.096435546875,-4.1742753982543945,-0.0034737586975097656,-0.001870215008966447,0.0,3154.168212890625,0.0003,2.1624566e-05,-5.0,1.0
1560,156,1388,49.75678246,2.11,1,,,,,,,,,,,,,
1570,157,1459,44.67404991,2.06,1,0.9729027152061462,156,0.2,1044.5371551513672,-4.1738831996917725,-0.0012880563735961914,0.0007050275919056048,0.0,898.1358642578125,0.0003,1.6468764e-05,,
1580,158,1465,43.69946381,2.07,1,0.9728331565856934,157,0.2,493.4264602661133,-4.17359733581543,-0.0043860673904418945,-0.0004996478674001992,0.0,369.71112060546875,0.0003,4.6372415e-06,,
1590,159,1469,47.233789189999996,2.1,1,0.9728183746337891,158,0.2,2446.222610473633,-4.173433303833008,-0.03012251853942871,0.001132965111173334,0.0,121.9370346069336,0.0003,0.00015555024,,
1600,,,,,,0.972817063331604,159,0.2,40632.48828125,-4.173412084579468,-0.0008233785629272461,-0.00027437805547370075,0.0,18249.16015625,0.0003,5.453825e-05,133.14120864868164,4.0
1600,160,1494,46.191669919999995,2.08,1,,,,,,,,,,,,,
1610,161,1500,40.90409759,2.02,1,0.9728224277496338,160,0.2,4806.427001953125,-4.17340874671936,-0.012963652610778809,-0.0002948373497932977,0.0,2240.892822265625,0.0003,2.475381e-05,,
1620,162,1505,34.822151160000004,2.0,1,0.9728392362594604,161,0.2,1539.2940063476562,-4.173448085784912,-0.018616557121276855,-0.000972449779510498,0.0,955.0470581054688,0.0003,3.643036e-05,,
1630,163,1511,37.98498553,2.01,1,0.9728273153305054,162,0.2,8669.842895507812,-4.173483371734619,0.009153962135314941,-0.0006764352554462505,0.0,1433.624267578125,0.0003,2.4795532e-05,,
1640,,,,,,0.9727965593338013,163,0.2,2577.6563110351562,-4.173421382904053,-0.011203765869140625,-0.0002771705505437705,0.0,702.3338623046875,0.0003,4.965067e-06,269.02392196655273,5.0
1640,164,1521,39.89420002,2.01,1,,,,,,,,,,,,,
