eval/mean_reward,time/total_timesteps,eval/mean_ep_length,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,train/n_updates,train/std,train/clip_fraction,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/loss,train/learning_rate,train/approx_kl,train/clip_range,train/value_loss
-5.0,1360,1.0,,,,,,330,0.9369649291038513,0.33250000774860383,-4.059906756877899,-0.00789332389831543,-0.02680716451366607,3996.295166015625,0.0003,0.01420383,0.2,2770.063646697998
,1360,,34,2.24,1164,1,22.013053199999995,,,,,,,,,,,
-19.125406086444855,1400,5.0,,,,,,340,0.9360809326171875,0.18500000424683094,-4.060634714365006,-0.051683664321899414,-0.009908238295247429,206.83522033691406,0.0003,0.02221939,0.2,454.2093566894531
,1400,,35,2.21,1192,1,24.898791019999997,,,,,,,,,,,
82.80459785461426,1440,3.0,,,,,,350,0.9371091723442078,0.48250001221895217,-4.060319691896439,-0.032186269760131836,-0.010711526725935982,559.3091430664062,0.0003,0.042775754,0.2,3443.8722297668455
,1440,,36,2.19,1247,1,24.4370251,,,,,,,,,,,
-5.0,1480,1.0,,,,,,360,0.9368183016777039,0.2375000048428774,-4.060590142011643,-0.013783574104309082,-0.014089274533762363,183.53604125976562,0.0003,0.025662685,0.2,2120.8829385757444
,1480,,37,2.09,1273,1,21.648115970000003,,,,,,,,,,,
127.53828978538513,1520,4.0,,,,,,370,0.9341142177581787,0.3250000072643161,-4.056294405460358,0.0026788711547851562,-0.019840225313528203,56.39327621459961,0.0003,0.029164227,0.2,1397.6612881660462
,1520,,38,1.99,1308,1,17.456910309999998,,,,,,,,,,,
12.015785217285156,1560,2.0,,,,,,380,0.9287004470825195,0.2900000065565109,-4.043948179483413,0.0022512078285217285,-0.0025470474272333288,144.59266662597656,0.0003,0.03728501,0.2,3068.8865472793577
,1560,,39,2.13,1333,1,30.473678999999997,,,,,,,,,,,
-5.0,1600,1.0,,,,,,390,0.9283508658409119,0.1050000024959445,-4.032997250556946,-0.02148914337158203,0.0001627501765324224,330.92633056640625,0.0003,0.04567212,0.2,28301.956798934938
,1600,,40,2.23,1418,1,38.226672310000005,,,,,,,,,,,
15.651872634887695,1640,2.0,,,,,,400,0.928398847579956,0.020000000298023225,-4.0325310826301575,0.004392445087432861,0.0004926641649944941,1795.4171142578125,0.0003,0.0084514,0.2,7416.710361480713
,1640,,41,2.14,1445,1,36.838501730000004,,,,,,,,,,,
-5.0,1680,1.0,,,,,,410,0.9239436984062195,0.14250000305473803,-4.026019757986068,-0.026117324829101562,-0.026658960430359,2706.126708984375,0.0003,0.011927732,0.2,2462.5318359375
,1680,,42,2.19,1469,1,40.19829748,,,,,,,,,,,
63.58182007074356,1720,5.0,,,,,,420,0.9244102835655212,0.2575000060722232,-4.018626415729523,-0.015354394912719727,-0.03388788996007861,1150.2271728515625,0.0003,0.029480737,0.2,2535.888188171387
,1720,,43,2.28,1494,1,39.30473421,,,,,,,,,,,
19.04342269897461,1760,2.0,,,,,,430,0.9218675494194031,0.21000000406056643,-4.01716656088829,-0.015956521034240723,-0.012182177665090421,558.0714111328125,0.0003,0.010825974,0.2,1780.6322284698485
,1760,,44,2.28,1607,1,42.51017932,,,,,,,,,,,
-5.0,1800,1.0,,,,,,440,0.9225673675537109,0.2000000039115548,-4.012346506118774,-0.06717514991760254,-0.01664736579434247,2611.19091796875,0.0003,0.008302489,0.2,4166.191603279114
,1800,,45,2.21,1632,1,35.27047725,,,,,,,,,,,
61.52040767669678,1840,4.0,,,,,,450,0.9222347140312195,0.3125000067055225,-4.013050639629364,-0.023893356323242188,-0.011360410878405669,1966.38916015625,0.0003,0.023758695,0.2,1936.4595741271974
,1840,,46,2.17,1663,1,31.0152842,,,,,,,,,,,
198.19937896728516,1880,3.0,,,,,,460,0.9254660606384277,0.2650000065565109,-4.017900061607361,-0.027489423751831055,-0.007059603007583059,341.22113037109375,0.0003,0.030748691,0.2,2147.148966598511
,1880,,47,2.12,1710,1,25.30127422,,,,,,,,,,,
-5.0,1920,1.0,,,,,,470,0.9239524602890015,0.14750000238418579,-4.0201529324054714,-0.035112738609313965,-0.018295291264512348,250.32579040527344,0.0003,0.016214836,0.2,1926.3468437194824
,1920,,48,1.88,1744,1,20.66123449,,,,,,,,,,,
-20.0,1960,4.0,,,,,,480,0.9201936721801758,0.14750000275671482,-4.01119276881218,-0.01266169548034668,-0.006137593404491781,324.1077880859375,0.0003,0.0070485775,0.2,1022.631693649292
,1960,,49,1.95,1833,1,21.29193883,,,,,,,,,,,
66.2781343460083,2000,3.0,,,,,,490,0.9188367128372192,0.3125000063329935,-4.003047958016396,0.06130659580230713,-0.01667785005531186,1855.380126953125,0.0003,0.030012308,0.2,1293.3449043273927
,2000,,50,1.96,1861,1,20.710519329999997,,,,,,,,,,,
78.73374366760254,2040,5.0,,,,,,500,0.9165953397750854,0.340000007301569,-3.9953407466411592,0.05025327205657959,-0.024696228386092135,119.80015563964844,0.0003,0.035066642,0.2,2975.758560180664
,2040,,51,2.07,1890,1,21.477064999999996,,,,,,,,,,,
-10.0,2080,2.0,,,,,,510,0.9142308235168457,0.28500000685453414,-3.987816396355629,-0.026276350021362305,0.0055484888184401,1352.5870361328125,0.0003,0.012647226,0.2,2555.12319355011
,2080,,52,2.19,1918,1,26.91252215,,,,,,,,,,,
10.953102111816406,2120,2.0,,,,,,520,0.916132390499115,0.2700000055134296,-3.986103317141533,-0.025668621063232422,-0.018020130208242335,2138.106201171875,0.0003,0.009605881,0.2,4241.872369003296
,2120,,53,2.21,2016,1,34.70459641,,,,,,,,,,,
185.77556991577148,2160,5.0,,,,,,530,0.9152728915214539,0.1300000024959445,-3.9889662742614744,-0.012701272964477539,-0.007636087023784111,13666.7236328125,0.0003,0.016042702,0.2,20195.317669677734
,2160,,54,2.24,2051,1,35.367826,,,,,,,,,,,
-5.0,2200,1.0,,,,,,540,0.9146601557731628,0.020000000298023225,-3.9861660569906237,0.04201698303222656,-0.007553535884562734,648.8500366210938,0.0003,0.0042775003,0.2,5435.207050323486
,2200,,55,2.14,2087,1,35.347105490000004,,,,,,,,,,,
120.3555908203125,2240,2.0,,,,,,550,0.9164446592330933,0.3450000088661909,-3.987342870235443,0.005305588245391846,-0.010752773967324191,2385.22314453125,0.0003,0.032078423,0.2,1853.6092723846436
,2240,,56,2.1,2114,1,41.381770579999994,,,,,,,,,,,
-5.0,2280,1.0,,,,,,560,0.9163036346435547,0.20000000465661288,-3.991070809960365,0.001259922981262207,-0.01768634906507941,2170.4345703125,0.0003,0.011466546,0.2,8879.552342987061
,2280,,57,2.09,2138,1,41.95894229999999,,,,,,,,,,,
252.87107467651367,2320,5.0,,,,,,570,0.913806676864624,0.10750000197440386,-3.9862985581159593,-0.019865036010742188,-0.006911158422884684,516.9662475585938,0.0003,0.012244622,0.2,4223.564573669433
,2320,,58,2.13,2163,1,39.296822690000006,,,,,,,,,,,
35.1664457321167,2360,4.0,,,,,,580,0.9115875959396362,0.057500000856816766,-3.97816478908062,-0.020446419715881348,-0.0067757233333213705,1381.2261962890625,0.0003,0.010911066,0.2,8984.052545166016
,2360,,59,2.13,2191,1,37.51577264,,,,,,,,,,,
129.59997868537903,2400,4.0,,,,,,590,0.9130451679229736,0.12500000204890965,-3.976204788684845,-0.0395277738571167,-0.0016738237105164532,624.5473022460938,0.0003,0.00878335,0.2,2192.3689002990723
,2400,,60,2.17,2260,1,39.259366369999995,,,,,,,,,,,
41.36305236816406,2440,2.0,,,,,,600,0.9121050238609314,0.2175000049173832,-3.9779732048511507,-0.027469992637634277,-0.004500879839124394,764.8191528320312,0.0003,0.022680137,0.2,7553.947841262818
,2440,,61,2.19,2288,1,36.05139843,,,,,,,,,,,
256.58650970458984,2480,5.0,,,,,,610,0.907620906829834,0.23500000443309546,-3.967074391245842,-0.014898419380187988,-0.004883190991786246,678.0762939453125,0.0003,0.011734362,0.2,1570.2736227035523
,2480,,62,2.08,2319,1,29.02216523,,,,,,,,,,,
46.59298658370972,2520,3.0,,,,,,620,0.9052171111106873,0.25500000547617674,-3.9545255661010743,0.006914794445037842,-0.01187050227454165,335.9777526855469,0.0003,0.010282569,0.2,1987.1358463287354
,2520,,63,2.06,2386,1,26.10839082,,,,,,,,,,,
-5.0,2560,1.0,,,,,,630,0.9050571918487549,0.2000000039115548,-3.9509083032608032,0.018864095211029053,-0.0006015554039186632,282.1138916015625,0.0003,0.01995638,0.2,2657.488650894165
,2560,,64,2.06,2410,1,27.623255109999995,,,,,,,,,,,
259.35562324523926,2600,5.0,,,,,,640,0.9072914123535156,0.30750000681728124,-3.9539345026016237,0.01056063175201416,0.0007826161748380356,345.18988037109375,0.0003,0.035482213,0.2,1568.0325454711915
,2600,,65,2.23,2434,1,35.45399545,,,,,,,,,,,
18.377077102661133,2640,2.0,,,,,,650,0.9071037769317627,0.3000000067055225,-3.9587891459465028,-0.016141295433044434,-0.012063934219486327,371.7643737792969,0.0003,0.025498282,0.2,10006.107220077514
,2640,,66,2.08,2461,1,30.21584976,,,,,,,,,,,
18.4843692779541,2680,2.0,,,,,,660,0.9034835696220398,0.07750000115483999,-3.9527688354253767,-0.05762887001037598,-0.0039936372574175035,4764.95849609375,0.0003,0.012808796,0.2,3042.3117805480956
,2680,,67,2.17,2481,1,31.009368119999998,,,,,,,,,,,
-5.0,2720,1.0,,,,,,670,0.9012882113456726,0.11750000175088644,-3.943157771229744,0.007569372653961182,-0.01134923435398374,2377.776611328125,0.0003,0.00657779,0.2,1902.6006181716918
,2720,,68,2.16,2528,1,32.83387605,,,,,,,,,,,
9.12490177154541,2760,2.0,,,,,,680,0.900283932685852,0.16500000283122063,-3.936146491765976,0.0023674964904785156,-0.006212468867306598,3379.880615234375,0.0003,0.01614621,0.2,3038.3029987335203
,2760,,69,2.13,2556,1,30.873869729999996,,,,,,,,,,,
97.58909845352173,2800,5.0,,,,,,690,0.900378406047821,0.07500000111758709,-3.9350480407476427,-0.037087321281433105,-0.014702630346182554,5094.87744140625,0.0003,0.010722937,0.2,3208.4010482788085
,2800,,70,2.14,2582,1,31.86594079,,,,,,,,,,,
178.9140167236328,2840,5.0,,,,,,700,0.9014040231704712,0.2800000062212348,-3.936972293257713,-0.02728092670440674,-0.007362890871299932,2029.5689697265625,0.0003,0.017418964,0.2,3137.338414764404
,2840,,71,2.2,2630,1,38.48462524,,,,,,,,,,,
9.282995223999023,2880,2.0,,,,,,710,0.9016361236572266,0.10750000197440386,-3.937723717093468,-0.04111659526824951,-0.01624024088632723,3095.3935546875,0.0003,0.012828046,0.2,12633.56389465332
,2880,,72,2.13,2661,1,37.10400268,,,,,,,,,,,
-5.0,2920,1.0,,,,,,720,0.899361252784729,0.12000000216066838,-3.934821206331253,-0.008029937744140625,-0.006743608664155553,602.0202026367188,0.0003,0.014321008,0.2,2307.0973556518557
,2920,,73,2.02,2691,1,36.28343196,,,,,,,,,,,
-5.0,2960,1.0,,,,,,730,0.8989731073379517,0.1350000023841858,-3.9282148629426956,-0.027714967727661133,-0.008779525636500696,425.56561279296875,0.0003,0.008641741,0.2,7747.12752532959
,2960,,74,2.05,2713,1,38.2908958,,,,,,,,,,,
33.63466262817383,3000,2.0,,,,,,740,0.8984319567680359,0.44750001057982447,-3.9253161758184434,-0.005786776542663574,-0.03469055178808048,5433.56396484375,0.0003,0.03998459,0.2,4947.15637550354
,3000,,75,2.06,2735,1,39.863676489999996,,,,,,,,,,,
-10.0,3040,2.0,,,,,,750,0.8953827619552612,0.2525000056251884,-3.9218091636896135,0.00730818510055542,-0.013034257778599567,2997.71533203125,0.0003,0.01600104,0.2,7344.376428604126
,3040,,76,1.9,2785,1,28.84325484,,,,,,,,,,,
139.07106018066406,3080,3.0,,,,,,760,0.8940614461898804,0.2150000048801303,-3.9146875709295275,-0.0506058931350708,-0.008132181834116636,388.9793395996094,0.0003,0.0055243373,0.2,1522.188427734375
,3080,,77,1.9,2854,1,30.32681052,,,,,,,,,,,
203.37433624267578,3120,5.0,,,,,,770,0.893426775932312,0.12250000219792127,-3.908085271716118,-0.020986080169677734,-0.00851199846547388,1224.2152099609375,0.0003,0.012679513,0.2,3046.259292602539
,3120,,78,1.9,2882,1,28.441492070000002,,,,,,,,,,,
-5.0,3160,1.0,,,,,,780,0.8922773599624634,0.2850000062957406,-3.9064988821744917,0.008612275123596191,-0.03699676981210359,1308.448974609375,0.0003,0.026745457,0.2,3679.497403717041
,3160,,79,1.88,2910,1,33.88172934,,,,,,,,,,,
21.04955291748047,3200,2.0,,,,,,790,0.8887771368026733,0.23500000555068254,-3.8978014260530474,0.0039961934089660645,-0.001720579761313279,756.9733276367188,0.0003,0.020826418,0.2,7711.5254554748535
,3200,,80,1.94,2936,1,38.92143125,,,,,,,,,,,
46.23879623413086,3240,2.0,,,,,,800,0.8887680768966675,0.06000000089406967,-3.8909857153892515,-0.003130793571472168,0.0028306362862349443,4748.4736328125,0.0003,0.001311028,0.2,9841.621075439452
,3240,,81,1.98,3019,1,40.56764425,,,,,,,,,,,
-5.0,3280,1.0,,,,,,810,0.8900572061538696,0.20750000402331353,-3.8939804315567015,-0.06205093860626221,-0.021748459578811996,1177.2518310546875,0.0003,0.019286858,0.2,5176.676769256592
,3280,,82,1.96,3043,1,37.6016245,,,,,,,,,,,
261.7529983520508,3320,4.0,,,,,,820,0.8878240585327148,0.15750000290572644,-3.8924921840429305,-0.016840815544128418,-0.019611774515760773,9050.8828125,0.0003,0.0120481625,0.2,4097.701666259765
,3320,,83,2.06,3067,1,50.427918479999995,,,,,,,,,,,
-5.0,3360,1.0,,,,,,830,0.887541651725769,0.10250000171363353,-3.8875346720218658,-0.00728762149810791,-0.008737205283755411,3920.855712890625,0.0003,0.009642291,0.2,27856.208683776855
,3360,,84,2.02,3094,1,45.11203103,,,,,,,,,,,
41.60237407684326,3400,3.0,,,,,,840,0.8889659643173218,0.23000000417232513,-3.8886994451284407,0.05200403928756714,-0.015660751620162117,5818.6474609375,0.0003,0.014827382,0.2,4795.357026672364
,3400,,85,2.02,3119,1,40.96734132,,,,,,,,,,,
-5.0,3440,1.0,,,,,,850,0.8887614011764526,0.21250000409781933,-3.892472875118256,-0.04541611671447754,0.02143636841996339,17995.24609375,0.0003,0.1059221,0.2,8699.018840026856
,3440,,86,2.04,3172,1,40.67439421,,,,,,,,,,,
128.09907913208008,3480,3.0,,,,,,860,0.8859936594963074,0.3900000086054206,-3.8862836927175524,-0.08008038997650146,-0.016959974798664935,603.4205322265625,0.0003,0.06667504,0.2,2799.180886077881
,3480,,87,2.07,3239,1,37.413363960000005,,,,,,,,,,,
64.10349178314209,3520,5.0,,,,,,870,0.8857901096343994,0.28500000573694706,-3.880632585287094,0.005255699157714844,0.027752168293736723,496.8231201171875,0.0003,0.04418425,0.2,1078.6578792572022
,3520,,88,1.98,3267,1,26.71320934,,,,,,,,,,,
-10.0,3560,2.0,,,,,,880,0.8855810165405273,0.12500000223517418,-3.8813759475946426,-0.06332755088806152,-0.006386943688849023,237.3541259765625,0.0003,0.0048853857,0.2,1679.0403049468994
,3560,,89,1.99,3290,1,26.53399506,,,,,,,,,,,
93.51113784313202,3600,5.0,,,,,,890,0.8823715448379517,0.14750000275671482,-3.875981605052948,-0.007387399673461914,0.004992325220161931,683.8402099609375,0.0003,0.017603785,0.2,3595.454340362549
,3600,,90,1.89,3316,1,21.299003780000003,,,,,,,,,,,
180.7185821533203,3640,3.0,,,,,,900,0.8842892050743103,0.23750000521540643,-3.870464840531349,0.006029069423675537,-0.0012197492151972077,514.4008178710938,0.0003,0.03348183,0.2,2684.056698226929
,3640,,91,1.94,3345,1,24.41932863,,,,,,,,,,,
49.42027950286865,3680,5.0,,,,,,910,0.8821686506271362,0.4975000094622374,-3.87164953649044,-0.043306827545166016,0.010894985194936457,963.9840698242188,0.0003,0.04177676,0.2,2834.1356449127197
,3680,,92,1.91,3371,1,22.778005940000003,,,,,,,,,,,
142.65918159484863,3720,4.0,,,,,,920,0.8817465305328369,0.4100000089034438,-3.8636494487524033,0.02785271406173706,-0.018537528735760134,522.4002075195312,0.0003,0.020490984,0.2,768.4125156402588
,3720,,93,1.94,3404,1,23.46361162,,,,,,,,,,,
218.6701545715332,3760,5.0,,,,,,930,0.8863053321838379,0.2875000059604645,-3.8736957639455794,0.011515796184539795,0.0044157422184071034,1404.8021240234375,0.0003,0.025062859,0.2,3094.7565223693846
,3760,,94,2.02,3428,1,26.726829700000003,,,,,,,,,,,
-5.0,3800,1.0,,,,,,940,0.8882091045379639,0.08500000163912773,-3.886113864183426,-0.03134429454803467,0.0037358939263867795,951.6703491210938,0.0003,0.0047320845,0.2,5159.280863189697
,3800,,95,2.1,3475,1,34.95038201,,,,,,,,,,,
-5.0,3840,1.0,,,,,,950,0.8862485289573669,0.17000000253319741,-3.8839785903692245,0.001901090145111084,-0.021506416933261784,1659.022705078125,0.0003,0.013986571,0.2,11707.89711341858
,3840,,96,1.91,3506,1,27.960075990000004,,,,,,,,,,,
96.69366836547852,3880,5.0,,,,,,960,0.8852716684341431,0.18500000424683094,-3.8786370128393175,-0.11664688587188721,-0.011009269942369438,128.13539123535156,0.0003,0.14685102,0.2,840.5197607040406
,3880,,97,1.86,3532,1,27.42343624,,,,,,,,,,,
-5.0,3920,1.0,,,,,,970,0.8783897161483765,0.3950000094249845,-3.8600812762975694,-0.022561073303222656,0.0017951805196935399,297.4627685546875,0.0003,0.037122868,0.2,1531.5449291229247
,3920,,98,1.8,3558,1,23.67136061,,,,,,,,,,,
72.75078582763672,3960,2.0,,,,,,980,0.876622200012207,0.21250000409781933,-3.8473072409629823,-0.03512227535247803,-0.025502377185002832,246.03277587890625,0.0003,0.031619508,0.2,1360.889991378784
,3960,,99,1.91,3576,1,32.55386912,,,,,,,,,,,
63.21352195739746,4000,3.0,,,,,,990,0.8750330805778503,0.09500000141561031,-3.8421129465103148,-0.020382285118103027,-0.001962502710666758,4273.1953125,0.0003,0.01682841,0.2,11372.458156585693
,4000,,100,1.91,3601,1,27.94070414,,,,,,,,,,,
-10.0,4040,2.0,,,,,,1000,0.8686639070510864,0.23250000551342964,-3.8281520336866377,-0.02077043056488037,-0.014018819913635516,289.9780578613281,0.0003,0.014786045,0.2,1314.498352432251
,4040,,101,2.14,3622,1,36.10059484000001,,,,,,,,,,,
189.47840881347656,4080,3.0,,,,,,1010,0.8646252155303955,0.08750000149011612,-3.8074457317590715,-0.026108503341674805,-0.012770886819780568,747.6521606445312,0.0003,0.0097228065,0.2,2852.331241226196
,4080,,102,2.2,3647,1,42.7766297,,,,,,,,,,,
166.71549034118652,4120,5.0,,,,,,1020,0.8634591102600098,0.16500000320374966,-3.798061561584473,-0.008069157600402832,-0.02093571552686626,12085.3154296875,0.0003,0.025351493,0.2,10206.95207977295
,4120,,103,2.34,3670,1,50.48097490999999,,,,,,,,,,,
