eval/mean_ep_length,time/total_timesteps,eval/mean_reward,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/fps,train/explained_variance,train/policy_gradient_loss,train/loss,train/learning_rate,train/n_updates,train/std,train/clip_range,train/entropy_loss,train/clip_fraction,train/value_loss,train/approx_kl
2.0,4160,11.967668533325195,,,,,,-0.044211387634277344,-0.020835791570352737,3812.62646484375,0.0003,1030,0.8769629001617432,0.2,-3.82265248298645,0.3525000078603625,3024.0642574310305,0.07065597
,4160,,5005,63.79508070000001,3.1,104,0,,,,,,,,,,,
2.0,4200,45.025882720947266,,,,,,0.02604806423187256,-0.014090976703155267,1148.2384033203125,0.0003,1040,0.878934383392334,0.2,-3.826561686396599,0.1450000023469329,3706.7190185546874,0.013957189
,4200,,5065,58.14003283,2.99,105,0,,,,,,,,,,,
4.0,4240,131.85021209716797,,,,,,-0.0029299259185791016,-0.012407250955875516,426.0299377441406,0.0003,1050,0.874870777130127,0.2,-3.821821650862694,0.3125000078231096,1391.5119621276856,0.027476065
,4240,,5085,61.241308919999994,3.07,106,0,,,,,,,,,,,
2.0,4280,13.759252548217773,,,,,,0.008929789066314697,-0.0006581738587556174,681.7395629882812,0.0003,1060,0.8750137090682983,0.2,-3.8154608756303787,0.19250000473111867,4169.031994628906,0.0019850358
,4280,,5100,63.518499590000005,3.16,107,0,,,,,,,,,,,
2.0,4320,34.15599060058594,,,,,,-0.09627759456634521,-0.004250247854797618,382.4694519042969,0.0003,1070,0.8737660646438599,0.2,-3.8139648765325544,0.2525000052526593,2799.9308067321776,0.013159946
,4320,,5118,62.35035789999999,3.16,108,0,,,,,,,,,,,
2.0,4360,48.142574310302734,,,,,,-0.07532179355621338,-0.018263044613972833,2936.46533203125,0.0003,1080,0.870518684387207,0.2,-3.804083561897278,0.23750000540167093,3078.5476974487306,0.018184938
,4360,,5139,62.192731519999995,3.18,109,0,,,,,,,,,,,
5.0,4400,124.42705345153809,,,,,,-0.0561753511428833,-0.010923177451477384,2475.269287109375,0.0003,1090,0.8711070418357849,0.2,-3.7998633980751038,0.20750000458210707,3302.963259124756,0.014667684
,4400,,5266,63.95646536,3.27,110,0,,,,,,,,,,,
5.0,4440,121.31489181518555,,,,,,-0.00843358039855957,-0.01667926046123285,1046.13818359375,0.0003,1100,0.8721245527267456,0.2,-3.803474336862564,0.1350000023841858,2435.0265699386596,0.017094886
,4440,,5287,64.53178993,3.22,111,0,,,,,,,,,,,
4.0,4480,36.79951095581055,,,,,,-0.07659423351287842,-0.006773653400559854,2849.412841796875,0.0003,1110,0.8691899180412292,0.2,-3.8007155448198318,0.12250000201165676,3556.865219116211,0.015449952
,4480,,5350,67.43831096,3.29,112,0,,,,,,,,,,,
5.0,4520,81.21702814102173,,,,,,0.044110000133514404,-0.011915430490698787,1613.4854736328125,0.0003,1120,0.8676020503044128,0.2,-3.791877892613411,0.24500000495463609,4057.5171310424803,0.009423591
,4520,,5416,68.81053531,3.36,113,0,,,,,,,,,,,
3.0,4560,26.749246895313263,,,,,,0.08694058656692505,-0.028758427237844452,488.1450500488281,0.0003,1130,0.8697359561920166,0.2,-3.7912998348474503,0.27000000663101675,1047.2002346038819,0.01571034
,4560,,5434,66.78871707,3.34,114,0,,,,,,,,,,,
2.0,4600,23.9507999420166,,,,,,0.0372735857963562,-0.00018464203414623738,377.2046813964844,0.0003,1140,0.8697919249534607,0.2,-3.7931379586458207,0.10750000178813934,1010.5927898406983,0.012179328
,4600,,5453,60.42727489999999,3.13,115,0,,,,,,,,,,,
5.0,4640,316.72120666503906,,,,,,0.004596710205078125,-0.014593291892670113,1151.9093017578125,0.0003,1150,0.8671354651451111,0.2,-3.7836619824171067,0.3725000094622374,2354.1380626678465,0.020915756
,4640,,5470,65.63416396,3.15,116,0,,,,,,,,,,,
3.0,4680,56.255043506622314,,,,,,0.004197359085083008,-0.014545152541832062,3857.2646484375,0.0003,1160,0.8653178215026855,0.2,-3.7772763669490814,0.08750000167638064,7183.385195922851,0.015864452
,4680,,5488,70.50992708,3.25,117,0,,,,,,,,,,,
5.0,4720,81.786856174469,,,,,,0.040077924728393555,-0.005013722668809351,1123.3660888671875,0.0003,1170,0.8642959594726562,0.2,-3.7723813503980637,0.09250000137835741,4512.712084960937,0.008103902
,4720,,5512,66.69243754,3.17,118,0,,,,,,,,,,,
3.0,4760,68.45404815673828,,,,,,-0.051278114318847656,0.0013643193323514603,2040.25537109375,0.0003,1180,0.8612130880355835,0.2,-3.763782745599747,0.1675000036135316,2765.569425201416,0.027887557
,4760,,5561,65.37562235000001,3.17,119,0,,,,,,,,,,,
5.0,4800,47.36836814880371,,,,,,0.015649914741516113,-0.009958663506404264,595.77001953125,0.0003,1190,0.8572298884391785,0.2,-3.752113777399063,0.20250000450760125,3395.169751358032,0.009763539
,4800,,5580,65.4307333,3.2,120,0,,,,,,,,,,,
4.0,4840,61.29479646682739,,,,,,0.009267628192901611,-0.012478486900945418,1769.6485595703125,0.0003,1200,0.8540809154510498,0.2,-3.7389204531908034,0.23000000435858964,5092.304819488525,0.012553318
,4840,,5599,67.40320178,3.2,121,0,,,,,,,,,,,
5.0,4880,74.23408496379852,,,,,,-0.028458714485168457,0.014568647075429908,1007.4163818359375,0.0003,1210,0.8542968034744263,0.2,-3.7321000427007673,0.44250000920146704,2205.2107566833497,0.084578216
,4880,,5616,68.80294074,3.22,122,0,,,,,,,,,,,
5.0,4920,106.10192680358887,,,,,,0.06234008073806763,-0.026332244834047745,2165.30908203125,0.0003,1220,0.8517677187919617,0.2,-3.7275218844413756,0.35500000789761543,2330.645543670654,0.36157638
,4920,,5677,67.18584413,3.19,123,0,,,,,,,,,,,
5.0,4960,306.7330017089844,,,,,,0.03171342611312866,-0.031879050944407926,980.7747802734375,0.0003,1230,0.8497101664543152,0.2,-3.7178200662136076,0.31500000711530446,1735.6217521667481,0.016546495
,4960,,5761,63.32447816999999,3.19,124,0,,,,,,,,,,,
5.0,5000,71.24827098846436,,,,,,-0.012714266777038574,-0.025432587194300138,4564.564453125,0.0003,1240,0.8493192195892334,0.2,-3.714230665564537,0.19500000346451998,3917.2722885131834,0.023752328
,5000,,5780,62.033826729999994,3.19,125,0,,,,,,,,,,,
2.0,5040,32.116188049316406,,,,,,-0.019934654235839844,-0.01550147491460847,3195.301025390625,0.0003,1250,0.8504091501235962,0.2,-3.7145016580820083,0.10500000193715095,4406.507964897156,0.012536235
,5040,,5874,65.84997083,3.18,126,0,,,,,,,,,,,
4.0,5080,171.3345069885254,,,,,,0.024067997932434082,-0.031719626508129296,1923.89306640625,0.0003,1260,0.8477706909179688,0.2,-3.7137037247419356,0.2575000053271651,4527.083200073243,0.035973676
,5080,,5896,65.11894997,3.18,127,0,,,,,,,,,,,
5.0,5120,91.75897550582886,,,,,,0.02773594856262207,-0.009271671713140672,1890.369384765625,0.0003,1270,0.8471347689628601,0.2,-3.7051693320274355,0.2300000051036477,2977.9183013916017,0.014543552
,5120,,5914,69.05608876000001,3.17,128,0,,,,,,,,,,,
3.0,5160,38.69034671783447,,,,,,0.07418256998062134,-0.01978308377993927,1589.24609375,0.0003,1280,0.8470010757446289,0.2,-3.7048131972551346,0.11500000189989805,5072.848822784424,0.01300435
,5160,,5937,71.32629018,3.12,129,0,,,,,,,,,,,
2.0,5200,33.156497955322266,,,,,,-0.056055665016174316,-0.01411343395186122,2342.54638671875,0.0003,1290,0.8455342650413513,0.2,-3.701306182146072,0.1200000023469329,4265.00842666626,0.01870791
,5200,,6113,68.81897122999999,3.09,130,0,,,,,,,,,,,
5.0,5240,163.7973232269287,,,,,,-0.2878679037094116,-0.004786790831967647,663.8319702148438,0.0003,1300,0.8444780707359314,0.2,-3.6962271332740784,0.04500000067055225,2653.0657703399656,0.00860814
,5240,,6132,74.67525986999999,3.14,131,0,,,,,,,,,,,
5.0,5280,44.01732099056244,,,,,,-0.0032230615615844727,-0.007738836497810553,1205.7752685546875,0.0003,1310,0.8455346822738647,0.2,-3.695490410923958,0.33750000800937413,6538.833276367188,0.01555003
,5280,,6151,73.93227798,3.16,132,0,,,,,,,,,,,
5.0,5320,153.08654403686523,,,,,,-0.03109276294708252,-0.012043219681654583,1140.370849609375,0.0003,1320,0.8464765548706055,0.2,-3.698794823884964,0.27750000692904,2247.199694442749,0.012893498
,5320,,6182,68.37285786,3.01,133,0,,,,,,,,,,,
5.0,5360,280.6451950073242,,,,,,-0.02130722999572754,-0.019923393957178636,834.1426391601562,0.0003,1330,0.847257137298584,0.2,-3.700269690155983,0.13250000234693288,3847.9792568206785,0.016405504
,5360,,6241,74.43751921,3.11,134,0,,,,,,,,,,,
2.0,5400,24.69749641418457,,,,,,0.001198410987854004,-0.020802880642004327,752.5714111328125,0.0003,1340,0.848103940486908,0.2,-3.6997013062238695,0.12750000283122062,8412.82654953003,0.028238703
,5400,,6274,72.16968051999999,3.03,135,0,,,,,,,,,,,
5.0,5440,90.86994123458862,,,,,,-0.03011488914489746,-0.009242414610289417,2636.351806640625,0.0003,1350,0.8494148254394531,0.2,-3.7020680904388428,0.09250000156462193,3395.888676071167,0.0068571195
,5440,,6324,64.25492091999999,2.99,136,0,,,,,,,,,,,
5.0,5480,-18.135121941566467,,,,,,-0.025812983512878418,0.006977902197975272,981.9923095703125,0.0003,1360,0.8515889048576355,0.2,-3.705238163471222,0.29250000733882187,1722.0417648315429,0.011065761
,5480,,6346,70.83746349,3.07,137,0,,,,,,,,,,,
3.0,5520,104.82993125915527,,,,,,-0.007469058036804199,0.00743888234370389,3784.58154296875,0.0003,1370,0.8506161570549011,0.2,-3.706218087673187,0.06000000089406967,7721.034130859375,0.009602186
,5520,,6367,64.93293222,2.97,138,0,,,,,,,,,,,
3.0,5560,102.73191833496094,,,,,,-0.009003520011901855,-0.012154853732499759,672.5166015625,0.0003,1380,0.8491987586021423,0.2,-3.7019800543785095,0.20000000447034835,2016.697972869873,0.015010033
,5560,,6430,58.52979977,2.8,139,0,,,,,,,,,,,
5.0,5600,50.0798761844635,,,,,,0.09592580795288086,-0.0007951697555836246,332.3461608886719,0.0003,1390,0.8452083468437195,0.2,-3.6927658170461655,0.495000009983778,1077.3811483383179,0.12910971
,5600,,6451,64.36224718,2.83,140,0,,,,,,,,,,,
5.0,5640,215.21838760375977,,,,,,-0.003115415573120117,0.012220591974037243,852.1681518554688,0.0003,1400,0.8440777063369751,0.2,-3.6836515605449676,0.22000000588595867,10110.730906677247,0.002399941
,5640,,6468,63.317806379999986,2.87,141,0,,,,,,,,,,,
5.0,5680,101.03626012802124,,,,,,0.032261788845062256,-0.0025655356951756357,1014.9466552734375,0.0003,1410,0.8413113355636597,0.2,-3.676361757516861,0.3175000069662929,3414.31284828186,0.03154241
,5680,,6485,67.36114604000001,2.96,142,0,,,,,,,,,,,
5.0,5720,229.1655502319336,,,,,,0.055527448654174805,-0.027007765523158013,2529.971923828125,0.0003,1420,0.8393151164054871,0.2,-3.6674801409244537,0.3200000084936619,6342.64013748169,0.03052596
,5720,,6501,77.46570312,3.03,143,0,,,,,,,,,,,
1.0,5760,-5.0,,,,,,0.09570479393005371,-0.018467675875599544,5712.45361328125,0.0003,1430,0.8402840495109558,0.2,-3.6655298590660097,0.21000000480562447,5711.86470413208,0.023079026
,5760,,6517,78.84175076,3.03,144,0,,,,,,,,,,,
3.0,5800,87.6443977355957,,,,,,0.09159815311431885,-0.00981267801333161,3197.059814453125,0.0003,1440,0.8401778936386108,0.2,-3.667290449142456,0.12250000201165676,3987.2535903930666,0.020453071
,5800,,6536,79.23383464,3.0,145,0,,,,,,,,,,,
5.0,5840,91.82479286193848,,,,,,0.09702003002166748,-0.038699689781606136,1156.7647705078125,0.0003,1450,0.8403171896934509,0.2,-3.665951305627823,0.28750000689178706,3934.1537635803224,0.018377159
,5840,,6555,85.57496514999998,3.15,146,0,,,,,,,,,,,
4.0,5880,100.38800811767578,,,,,,0.00658261775970459,-0.03407606181965093,1223.9998779296875,0.0003,1460,0.8425873517990112,0.2,-3.6672792553901674,0.29250000659376385,3719.189465713501,0.025673032
,5880,,6573,92.22716087999999,3.23,147,0,,,,,,,,,,,
5.0,5920,169.46924781799316,,,,,,0.11557585000991821,-0.032340920569331466,819.36572265625,0.0003,1470,0.843635082244873,0.2,-3.6732765287160873,0.2750000048428774,2766.2435077667237,0.0238613
,5920,,6634,90.89598296,3.26,148,0,,,,,,,,,,,
3.0,5960,30.633773803710938,,,,,,0.1284700632095337,-0.012080448369451912,1158.4290771484375,0.0003,1480,0.8430795073509216,0.2,-3.674707067012787,0.33750000670552255,3208.8992546081545,0.024937298
,5960,,6725,83.94772270000001,3.07,149,0,,,,,,,,,,,
5.0,6000,-17.562095165252686,,,,,,0.0526958703994751,-0.008966092465707343,1125.1259765625,0.0003,1490,0.8410204648971558,0.2,-3.6670231223106384,0.3725000090897083,2618.565683364868,0.087146744
,6000,,6785,73.94965176,2.9,150,0,,,,,,,,,,,
5.0,6040,240.46320724487305,,,,,,0.08231186866760254,-0.03523788403726939,2933.181640625,0.0003,1500,0.8374042510986328,0.2,-3.657758444547653,0.2975000061094761,2896.2586154937744,0.019990295
,6040,,6807,68.54843834,2.77,151,0,,,,,,,,,,,
3.0,6080,37.99202346801758,,,,,,-0.03965020179748535,-0.019937219195417133,2380.54541015625,0.0003,1510,0.8371467590332031,0.2,-3.6453933507204055,0.33250000793486834,5017.025369262696,0.030890953
,6080,,6828,68.54040677,2.82,152,0,,,,,,,,,,,
3.0,6120,30.115304946899414,,,,,,-0.03435814380645752,-0.01263472950318829,933.0374755859375,0.0003,1520,0.8351761698722839,0.2,-3.6408817648887633,0.13250000234693288,3444.813558959961,0.01057029
,6120,,6846,68.07183528,2.77,153,0,,,,,,,,,,,
3.0,6160,132.13162231445312,,,,,,0.0956425666809082,-0.0031924248216000707,815.7288818359375,0.0003,1530,0.8342413902282715,0.2,-3.637185475230217,0.052500000782310964,4849.956776428223,0.012347613
,6160,,6864,66.24830566,2.71,154,0,,,,,,,,,,,
5.0,6200,188.95346641540527,,,,,,0.12880247831344604,0.003458351274039162,1537.079345703125,0.0003,1540,0.8316957354545593,0.2,-3.6312957137823103,0.21750000417232512,3468.0433685302733,0.03474029
,6200,,6883,69.35550435,2.72,155,0,,,,,,,,,,,
4.0,6240,53.21932411193848,,,,,,-0.014743685722351074,-0.009146862394372856,3283.175048828125,0.0003,1550,0.8297101259231567,0.2,-3.620735064148903,0.13000000230967998,5679.638896179199,0.008628856
,6240,,6914,73.69252738,2.85,156,0,,,,,,,,,,,
5.0,6280,143.2341651916504,,,,,,0.027229130268096924,-0.02127669094217708,1296.418212890625,0.0003,1560,0.8260542154312134,0.2,-3.612128657102585,0.1800000037997961,4777.653594970703,0.011080384
,6280,,6935,75.69946977000001,2.92,157,0,,,,,,,,,,,
2.0,6320,33.390403747558594,,,,,,0.17141997814178467,-0.01629140424600344,2145.84033203125,0.0003,1570,0.8236045837402344,0.2,-3.6001629650592806,0.1875000037252903,3091.8169494628905,0.026131133
,6320,,7003,73.98293869,2.89,158,0,,,,,,,,,,,
2.0,6360,24.25655174255371,,,,,,-0.16183960437774658,-0.014172617481381166,1379.3375244140625,0.0003,1580,0.8235577344894409,0.2,-3.5950526714324953,0.2875000063329935,3443.924040603638,0.017964618
,6360,,7019,79.08192804000001,2.92,159,0,,,,,,,,,,,
5.0,6400,240.96907007694244,,,,,,-0.04012596607208252,-0.010596362564092488,1294.752197265625,0.0003,1590,0.8232436180114746,0.2,-3.5940518766641616,0.11750000175088644,8295.598320007324,0.0055727605
,6400,,7073,70.22037301,2.77,160,0,,,,,,,,,,,
1.0,6440,-5.0,,,,,,-0.039908647537231445,-0.032896359680235146,2113.4296875,0.0003,1600,0.8214668035507202,0.2,-3.590107983350754,0.2525000056251884,4077.083219909668,0.018742952
,6440,,7130,74.90859191,2.79,161,0,,,,,,,,,,,
5.0,6480,199.29023849964142,,,,,,-0.0009558200836181641,-0.002804118891071994,4680.3310546875,0.0003,1610,0.818372905254364,0.2,-3.582627171278,0.005000000074505806,6662.0044418334965,0.0038940147
,6480,,7149,76.17016613999999,2.83,162,0,,,,,,,,,,,
4.0,6520,137.05148124694824,,,,,,0.00448077917098999,-0.02742902370460797,505.8284912109375,0.0003,1620,0.8175997138023376,0.2,-3.5757871359586715,0.24250000473111868,7244.0706985473635,0.024586039
,6520,,7201,77.75370425,2.82,163,0,,,,,,,,,,,
5.0,6560,303.70930099487305,,,,,,-0.02313065528869629,-0.00853956774881226,4096.28759765625,0.0003,1630,0.8168802261352539,0.2,-3.5724430680274963,0.04000000059604645,5603.210139465332,0.0097948555
,6560,,7252,86.77529086,2.86,164,0,,,,,,,,,,,
1.0,6600,-5.0,,,,,,-0.013596653938293457,-0.025402540035684075,3701.75341796875,0.0003,1640,0.8172428011894226,0.2,-3.5707886189222338,0.17250000387430192,11491.580206298828,0.012338778
,6600,,7267,96.97654008,2.99,165,0,,,,,,,,,,,
2.0,6640,45.745853424072266,,,,,,-0.014854788780212402,-0.04026620463031576,6167.75927734375,0.0003,1650,0.8197046518325806,0.2,-3.574860343337059,0.31000000741332767,7343.03874206543,0.059878495
,6640,,7284,103.18647428,3.1,166,0,,,,,,,,,,,
2.0,6680,35.9610710144043,,,,,,0.01423335075378418,-0.012398107575281758,1893.4071044921875,0.0003,1660,0.8211933970451355,0.2,-3.5812258273363113,0.24500000551342965,6544.170007324219,0.01143585
,6680,,7335,103.57526552000002,3.09,167,0,,,,,,,,,,,
3.0,6720,47.553810119628906,,,,,,-0.003171563148498535,-0.013408788745673528,3951.764892578125,0.0003,1670,0.8214725255966187,0.2,-3.5854334205389025,0.210000004991889,7270.758192443847,0.019311972
,6720,,7353,108.41507290000001,3.18,168,0,,,,,,,,,,,
5.0,6760,130.5670223236084,,,,,,0.13129115104675293,-0.030583960971925995,3240.61083984375,0.0003,1680,0.8207416534423828,0.2,-3.5835994273424148,0.37250000759959223,4583.047378540039,0.05427746
,6760,,7378,103.90366667,3.17,169,0,,,,,,,,,,,
5.0,6800,311.67522621154785,,,,,,0.011979341506958008,-0.008285006720252541,2112.230224609375,0.0003,1690,0.8156846761703491,0.2,-3.572727859020233,0.13000000230967998,3688.714278411865,0.010904925
,6800,,7396,105.25683606000003,3.25,170,0,,,,,,,,,,,
5.0,6840,211.33650588989258,,,,,,0.089694082736969,-0.01766169936105144,539.292724609375,0.0003,1700,0.8159880638122559,0.2,-3.5618068158626555,0.2300000051036477,5603.642633056641,0.013844725
,6840,,7415,106.98139606000001,3.26,171,0,,,,,,,,,,,
3.0,6880,93.65739250183105,,,,,,-0.011602163314819336,-0.014351264686047216,2951.1923828125,0.0003,1710,0.8142226934432983,0.2,-3.5569518178701403,0.1600000036880374,5382.061125183105,0.015273011
,6880,,7473,92.52226270000001,3.11,172,0,,,,,,,,,,,
2.0,6920,53.332881927490234,,,,,,0.025992929935455322,-0.018892783350856913,501.4316711425781,0.0003,1720,0.816301703453064,0.2,-3.552880635857582,0.2000000037252903,4364.09998550415,0.020006824
,6920,,7529,84.81204185000003,2.98,173,0,,,,,,,,,,,
4.0,6960,61.06075441092253,,,,,,0.09033054113388062,-0.00587467290576571,927.3807983398438,0.0003,1730,0.818102240562439,0.2,-3.562042498588562,0.16750000324100256,5047.557409667968,0.008074673
,6960,,7581,84.49415175,3.03,174,0,,,,,,,,,,,
4.0,7000,168.7497673034668,,,,,,0.05364137887954712,-0.01572263646448846,1070.8046875,0.0003,1740,0.8189511299133301,0.2,-3.5652741730213164,0.16750000342726706,5032.170923614502,0.005604917
,7000,,7629,87.75094050999998,3.1,175,0,,,,,,,,,,,
1.0,7040,-5.0,,,,,,0.022043704986572266,-0.009457603190348874,3914.181396484375,0.0003,1750,0.8150197863578796,0.2,-3.5591766387224197,0.06250000111758709,5504.017720794678,0.012844607
,7040,,7646,93.75566488,3.19,176,0,,,,,,,,,,,
5.0,7080,198.58418464660645,,,,,,0.12344330549240112,-0.018155753177998113,1773.897705078125,0.0003,1760,0.8121883869171143,0.2,-3.547107148170471,0.20500000473111868,4838.545491027832,0.016440663
,7080,,7701,99.91762668000001,3.22,177,0,,,,,,,,,,,
5.0,7120,327.1585350036621,,,,,,0.039174556732177734,-0.012414237535995198,1995.4725341796875,0.0003,1770,0.8097173571586609,0.2,-3.533739894628525,0.3525000074878335,7009.431158447265,0.023061505
,7120,,7720,104.27859798,3.23,178,0,,,,,,,,,,,
5.0,7160,439.6287536621094,,,,,,-0.0007328987121582031,-0.017195184803858864,3608.262939453125,0.0003,1780,0.8105204105377197,0.2,-3.530657318234444,0.16500000283122063,7106.360339355469,0.014988553
,7160,,7738,105.76946887000003,3.19,179,0,,,,,,,,,,,
5.0,7200,376.78738021850586,,,,,,-0.012099146842956543,-0.012384712044386115,4132.60107421875,0.0003,1790,0.8111206889152527,0.2,-3.53490227162838,0.07500000149011612,9366.161041259766,0.011701796
,7200,,7787,113.00627347000001,3.27,180,0,,,,,,,,,,,
3.0,7240,28.3418025970459,,,,,,-0.03802204132080078,-0.0026422601813101297,7555.57861328125,0.0003,1800,0.809038519859314,0.2,-3.5308668583631517,0.06500000096857547,12019.074420166016,0.014663433
,7240,,7808,114.34327477999999,3.28,181,0,,,,,,,,,,,
2.0,7280,10.633148193359375,,,,,,0.07541114091873169,-0.029318593462739954,3007.677734375,0.0003,1810,0.809890627861023,0.2,-3.527333232760429,0.25000000558793545,6272.171719360352,0.014241006
,7280,,7826,118.93330723999999,3.31,182,0,,,,,,,,,,,
4.0,7320,64.06348329782486,,,,,,0.026906728744506836,-0.0276024858042365,8121.3134765625,0.0003,1820,0.8101822137832642,0.2,-3.5295998215675355,0.26250000614672897,8200.320373535156,0.011500983
,7320,,7845,121.71539246999998,3.29,183,0,,,,,,,,,,,
5.0,7360,317.73047256469727,,,,,,0.046387553215026855,-0.03379578663370921,3314.531005859375,0.0003,1830,0.8063639402389526,0.2,-3.5203224807977676,0.21000000461935997,8887.927041625977,0.021556392
,7360,,7863,120.30308203,3.22,184,0,,,,,,,,,,,
5.0,7400,340.66358184814453,,,,,,-0.0031687021255493164,-0.017276390722836366,6503.8095703125,0.0003,1840,0.8047099113464355,0.2,-3.5084554821252825,0.1950000036507845,8994.097439575195,0.020742007
,7400,,7885,118.86066843999998,3.07,185,0,,,,,,,,,,,
5.0,7440,292.98519134521484,,,,,,-0.028210759162902832,-0.038769941403297724,6236.1494140625,0.0003,1850,0.8028078079223633,0.2,-3.502077630162239,0.2425000049173832,12805.92336730957,0.0264192
,7440,,7903,119.73246241999999,3.06,186,0,,,,,,,,,,,
2.0,7480,52.047237396240234,,,,,,-0.09905600547790527,-0.020727556589772565,5205.19580078125,0.0003,1860,0.8012644648551941,0.2,-3.49655444920063,0.0800000011920929,13239.066673278809,0.00699451
,7480,,7924,117.92531525000003,3.03,187,0,,,,,,,,,,,
2.0,7520,9.370201110839844,,,,,,-0.006055712699890137,-0.01272918070480955,6513.8916015625,0.0003,1870,0.8019220232963562,0.2,-3.4942542880773546,0.14750000275671482,10046.114465332032,0.013907358
,7520,,7941,117.44943193,2.95,188,0,,,,,,,,,,,
5.0,7560,182.24045952688903,,,,,,-0.0379796028137207,-0.020905310076777827,4958.904296875,0.0003,1880,0.8018863201141357,0.2,-3.496578150987625,0.10250000171363353,11040.954196166993,0.008746551
,7560,,7959,116.37182218,2.95,189,0,,,,,,,,,,,
5.0,7600,317.9899139404297,,,,,,0.022449731826782227,-0.004659298445185378,1043.3070068359375,0.0003,1890,0.8021494150161743,0.2,-3.494948571920395,0.21750000528991223,6089.762637329101,0.0027673051
,7600,,8010,117.68165983999998,2.92,190,0,,,,,,,,,,,
5.0,7640,221.18536567687988,,,,,,0.0003132820129394531,-0.009041132794300211,4474.92041015625,0.0003,1900,0.8021370768547058,0.2,-3.49323293864727,0.17250000275671482,10839.65791015625,0.013030222
,7640,,8070,116.79898834,2.89,191,0,,,,,,,,,,,
5.0,7680,248.36623764038086,,,,,,-0.11124098300933838,-0.0014791317181152453,6284.615234375,0.0003,1910,0.8052850961685181,0.2,-3.4983285456895827,0.19750000387430192,8997.869953918456,0.007881758
,7680,,8111,112.66951813000001,2.83,192,0,,,,,,,,,,,
5.0,7720,316.4216613769531,,,,,,-0.025451183319091797,-0.045642200245201804,3590.90478515625,0.0003,1920,0.804770827293396,0.2,-3.5043089896440507,0.29250000715255736,12601.163719177246,0.020458084
,7720,,8130,114.35514823999998,2.87,193,0,,,,,,,,,,,
3.0,7760,117.25505447387695,,,,,,0.08708316087722778,-0.024594465465743266,2044.682373046875,0.0003,1930,0.8032237887382507,0.2,-3.4989307910203933,0.20750000439584254,9788.521043395996,0.016503718
,7760,,8149,109.61712012,2.81,194,0,,,,,,,,,,,
5.0,7800,339.43684005737305,,,,,,-0.044942259788513184,-0.01077003997314927,3904.8876953125,0.0003,1940,0.8052498698234558,0.2,-3.4953345209360123,0.06000000089406967,9177.057526397704,0.0049476684
,7800,,8198,106.74887783,2.79,195,0,,,,,,,,,,,
5.0,7840,298.6114196777344,,,,,,-0.08583509922027588,-0.061803486103599425,2545.262451171875,0.0003,1950,0.8043683767318726,0.2,-3.496012794971466,0.4875000104308128,10241.119648742675,0.03618259
,7840,,8246,108.46840214,2.75,196,0,,,,,,,,,,,
5.0,7880,208.64737606048584,,,,,,-0.07183313369750977,-0.025371226189017725,3277.08740234375,0.0003,1960,0.8002609014511108,0.2,-3.4862801790237428,0.21000000461935997,11187.46680908203,0.015746284
,7880,,8263,112.51406266,2.84,197,0,,,,,,,,,,,
1.0,7920,-5.0,,,,,,-0.003318190574645996,-0.004412380755093181,7490.421875,0.0003,1970,0.8012256026268005,0.2,-3.4758984833955764,0.24750000480562448,9436.441959381104,0.057401143
,7920,,8321,118.49209059,2.87,198,0,,,,,,,,,,,
5.0,7960,220.61932754516602,,,,,,-0.0017821788787841797,-0.03233775757266357,6480.1611328125,0.0003,1980,0.8023011088371277,0.2,-3.4807179629802705,0.21500000394880772,12391.821887207032,0.01398736
,7960,,8391,131.72821601,3.06,199,0,,,,,,,,,,,
5.0,8000,332.6233940124512,,,,,,-6.437301635742188e-05,-0.02077595275840962,6138.51318359375,0.0003,1990,0.8023632764816284,0.2,-3.4825171291828156,0.2775000063702464,11983.31135559082,0.015363924
,8000,,8410,127.20534444,2.96,200,0,,,,,,,,,,,
