eval/mean_reward,eval/mean_ep_length,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/iterations,rollout/ep_len_mean,train/value_loss,train/loss,train/explained_variance,train/clip_fraction,train/clip_range,train/entropy_loss,train/n_updates,train/std,train/approx_kl,train/policy_gradient_loss,train/learning_rate
430.21581268310547,5.0,7840,,,,,,14643.210653686523,8928.943359375,0.27409428358078003,0.6375000096857548,0.2,-3.5201432377099993,1950,0.8115061521530151,0.026139792,0.021892677843279675,0.0003
,,7840,10803,326.43441201999997,0,196,4.59,,,,,,,,,,,
436.00963592529297,5.0,7880,,,,,,8667.585948181153,2685.23876953125,0.3480849862098694,0.26250000614672897,0.2,-3.5225072532892225,1960,0.8134016990661621,0.019168828,-0.013548265138306315,0.0003
,,7880,10821,328.66657442,0,197,4.58,,,,,,,,,,,
300.4296226501465,5.0,7920,,,,,,14429.512222290039,17070.263671875,0.009839892387390137,0.19750000406056642,0.2,-3.5274068027734757,1970,0.8144804835319519,0.017745644,-0.01837038631667385,0.0003
,,7920,10836,327.53799719999995,0,198,4.56,,,,,,,,,,,
411.6047821044922,5.0,7960,,,,,,8121.790436935425,7973.69921875,0.36674964427948,0.17250000350177289,0.2,-3.5290108054876326,1980,0.8143600225448608,0.007882636,-0.015272035749658252,0.0003
,,7960,10854,325.30371249,0,199,4.57,,,,,,,,,,,
247.0289077758789,5.0,8000,,,,,,7946.713265991211,4256.99951171875,0.35373419523239136,0.15000000298023225,0.2,-3.5244134217500687,1990,0.8137922286987305,0.079239644,-0.004163621410843921,0.0003
,,8000,10873,320.05969550000003,0,200,4.55,,,,,,,,,,,
423.05910873413086,5.0,8040,,,,,,9415.91305770874,11967.640625,0.28809165954589844,0.47000000942498443,0.2,-3.5189034551382066,2000,0.8125389814376831,0.05081725,0.018608640670136078,0.0003
,,8040,10892,318.51723534,0,201,4.56,,,,,,,,,,,
391.96546173095703,5.0,8080,,,,,,7284.737628936768,3092.77880859375,0.45047998428344727,0.5500000106170774,0.2,-3.517682445049286,2010,0.8135629892349243,0.096835814,-0.020805754913708376,0.0003
,,8080,11115,322.17722329,0,202,4.58,,,,,,,,,,,
320.58471298217773,5.0,8120,,,,,,6015.069541549683,4007.700439453125,0.5910927951335907,0.14750000331550836,0.2,-3.5172094345092773,2020,0.8126306533813477,0.019855473,-0.004824573282094203,0.0003
,,8120,11129,321.9338714,0,203,4.56,,,,,,,,,,,
400.4543151855469,5.0,8160,,,,,,7940.369261169433,2695.44921875,0.45686084032058716,0.26000000555068253,0.2,-3.5138653337955477,2030,0.8127948641777039,0.018704394,-0.012635487316874782,0.0003
,,8160,11144,315.24731310000004,0,204,4.5,,,,,,,,,,,
377.11349868774414,5.0,8200,,,,,,17915.192666625975,7113.94189453125,-0.15460479259490967,0.33750000707805156,0.2,-3.514538508653641,2040,0.8139866590499878,0.029460823,0.022602343128528445,0.0003
,,8200,11159,315.2722757899999,0,205,4.52,,,,,,,,,,,
376.85595703125,5.0,8240,,,,,,8956.132402801513,4629.78662109375,0.29564839601516724,0.3525000084191561,0.2,-3.511285126209259,2050,0.8133187294006348,0.026213925,-0.016233178514958126,0.0003
,,8240,11174,320.60619319,0,206,4.53,,,,,,,,,,,
428.35111236572266,5.0,8280,,,,,,8881.191189575195,16832.525390625,0.25303202867507935,0.4200000071898103,0.2,-3.505522736907005,2060,0.8119726181030273,0.015916549,0.03041471867029031,0.0003
,,8280,11238,316.62053205000007,0,207,4.5,,,,,,,,,,,
322.7832088470459,5.0,8320,,,,,,10236.059471130371,3511.091796875,0.2979432940483093,0.2425000049173832,0.2,-3.5031135827302933,2070,0.8123828768730164,0.025080215,-0.016438818423794143,0.0003
,,8320,11254,324.39250653000005,0,208,4.54,,,,,,,,,,,
382.19622802734375,5.0,8360,,,,,,11628.893119812012,3327.043212890625,0.2149835228919983,0.23750000447034836,0.2,-3.5006410509347914,2080,0.8113350868225098,0.029188385,-0.029104492472833955,0.0003
,,8360,11322,321.16582450000004,0,209,4.51,,,,,,,,,,,
138.36075973510742,3.0,8400,,,,,,14209.245506286621,2170.83349609375,0.16296052932739258,0.2300000049173832,0.2,-3.496711441874504,2090,0.8115129470825195,0.005493657,-0.01011804369052698,0.0003
,,8400,11383,325.01258941,0,210,4.49,,,,,,,,,,,
153.3608169555664,3.0,8440,,,,,,15364.54443359375,5236.68359375,0.17704033851623535,0.3450000075623393,0.2,-3.494126334786415,2100,0.8095569014549255,0.030507993,-0.015728446536377304,0.0003
,,8440,11451,325.24654990000005,0,211,4.47,,,,,,,,,,,
371.99497985839844,5.0,8480,,,,,,8991.614427185059,856.3751831054688,0.3186876177787781,0.31500000655651095,0.2,-3.489839491248131,2110,0.8091208338737488,0.011594299,-0.012325595654547217,0.0003
,,8480,11466,329.68518149999994,0,212,4.49,,,,,,,,,,,
428.9315185546875,5.0,8520,,,,,,11942.52335205078,6995.78173828125,0.1704695224761963,0.3375000057742,0.2,-3.481413093209267,2120,0.8066012263298035,0.15214162,0.007653737440414266,0.0003
,,8520,11485,314.92431366999995,0,213,4.37,,,,,,,,,,,
374.61998748779297,5.0,8560,,,,,,12682.823597717284,3890.92333984375,0.17129629850387573,0.4900000087916851,0.2,-3.4714515268802644,2130,0.8052577972412109,0.0033937604,0.0821199313053512,0.0003
,,8560,11500,311.87815425,0,214,4.33,,,,,,,,,,,
277.6630916595459,5.0,8600,,,,,,12114.015211486816,3813.364013671875,0.2140001654624939,0.19000000394880773,0.2,-3.464736506342888,2140,0.8025362491607666,0.022208834,-0.009324415750234039,0.0003
,,8600,11547,324.53423484,0,215,4.44,,,,,,,,,,,
381.83530044555664,5.0,8640,,,,,,8955.994123840332,1483.3001708984375,0.3114584684371948,0.2900000061839819,0.2,-3.465100520849228,2150,0.8052706718444824,0.015789237,0.004498061467893421,0.0003
,,8640,11562,320.25383837,0,216,4.4,,,,,,,,,,,
333.50096130371094,5.0,8680,,,,,,12377.071475219727,5973.4873046875,0.3436378240585327,0.1875000039115548,0.2,-3.4673754066228866,2160,0.8039668798446655,0.020673975,-0.029688254679065263,0.0003
,,8680,11642,321.86062957999997,0,217,4.4,,,,,,,,,,,
429.2166213989258,5.0,8720,,,,,,6255.040412139892,1782.649658203125,0.5627849996089935,0.3400000087916851,0.2,-3.461312252283096,2170,0.8027651309967041,0.07032523,-0.026047135821645508,0.0003
,,8720,11657,324.72535804,0,218,4.44,,,,,,,,,,,
349.0076026916504,5.0,8760,,,,,,10739.621030426026,2431.392578125,0.19913256168365479,0.4525000099092722,0.2,-3.4573504626750946,2180,0.8020347952842712,0.09734321,-0.0274815083890644,0.0003
,,8760,11671,321.26629656999995,0,219,4.45,,,,,,,,,,,
328.8581314086914,5.0,8800,,,,,,5035.140277099609,738.6542358398438,0.5498373508453369,0.2800000062212348,0.2,-3.450925835967064,2190,0.7986398935317993,0.019553822,-0.015624641978502041,0.0003
,,8800,11688,323.053364,0,220,4.48,,,,,,,,,,,
486.7852020263672,5.0,8840,,,,,,8097.897650146484,4382.521484375,0.36668533086776733,0.15000000335276126,0.2,-3.4396894603967665,2200,0.7970225214958191,0.038332313,-0.015964578056264146,0.0003
,,8840,11756,327.48172265,0,221,4.54,,,,,,,,,,,
362.6516571044922,5.0,8880,,,,,,5574.354580688477,4337.36083984375,0.5112318992614746,0.4050000086426735,0.2,-3.4333928287029267,2210,0.7959156036376953,0.027794255,-0.01894150514930516,0.0003
,,8880,11771,331.34848202999996,0,222,4.57,,,,,,,,,,,
448.5627746582031,5.0,8920,,,,,,7830.819775390625,5402.9462890625,0.41404712200164795,0.12250000219792127,0.2,-3.432658526301384,2220,0.7955021858215332,0.006152301,-0.006650026794159203,0.0003
,,8920,11786,326.44324994999994,0,223,4.56,,,,,,,,,,,
491.36244201660156,5.0,8960,,,,,,16625.846794128418,1024.8714599609375,0.054871439933776855,0.19500000402331352,0.2,-3.4322715938091277,2230,0.7960545420646667,0.0040643243,0.033595010837816505,0.0003
,,8960,11894,338.30235180999995,0,224,4.65,,,,,,,,,,,
343.58169174194336,5.0,9000,,,,,,5554.715950012207,2587.06787109375,0.605282723903656,0.4925000099465251,0.2,-3.432194584608078,2240,0.7966911196708679,0.06944194,-0.04055774367312552,0.0003
,,9000,11909,340.6340289799999,0,225,4.66,,,,,,,,,,,
405.46549224853516,5.0,9040,,,,,,10658.82202911377,6334.92333984375,0.31743377447128296,0.38000000808387996,0.2,-3.427215740084648,2250,0.791507363319397,0.017941052,-0.019777000895701315,0.0003
,,9040,11979,342.68103422,0,226,4.68,,,,,,,,,,,
476.2029113769531,5.0,9080,,,,,,6876.426481628418,3224.929443359375,0.5224694907665253,0.4175000112503767,0.2,-3.4148168742656706,2260,0.7915706634521484,0.029512003,-0.03724859399284469,0.0003
,,9080,11996,348.61213957,0,227,4.71,,,,,,,,,,,
420.2382583618164,5.0,9120,,,,,,4062.5530380249024,2155.1513671875,0.6655276119709015,0.2925000058487058,0.2,-3.4109122902154922,2270,0.7889504432678223,0.06186441,0.003554429689684202,0.0003
,,9120,12012,354.86076052000004,0,228,4.77,,,,,,,,,,,
341.99839782714844,5.0,9160,,,,,,5790.852917480469,1217.9559326171875,0.5817180275917053,0.33250000774860383,0.2,-3.4070572197437285,2280,0.7874855399131775,0.014059548,-0.019215456136153074,0.0003
,,9160,12030,346.24449331999995,0,229,4.71,,,,,,,,,,,
443.7098083496094,5.0,9200,,,,,,9251.927569580079,3631.039794921875,0.3144727349281311,0.1800000037997961,0.2,-3.4009711772203444,2290,0.7869839072227478,0.034909513,-0.024940667105111114,0.0003
,,9200,12044,348.70566583,0,230,4.72,,,,,,,,,,,
279.54763197898865,5.0,9240,,,,,,5484.556243896484,4466.88232421875,0.6117604672908783,0.2650000052526593,0.2,-3.401340714097023,2300,0.7877840399742126,0.016327983,0.006715260624441726,0.0003
,,9240,12058,347.04095449,0,231,4.66,,,,,,,,,,,
439.2887649536133,5.0,9280,,,,,,10975.797523117066,2975.192626953125,0.20437908172607422,0.3125000070780516,0.2,-3.4016943722963333,2310,0.7868379354476929,0.04041486,-0.03778199570486322,0.0003
,,9280,12074,350.61923236,0,232,4.7,,,,,,,,,,,
313.2820587158203,5.0,9320,,,,,,5544.944360351563,5340.9501953125,0.6057460606098175,0.4100000079721212,0.2,-3.394319307804108,2320,0.7857344150543213,0.021222545,-0.03006615706908633,0.0003
,,9320,12141,346.5113917600001,0,233,4.66,,,,,,,,,,,
311.40323638916016,5.0,9360,,,,,,10293.614477539062,1363.709716796875,0.245924174785614,0.3175000071525574,0.2,-3.3911797404289246,2330,0.7849428653717041,0.05487775,-0.015947432693792507,0.0003
,,9360,12157,343.88575563000006,0,234,4.63,,,,,,,,,,,
429.83180236816406,5.0,9400,,,,,,9646.884812927246,10678.6318359375,0.33975404500961304,0.19500000402331352,0.2,-3.3857357054948807,2340,0.7823494672775269,0.019585043,-0.013204448933538514,0.0003
,,9400,12171,339.25437057000005,0,235,4.54,,,,,,,,,,,
58.678977966308594,2.0,9440,,,,,,21483.833038330078,2270.43994140625,-0.019653797149658203,0.4725000113248825,0.2,-3.380522033572197,2350,0.7823659181594849,0.0315259,-0.05420283813324204,0.0003
,,9440,12188,337.99609497000006,0,236,4.53,,,,,,,,,,,
306.35823822021484,5.0,9480,,,,,,12237.236868286132,3363.9677734375,0.2470313310623169,0.22500000428408384,0.2,-3.380964457988739,2360,0.7828018665313721,0.01063551,-0.01576499902410433,0.0003
,,9480,12218,339.04328258000004,0,237,4.54,,,,,,,,,,,
