eval/mean_reward,eval/mean_ep_length,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/iterations,train/n_updates,train/value_loss,train/loss,train/entropy_loss,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/std,train/clip_range,train/learning_rate
270.97922134399414,5.0,4000,,,,,,990,2486.1677528381347,1684.3328857421875,-3.8401690423488617,0.3250000076368451,0.2859261631965637,-0.03376854846748756,0.026008798,0.8775593042373657,0.2,0.0003
,,4000,3.78,3692,114.88463699,1,100,,,,,,,,,,,
114.69242084026337,5.0,4040,,,,,,1000,2447.657074737549,1637.260498046875,-3.832970404624939,0.5050000077113509,0.31209105253219604,0.004329817396135238,0.034441344,0.8779699206352234,0.2,0.0003
,,4040,3.8,3713,109.07444065000003,1,101,,,,,,,,,,,
75.9072380065918,5.0,4080,,,,,,1010,2039.1811438560485,1001.66162109375,-3.833624151349068,0.3950000088661909,0.19215857982635498,-0.022745795714890847,0.085266255,0.8775489330291748,0.2,0.0003
,,4080,3.9,3736,111.34095531000001,1,102,,,,,,,,,,,
173.0973663330078,4.0,4120,,,,,,1020,2973.177914428711,2563.01904296875,-3.8298526465892793,0.3100000062957406,0.2058563232421875,-0.03973139161964354,0.050000176,0.8752435445785522,0.2,0.0003
,,4120,3.89,3758,113.41717322000001,1,103,,,,,,,,,,,
262.8997688293457,5.0,4160,,,,,,1030,4889.9573963165285,1962.9127197265625,-3.825678062438965,0.21500000413507223,0.1458524465560913,-0.018318908425499103,0.022791948,0.8758481740951538,0.2,0.0003
,,4160,3.89,3780,115.52077632999999,1,104,,,,,,,,,,,
119.46492679417133,5.0,4200,,,,,,1040,6057.383404064179,681.4891357421875,-3.8280062675476074,0.4175000101327896,0.1629011631011963,0.00894813919236186,0.042111516,0.8765287399291992,0.2,0.0003
,,4200,3.87,3833,116.03763124999999,1,105,,,,,,,,,,,
200.45177698135376,5.0,4240,,,,,,1050,4641.0113876342775,3109.195556640625,-3.827811712026596,0.13000000230967998,0.0746760368347168,-0.00816038220509654,0.016095966,0.874901294708252,0.2,0.0003
,,4240,3.87,3860,114.43988916999999,1,106,,,,,,,,,,,
126.11259737610817,5.0,4280,,,,,,1060,3416.3323987960816,2819.434814453125,-3.8262243181467057,0.24500000476837158,0.09391802549362183,-0.025802497400436542,0.01903712,0.8767063021659851,0.2,0.0003
,,4280,3.94,3883,117.07089260000002,1,107,,,,,,,,,,,
293.54942321777344,5.0,4320,,,,,,1070,2640.530657958984,719.6961669921875,-3.829226741194725,0.3175000067800283,0.20747554302215576,-0.028511302559491015,0.046027698,0.8759883642196655,0.2,0.0003
,,4320,3.87,3908,112.19911841999999,1,108,,,,,,,,,,,
151.88801383972168,5.0,4360,,,,,,1080,5076.934077453613,3247.540771484375,-3.826163637638092,0.1600000038743019,0.08140522241592407,-0.011255530721355189,0.02554806,0.8757933378219604,0.2,0.0003
,,4360,3.84,3931,116.73425517000001,1,109,,,,,,,,,,,
38.922712445259094,5.0,4400,,,,,,1090,4991.1680885314945,2526.02734375,-3.826310929656029,0.1350000025704503,0.17898142337799072,-0.008401222206248348,0.021327397,0.8767315745353699,0.2,0.0003
,,4400,3.78,3958,120.51231229000001,1,110,,,,,,,,,,,
27.215808868408203,2.0,4440,,,,,,1100,4409.438199996948,5901.98681640625,-3.825621968507767,0.26250000577419996,0.1284106969833374,0.00020297959970776435,0.038192496,0.8758139610290527,0.2,0.0003
,,4440,3.49,3984,110.23540224000003,1,111,,,,,,,,,,,
109.71175193786621,5.0,4480,,,,,,1110,3798.459112548828,1506.587890625,-3.8245778739452363,0.12750000227242708,0.009253263473510742,-0.01837888939364347,0.022490146,0.876076877117157,0.2,0.0003
,,4480,3.31,4011,99.97255406000001,1,112,,,,,,,,,,,
100.64174556732178,5.0,4520,,,,,,1120,3740.7881313323974,3652.23681640625,-3.821802857518196,0.22500000521540642,0.11198830604553223,-0.015006541742550316,0.02060251,0.8742205500602722,0.2,0.0003
,,4520,3.31,4033,93.15015535,1,113,,,,,,,,,,,
140.02574157714844,5.0,4560,,,,,,1130,1553.8770168304443,248.7541046142578,-3.811579978466034,0.14250000230968,0.32988429069519043,0.00405591834745791,0.012776709,0.8706669807434082,0.2,0.0003
,,4560,3.35,4056,97.91499812,1,114,,,,,,,,,,,
95.24997138977051,5.0,4600,,,,,,1140,6268.566217803955,3831.679931640625,-3.799596956372261,0.09750000163912773,0.07856839895248413,-0.00023455770169675816,0.008559994,0.8686763644218445,0.2,0.0003
,,4600,3.34,4079,97.28514161000001,1,115,,,,,,,,,,,
59.17811584472656,3.0,4640,,,,,,1150,6166.0839761734005,183.16799926757812,-3.7958100885152817,0.24500000420957804,0.052515387535095215,-0.011403336996445423,0.028502641,0.8683446645736694,0.2,0.0003
,,4640,3.22,4101,92.78176395,1,116,,,,,,,,,,,
57.31157112121582,3.0,4680,,,,,,1160,1697.8007247924804,510.8330078125,-3.79371597468853,0.207500003837049,0.4355880618095398,-0.02433714558428619,0.021347286,0.867131233215332,0.2,0.0003
,,4680,3.16,4124,87.02691141999999,1,117,,,,,,,,,,,
206.81633377075195,5.0,4720,,,,,,1170,2745.3960296630858,2669.6796875,-3.774455025792122,0.5500000121071935,0.03866928815841675,-0.00035467154928483515,0.10540229,0.8567863702774048,0.2,0.0003
,,4720,3.22,4145,85.74524194000001,1,118,,,,,,,,,,,
81.19446420669556,4.0,4760,,,,,,1180,4717.205198669433,2392.253662109375,-3.7511006355285645,0.2825000062584877,0.11472827196121216,-0.026673715136421382,0.017114274,0.8544299602508545,0.2,0.0003
,,4760,3.4,4219,96.30785865000001,1,119,,,,,,,,,,,
98.27936553955078,4.0,4800,,,,,,1190,6256.817809963226,4385.0771484375,-3.7414933532476424,0.3650000087916851,0.11064106225967407,-0.0192028847146139,0.037364885,0.8519369959831238,0.2,0.0003
,,4800,3.5,4244,102.11137475000001,1,120,,,,,,,,,,,
89.73250484466553,5.0,4840,,,,,,1200,5160.965214920044,474.5257873535156,-3.7345506131649016,0.21500000450760126,0.13022476434707642,-0.018480109218216967,0.03389525,0.8507291078567505,0.2,0.0003
,,4840,3.62,4263,101.09179276,1,121,,,,,,,,,,,
40.45151901245117,2.0,4880,,,,,,1210,2013.557048225403,334.87982177734375,-3.7304362148046493,0.3575000071898103,0.20275622606277466,-0.02266270201336738,0.043906488,0.8516614437103271,0.2,0.0003
,,4880,3.64,4284,105.55888750000003,1,122,,,,,,,,,,,
217.86670875549316,5.0,4920,,,,,,1220,3824.7424041748045,3253.770263671875,-3.728593671321869,0.3450000075623393,0.06646978855133057,-0.012092893714725505,0.022541184,0.8497872352600098,0.2,0.0003
,,4920,3.64,4361,104.3506753,1,123,,,,,,,,,,,
146.74232017993927,5.0,4960,,,,,,1230,3455.3354927062987,1381.4459228515625,-3.724028241634369,0.08500000163912773,0.19377368688583374,-0.009749444106591908,0.014530597,0.8493651747703552,0.2,0.0003
,,4960,3.6,4388,103.09133849000001,1,124,,,,,,,,,,,
26.32472038269043,2.0,5000,,,,,,1240,5199.496057891845,2910.107421875,-3.717990607023239,0.18250000346451997,0.009356081485748291,-0.005804462576343211,0.019840028,0.8462623357772827,0.2,0.0003
,,5000,3.63,4411,108.31101844999999,1,125,,,,,,,,,,,
206.7102015018463,5.0,5040,,,,,,1250,5324.880859947205,4892.60400390625,-3.707349106669426,0.28500000648200513,0.12385028600692749,-0.022069848323899355,0.03738705,0.8438326716423035,0.2,0.0003
,,5040,3.75,4434,113.97185237,1,126,,,,,,,,,,,
271.013858795166,5.0,5080,,,,,,1260,4312.448465728759,1356.6109619140625,-3.6930305868387223,0.4025000099092722,0.11652588844299316,-0.010997263325843965,0.061760582,0.8390297293663025,0.2,0.0003
,,5080,3.69,4456,113.18462019,1,127,,,,,,,,,,,
13.175025939941406,2.0,5120,,,,,,1270,4262.19772567749,3986.929931640625,-3.6854581952095034,0.23500000555068254,0.11342209577560425,0.003433032961586413,0.008730777,0.8400286436080933,0.2,0.0003
,,5120,3.68,4477,111.19708162000002,1,128,,,,,,,,,,,
164.29854774475098,5.0,5160,,,,,,1280,5068.693653869629,4528.9853515625,-3.6838706851005556,0.45750001072883606,0.04468178749084473,-0.03386142536182888,0.055414215,0.8388535380363464,0.2,0.0003
,,5160,3.75,4556,110.43053535000001,1,129,,,,,,,,,,,
78.73703181743622,5.0,5200,,,,,,1290,2631.1432823181153,2362.263916015625,-3.679652127623558,0.29250000659376385,0.1516042947769165,-0.029042423569335375,0.02856333,0.8378548622131348,0.2,0.0003
,,5200,3.72,4577,113.30055167,1,130,,,,,,,,,,,
174.5676383972168,5.0,5240,,,,,,1300,4750.675587844848,158.59866333007812,-3.67278738617897,0.6150000097230077,-0.004779219627380371,-0.04259591066755093,0.12530503,0.8363083600997925,0.2,0.0003
,,5240,3.73,4599,121.7707953,1,131,,,,,,,,,,,
131.1603757739067,5.0,5280,,,,,,1310,6824.809060668946,4417.95556640625,-3.6717735528945923,0.22250000555068256,0.10327386856079102,-0.01837537579645414,0.040612914,0.8363603353500366,0.2,0.0003
,,5280,3.75,4621,122.36549751000001,1,132,,,,,,,,,,,
71.00957489013672,3.0,5320,,,,,,1320,4673.734719848633,3229.30615234375,-3.667236661911011,0.17000000290572642,0.13398820161819458,-0.02186879275745014,0.01582805,0.8341087102890015,0.2,0.0003
,,5320,3.72,4644,121.21508967,1,133,,,,,,,,,,,
94.85702896118164,3.0,5360,,,,,,1330,4540.416455841065,1113.1402587890625,-3.660429576039314,0.12250000201165676,0.15570324659347534,-0.007337261467182543,0.01208927,0.8321446180343628,0.2,0.0003
,,5360,3.78,4666,122.17645126999997,1,134,,,,,,,,,,,
304.85171699523926,5.0,5400,,,,,,1340,6478.747957992554,559.2608642578125,-3.653375205397606,0.2150000050663948,0.15616744756698608,0.004313783513134694,0.008496383,0.8301371335983276,0.2,0.0003
,,5400,3.79,4692,124.32107841000003,1,135,,,,,,,,,,,
203.21362686157227,5.0,5440,,,,,,1350,7948.7053310394285,4104.7353515625,-3.649242231249809,0.17750000339001418,0.11935824155807495,0.0012001273769055797,0.009454694,0.8313300013542175,0.2,0.0003
,,5440,3.75,4721,125.03230520999999,1,136,,,,,,,,,,,
8.69939136505127,2.0,5480,,,,,,1360,5308.576154327393,3620.640625,-3.6558809846639635,0.28500000610947607,0.09851282835006714,-0.03171652015589643,0.021326603,0.8337042331695557,0.2,0.0003
,,5480,3.72,4741,126.44337091999999,1,137,,,,,,,,,,,
81.89390063285828,5.0,5520,,,,,,1370,5530.7933128356935,1160.1326904296875,-3.6618810266256334,0.35000000707805157,0.058412253856658936,-0.025910456626734236,0.030383242,0.8355771899223328,0.2,0.0003
,,5520,3.83,4763,136.91804789,1,138,,,,,,,,,,,
44.36735725402832,4.0,5560,,,,,,1380,8364.602361297608,3183.078125,-3.6647497057914733,0.287500006146729,0.22076821327209473,-0.04109032795822713,0.029880675,0.8358500003814697,0.2,0.0003
,,5560,3.5,4790,124.83409188,1,139,,,,,,,,,,,
237.96187591552734,5.0,5600,,,,,,1390,7991.072579956055,4368.373046875,-3.6629952639341354,0.12750000264495612,-0.12504327297210693,-0.009446385721967054,0.015078371,0.8347705602645874,0.2,0.0003
,,5600,3.48,4813,121.39520268,1,140,,,,,,,,,,,
277.6036911010742,5.0,5640,,,,,,1400,4052.244017791748,2418.575927734375,-3.6603074043989183,0.22250000517815352,0.2406930923461914,-0.009833800316409902,0.01887827,0.8345224261283875,0.2,0.0003
,,5640,3.47,4843,126.27004336000002,1,141,,,,,,,,,,,
262.3134503364563,5.0,5680,,,,,,1410,6307.200733947754,3934.30712890625,-3.656670108437538,0.30500000566244123,0.1743084192276001,-0.017359793404102673,0.077717096,0.8337326049804688,0.2,0.0003
,,5680,3.53,4864,130.27301197,1,142,,,,,,,,,,,
50.4641227722168,2.0,5720,,,,,,1420,5656.580234527588,5761.04248046875,-3.6521566033363344,0.2725000066682696,0.11913609504699707,-0.007192181709688161,0.016782146,0.8313846588134766,0.2,0.0003
,,5720,3.58,4884,132.25781816999998,1,143,,,,,,,,,,,
199.531982421875,5.0,5760,,,,,,1430,3692.0221292495726,2082.7236328125,-3.6472714453935624,0.10250000152736902,0.21709990501403809,-0.01985030568801449,0.019025736,0.8317117691040039,0.2,0.0003
,,5760,3.57,4908,131.92129376,1,144,,,,,,,,,,,
124.5159182548523,5.0,5800,,,,,,1440,7407.655474853515,2051.4052734375,-3.6464042901992797,0.23000000473111867,0.10457831621170044,-0.028075927885220155,0.023055693,0.8305441737174988,0.2,0.0003
,,5800,3.67,4931,132.13361838000003,1,145,,,,,,,,,,,
112.61808252334595,5.0,5840,,,,,,1450,3213.7538246154786,1218.7764892578125,-3.641718801856041,0.2700000060722232,0.3770900368690491,-0.026749021042196564,0.048029557,0.8301552534103394,0.2,0.0003
,,5840,3.71,4954,132.34711094,1,146,,,,,,,,,,,
307.16153717041016,5.0,5880,,,,,,1460,5928.794554138183,2610.132080078125,-3.636141467094421,0.1575000027194619,0.16884219646453857,-0.023948310781270264,0.022501945,0.8269964456558228,0.2,0.0003
,,5880,3.72,4975,129.13439307000002,1,147,,,,,,,,,,,
222.49509048461914,5.0,5920,,,,,,1470,5536.132992553711,2046.6453857421875,-3.6246725976467133,0.3375000074505806,0.1480405330657959,-0.032683202612824966,0.025714599,0.8252633810043335,0.2,0.0003
,,5920,3.77,5048,130.8708559,1,148,,,,,,,,,,,
127.27373790740967,5.0,5960,,,,,,1480,5882.67737121582,4149.0908203125,-3.6185208737850187,0.14000000208616256,-0.04486846923828125,-0.021560821099265003,0.00965484,0.8239323496818542,0.2,0.0003
,,5960,3.95,5069,142.23965088,1,149,,,,,,,,,,,
96.4306526184082,4.0,6000,,,,,,1490,4816.998084259033,2466.951171875,-3.60781015753746,0.3875000085681677,0.24436867237091064,-0.032490103811214796,0.021590602,0.821101188659668,0.2,0.0003
,,6000,3.9,5094,136.8750571,1,150,,,,,,,,,,,
-4.382439613342285,3.0,6040,,,,,,1500,5185.249757385254,4472.38330078125,-3.60506509244442,0.300000006519258,0.025284528732299805,-0.029445810135803184,0.015350584,0.8231625556945801,0.2,0.0003
,,6040,3.92,5115,133.95046585,1,151,,,,,,,,,,,
120.3144416809082,4.0,6080,,,,,,1510,2998.1691482543947,2121.104248046875,-3.606269472837448,0.38500000797212125,0.29534322023391724,0.0023085557204467477,0.043346737,0.8220621943473816,0.2,0.0003
,,6080,3.94,5137,133.13030382,1,152,,,,,,,,,,,
199.24988174438477,5.0,6120,,,,,,1520,4340.557601165771,1017.7992553710938,-3.602512413263321,0.43750000968575475,0.22563838958740234,-0.03662142006709472,0.050969303,0.8208365440368652,0.2,0.0003
,,6120,3.94,5232,132.66139042,1,153,,,,,,,,,,,
180.29633617401123,5.0,6160,,,,,,1530,5739.155038452149,2236.28564453125,-3.595498871803284,0.19250000417232513,0.05682981014251709,-0.026909924646024663,0.02637608,0.8184326887130737,0.2,0.0003
,,6160,4.0,5425,137.28922967999998,1,154,,,,,,,,,,,
135.8865785598755,5.0,6200,,,,,,1540,6278.051152038574,4272.86279296875,-3.587860605120659,0.22500000465661288,0.275635302066803,-0.016321129043644755,0.034341343,0.8166767358779907,0.2,0.0003
,,6200,3.97,5552,135.03601768000001,1,155,,,,,,,,,,,
190.1644515991211,5.0,6240,,,,,,1550,2914.739811515808,228.02894592285156,-3.5810873985290526,0.2575000053271651,0.3094707727432251,-0.02439838397810039,0.042189926,0.8141810297966003,0.2,0.0003
,,6240,3.99,5671,137.92778919,1,156,,,,,,,,,,,
149.30143356323242,5.0,6280,,,,,,1560,6874.990577697754,3612.75927734375,-3.577840119600296,0.3500000087544322,0.23439139127731323,-0.027041501842613797,0.031123972,0.814726710319519,0.2,0.0003
,,6280,4.01,5796,137.46676863000002,1,157,,,,,,,,,,,
136.73465156555176,5.0,6320,,,,,,1570,4915.584017181396,2883.182861328125,-3.577095574140549,0.3175000073388219,0.07948023080825806,-0.009086555601970758,0.033869706,0.8148058652877808,0.2,0.0003
,,6320,4.05,5888,138.97008264,1,158,,,,,,,,,,,
25.774946212768555,2.0,6360,,,,,,1580,4223.962129211426,2399.95751953125,-3.579023739695549,0.20750000420957804,0.05546325445175171,-0.030918690339385702,0.029690418,0.8160357475280762,0.2,0.0003
,,6360,4.03,5908,133.64133103999998,1,159,,,,,,,,,,,
268.1541748046875,5.0,6400,,,,,,1590,4714.960641479493,3609.183837890625,-3.578321948647499,0.26000000555068253,0.17382121086120605,-0.01914518310368294,0.04286115,0.8148468732833862,0.2,0.0003
,,6400,4.12,5931,136.43175899,1,160,,,,,,,,,,,
126.3696813583374,4.0,6440,,,,,,1600,4275.871227264404,3058.520263671875,-3.564445209503174,0.11250000204890967,0.1985129714012146,-0.013065221979868513,0.010032322,0.8103702068328857,0.2,0.0003
,,6440,4.08,5955,133.47295421,1,161,,,,,,,,,,,
105.12421035766602,5.0,6480,,,,,,1610,5100.439803314209,2435.462646484375,-3.5457167983055116,0.22750000488013028,0.07662290334701538,-0.011335663125937567,0.03394693,0.8040990233421326,0.2,0.0003
,,6480,4.14,5975,131.36765669,1,162,,,,,,,,,,,
152.10487747192383,4.0,6520,,,,,,1620,2773.7523820877077,1080.989013671875,-3.52221337556839,0.4125000085681677,0.17548054456710815,-0.026093471198109907,0.03184647,0.799348771572113,0.2,0.0003
,,6520,4.15,6004,132.07752843999998,1,163,,,,,,,,,,,
40.056304931640625,3.0,6560,,,,,,1630,3333.254405975342,1218.38720703125,-3.502790778875351,0.2525000050663948,0.3424292206764221,-0.012646700654677257,0.018753922,0.7945873141288757,0.2,0.0003
,,6560,4.12,6024,130.9237053,1,164,,,,,,,,,,,
-5.0,1.0,6600,,,,,,1640,5031.364854431153,4737.49560546875,-3.4971649765968325,0.3250000081956387,0.09977543354034424,0.0004668468504678447,0.031652436,0.7963446974754333,0.2,0.0003
,,6600,4.15,6040,133.54848102999998,1,165,,,,,,,,,,,
185.81752586364746,5.0,6640,,,,,,1650,5031.894552612304,707.9811401367188,-3.50186992585659,0.29500000532716514,0.11763054132461548,-0.02400013769220095,0.04643493,0.7972941398620605,0.2,0.0003
,,6640,4.05,6062,132.87020535000002,1,166,,,,,,,,,,,
158.16259574890137,5.0,6680,,,,,,1660,7085.564228820801,10691.9794921875,-3.501363831758499,0.19250000435858966,-0.008272171020507812,-0.012066100022348114,0.03567084,0.7964295744895935,0.2,0.0003
,,6680,4.08,6085,131.37712821000002,1,167,,,,,,,,,,,
269.7432556152344,5.0,6720,,,,,,1670,2685.4557411193846,1335.3948974609375,-3.5021870136260986,0.49500000905245545,0.18106114864349365,0.005229627984081197,0.037905514,0.7969173192977905,0.2,0.0003
,,6720,4.15,6105,138.87944762,1,168,,,,,,,,,,,
-5.0,1.0,6760,,,,,,1680,5955.04146118164,555.352294921875,-3.499423658847809,0.1250000024214387,0.35230404138565063,0.003539944424610475,0.028143788,0.7954138517379761,0.2,0.0003
,,6760,4.13,6124,140.12393471,1,169,,,,,,,,,,,
330.2452850341797,5.0,6800,,,,,,1690,4295.175692367554,2513.47509765625,-3.491845926642418,0.24250000473111868,0.10473430156707764,-0.023095410144887862,0.026213722,0.7930600643157959,0.2,0.0003
,,6800,4.19,6267,145.27510332,1,170,,,,,,,,,,,
148.52950286865234,5.0,6840,,,,,,1700,6386.046822357178,1895.62353515625,-3.4826368659734728,0.17750000301748514,0.13834762573242188,-0.022668764817208288,0.019573182,0.7911579012870789,0.2,0.0003
,,6840,4.09,6291,146.92067500000002,1,171,,,,,,,,,,,
235.1212215423584,5.0,6880,,,,,,1710,5682.9960990905765,3047.302490234375,-3.4744967252016066,0.18000000324100257,-0.027858257293701172,-0.011921627641131638,0.021254018,0.7895132899284363,0.2,0.0003
,,6880,4.1,6311,152.11066796,1,172,,,,,,,,,,,
202.95465850830078,5.0,6920,,,,,,1720,4979.185051727295,1256.95654296875,-3.470352354645729,0.3450000071898103,0.24589836597442627,-0.013840033341548407,0.042925168,0.7896709442138672,0.2,0.0003
,,6920,4.04,6386,151.30509064,1,173,,,,,,,,,,,
150.7000970840454,5.0,6960,,,,,,1730,3598.84299659729,1786.9234619140625,-3.465270239114761,0.22000000551342963,0.2548065781593323,-0.021918593207974492,0.034108743,0.7872301936149597,0.2,0.0003
,,6960,4.09,6406,152.24567015,1,174,,,,,,,,,,,
245.8354206085205,5.0,7000,,,,,,1740,3493.209549713135,899.2843627929688,-3.45832599401474,0.26500000450760125,0.2896655797958374,-0.0017904707243724283,0.0075252266,0.7854017019271851,0.2,0.0003
,,7000,4.07,6428,149.2445405,1,175,,,,,,,,,,,
206.6203441619873,5.0,7040,,,,,,1750,4492.190161895752,2478.438232421875,-3.448938399553299,0.24750000517815351,0.13584601879119873,-0.029546409290342135,0.027193906,0.7845498919487,0.2,0.0003
,,7040,4.06,6448,147.54164186,1,176,,,,,,,,,,,
130.22450804710388,5.0,7080,,,,,,1760,5399.983701324463,2378.523193359375,-3.443201145529747,0.2825000051409006,0.02945476770401001,0.004110310285905139,0.07298522,0.7828933596611023,0.2,0.0003
,,7080,4.07,6469,153.27989816,1,177,,,,,,,,,,,
230.7766628265381,5.0,7120,,,,,,1770,4958.574919128418,4459.45361328125,-3.437566727399826,0.14500000327825546,0.13790363073349,-0.010967525390660737,0.011456555,0.7820738554000854,0.2,0.0003
,,7120,4.01,6490,148.5162399,1,178,,,,,,,,,,,
272.7717971801758,5.0,7160,,,,,,1780,4433.208108520508,1811.3076171875,-3.4351112604141236,0.3300000075250864,0.300113320350647,0.02315412027535786,0.09487884,0.7834994196891785,0.2,0.0003
,,7160,4.06,6564,154.26677300000003,1,179,,,,,,,,,,,
232.21229553222656,5.0,7200,,,,,,1790,5591.575300216675,1454.2144775390625,-3.4402051627635957,0.3975000105798244,0.2595553398132324,-0.01977209031378152,0.0341108,0.7845348119735718,0.2,0.0003
,,7200,4.08,6585,153.63564481000003,1,180,,,,,,,,,,,
112.95941257476807,5.0,7240,,,,,,1800,4081.749739074707,1381.091064453125,-3.44283207654953,0.22500000409781934,0.19045418500900269,-0.040571712505770845,0.03646333,0.7854564189910889,0.2,0.0003
,,7240,4.13,6641,156.68458742,1,181,,,,,,,,,,,
81.41728019714355,5.0,7280,,,,,,1810,4413.954363632202,3650.333740234375,-3.447257733345032,0.3475000083446503,0.07005858421325684,-0.013009896050789393,0.038994003,0.786089301109314,0.2,0.0003
,,7280,4.22,6714,160.9111436,1,182,,,,,,,,,,,
33.38930130004883,2.0,7320,,,,,,1820,4419.263765716552,2283.569580078125,-3.4504752933979033,0.3500000057742,0.26615697145462036,0.013827781904474246,0.37822944,0.7879296541213989,0.2,0.0003
,,7320,4.15,6734,152.18915125,1,183,,,,,,,,,,,
56.73931312561035,5.0,7360,,,,,,1830,5972.194284057618,5034.38134765625,-3.450986522436142,0.40500000957399607,0.03681313991546631,-0.042015243225905594,0.020361122,0.7869118452072144,0.2,0.0003
,,7360,4.11,6755,149.1335819,1,184,,,,,,,,,,,
45.82382583618164,2.0,7400,,,,,,1840,5427.326793289185,2430.49755859375,-3.4469087392091753,0.23500000461935996,-0.015128016471862793,-0.033111504489497755,0.016867217,0.7861994504928589,0.2,0.0003
,,7400,4.11,6774,148.78229046,1,185,,,,,,,,,,,
151.47996520996094,5.0,7440,,,,,,1850,3720.232224273682,2104.130859375,-3.4446221590042114,0.33250000718981026,0.1642850637435913,-0.03021878607250983,0.032643307,0.7862879633903503,0.2,0.0003
,,7440,4.15,6793,150.762326,1,186,,,,,,,,,,,
204.08326721191406,5.0,7480,,,,,,1860,4346.713084411621,3980.243896484375,-3.442400786280632,0.11750000212341546,0.23920965194702148,-0.014674943097343185,0.011319798,0.7849377393722534,0.2,0.0003
,,7480,4.23,6814,148.35005057,1,187,,,,,,,,,,,
272.49352645874023,5.0,7520,,,,,,1870,3714.634090423584,1457.8935546875,-3.438313218951225,0.34250000678002834,0.09628278017044067,0.020320322004990878,0.12206663,0.7857416868209839,0.2,0.0003
,,7520,4.2,6832,149.19300844,1,188,,,,,,,,,,,
126.69019770622253,5.0,7560,,,,,,1880,4835.601363372803,417.0466003417969,-3.435318613052368,0.27500000707805156,0.22307264804840088,-0.01859794346091803,0.021102231,0.7844370603561401,0.2,0.0003
,,7560,4.17,6849,144.66917693000002,1,189,,,,,,,,,,,
0.16079306602478027,5.0,7600,,,,,,1890,3335.752014541626,749.892822265625,-3.4289073258638383,0.5150000074878335,0.22068101167678833,0.05959543221979402,1.1519113,0.7818776369094849,0.2,0.0003
,,7600,4.02,6869,128.80812462000003,1,190,,,,,,,,,,,
144.30539894104004,5.0,7640,,,,,,1900,4247.517925262451,702.6177978515625,-3.424741140007973,0.9125000040978193,-0.0440593957901001,0.07632742088404484,1.2265724,0.783272385597229,0.2,0.0003
,,7640,3.8,6902,112.4351188,1,191,,,,,,,,,,,
23.001587867736816,3.0,7680,,,,,,1910,3618.225373840332,1141.1854248046875,-3.426696813106537,0.3125000087544322,-0.22120141983032227,0.007333981921328813,0.08846855,0.7844489812850952,0.2,0.0003
,,7680,3.73,6927,106.77919197,1,192,,,,,,,,,,,
141.43021965026855,5.0,7720,,,,,,1920,3143.276731109619,1922.9775390625,-3.426617905497551,0.47500001080334187,-0.0985879898071289,-0.0486853203899227,0.051484875,0.7827322483062744,0.2,0.0003
,,7720,3.71,6950,105.49446761000002,1,193,,,,,,,,,,,
-5.0,1.0,7760,,,,,,1930,4739.250116729736,2178.848876953125,-3.4225729048252105,0.42250000927597287,-0.1171114444732666,0.0002900779128321984,0.32081056,0.7847825288772583,0.2,0.0003
,,7760,3.55,7104,96.68574214999998,1,194,,,,,,,,,,,
12.506900787353516,2.0,7800,,,,,,1940,1964.3642030715941,860.188720703125,-3.4267473042011263,0.2825000058859587,0.23987412452697754,-0.01897063690899814,0.023989629,0.7836067080497742,0.2,0.0003
,,7800,3.3,7156,87.02346023999999,1,195,,,,,,,,,,,
274.43154525756836,5.0,7840,,,,,,1950,3670.991605377197,2095.004638671875,-3.430772399902344,0.1950000036507845,-0.04103827476501465,-0.0032083055205657683,0.013734048,0.7892270088195801,0.2,0.0003
,,7840,3.27,7184,79.86194417000002,1,196,,,,,,,,,,,
73.5985221862793,3.0,7880,,,,,,1960,4487.663159942627,1740.5914306640625,-3.4436976283788683,0.49250001069158317,0.06593966484069824,-0.016928719487332256,0.04115224,0.7894698977470398,0.2,0.0003
,,7880,3.18,7210,72.95543131000001,1,197,,,,,,,,,,,
167.37147521972656,5.0,7920,,,,,,1970,2005.4795603752136,739.2031860351562,-3.4343838661909105,0.4300000103190541,0.16901910305023193,-0.0011024745647591817,0.06196547,0.7856854796409607,0.2,0.0003
,,7920,3.29,7230,81.41501811,1,198,,,,,,,,,,,
53.75742149353027,4.0,7960,,,,,,1980,4349.778053665161,5082.86572265625,-3.4230785459280013,0.4300000103190541,0.06863784790039062,-0.03376771718496456,0.07451986,0.7848625183105469,0.2,0.0003
,,7960,3.34,7252,85.78437034999999,1,199,,,,,,,,,,,
-5.0,1.0,8000,,,,,,1990,2137.146394920349,2086.097412109375,-3.4125723958015444,0.3475000079721212,0.261584997177124,0.008848890336230398,0.0195645,0.7791721224784851,0.2,0.0003
,,8000,3.48,7269,93.92475605999999,1,200,,,,,,,,,,,
